NW_004581272.1	NP_001108405.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	XP_004924679.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	NP_001093090.1
NW_004581715.1	XP_004924680.1
NW_004581715.1	XP_004924680.1
NW_004581715.1	XP_004924680.1
NW_004581715.1	XP_004924680.1
NW_004581715.1	XP_004924680.1
NW_004581715.1	XP_004924680.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	NP_001037624.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924707.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924681.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924708.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924709.1
NW_004581715.1	XP_004924682.1
NW_004581715.1	XP_004924682.1
NW_004581715.1	XP_004924682.1
NW_004581715.1	XP_004924682.1
NW_004581715.1	XP_004924682.1
NW_004581715.1	XP_004924682.1
NW_004581715.1	XP_004924710.1
NW_004581715.1	XP_004924710.1
NW_004581715.1	XP_004924710.1
NW_004581715.1	XP_004924710.1
NW_004581715.1	XP_004924683.1
NW_004581715.1	XP_004924683.1
NW_004581715.1	XP_004924683.1
NW_004581715.1	XP_004924683.1
NW_004581715.1	XP_004924683.1
NW_004581715.1	XP_004924683.1
NW_004581715.1	XP_004924711.1
NW_004581715.1	XP_004924711.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924684.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924685.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924686.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924687.1
NW_004581715.1	XP_004924712.1
NW_004581716.1	XP_004924735.1
NW_004581716.1	XP_004924713.1
NW_004581716.1	XP_004924714.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924715.1
NW_004581716.1	XP_004924716.1
NW_004581716.1	XP_004924716.1
NW_004581716.1	XP_004924716.1
NW_004581716.1	XP_004924716.1
NW_004581716.1	XP_004924716.1
NW_004581716.1	XP_004924736.1
NW_004581716.1	XP_004924736.1
NW_004581716.1	XP_004924736.1
NW_004581716.1	XP_004924736.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924737.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924738.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924717.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924739.1
NW_004581716.1	XP_004924718.1
NW_004581716.1	XP_004924718.1
NW_004581716.1	XP_004924718.1
NW_004581716.1	XP_004924718.1
NW_004581716.1	XP_004924719.1
NW_004581716.1	XP_004924719.1
NW_004581716.1	XP_004924719.1
NW_004581716.1	XP_004924719.1
NW_004581716.1	XP_004924719.1
NW_004581716.1	XP_004924720.1
NW_004581716.1	XP_004924720.1
NW_004581716.1	XP_004924720.1
NW_004581716.1	XP_004924720.1
NW_004581716.1	XP_004924721.1
NW_004581716.1	XP_004924721.1
NW_004581716.1	XP_004924721.1
NW_004581716.1	XP_004924721.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924740.1
NW_004581716.1	XP_004924723.1
NW_004581716.1	XP_004924723.1
NW_004581716.1	XP_004924723.1
NW_004581716.1	XP_004924722.1
NW_004581716.1	XP_004924722.1
NW_004581716.1	XP_004924722.1
NW_004581716.1	XP_004924724.1
NW_004581716.1	XP_004924724.1
NW_004581716.1	XP_004924724.1
NW_004581716.1	XP_004924725.1
NW_004581716.1	XP_004924725.1
NW_004581716.1	XP_004924726.1
NW_004581716.1	XP_004924726.1
NW_004581716.1	XP_004924726.1
NW_004581716.1	XP_004924727.1
NW_004581716.1	XP_004924727.1
NW_004581716.1	XP_004924727.1
NW_004581716.1	XP_004924741.1
NW_004581716.1	XP_004924741.1
NW_004581716.1	XP_004924741.1
NW_004581716.1	XP_004924741.1
NW_004581716.1	XP_004924741.1
NW_004581716.1	XP_004924728.1
NW_004581716.1	XP_004924728.1
NW_004581716.1	XP_004924728.1
NW_004581716.1	XP_004924728.1
NW_004581716.1	XP_004924728.1
NW_004581716.1	XP_004924728.1
NW_004581716.1	XP_004924728.1
NW_004581716.1	XP_004924729.1
NW_004581716.1	XP_004924729.1
NW_004581716.1	XP_004924729.1
NW_004581716.1	XP_004924729.1
NW_004581716.1	XP_004924729.1
NW_004581716.1	XP_004924729.1
NW_004581716.1	XP_004924729.1
NW_004581716.1	XP_004924730.1
NW_004581716.1	XP_004924730.1
NW_004581716.1	XP_004924730.1
NW_004581716.1	XP_004924730.1
NW_004581716.1	XP_004924730.1
NW_004581716.1	XP_004924730.1
NW_004581716.1	XP_004924730.1
NW_004581716.1	XP_004924732.1
NW_004581716.1	XP_004924732.1
NW_004581716.1	XP_004924732.1
NW_004581716.1	XP_004924732.1
NW_004581716.1	XP_004924732.1
NW_004581716.1	XP_004924732.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	NP_001037466.1
NW_004581716.1	XP_004924731.1
NW_004581716.1	XP_004924731.1
NW_004581716.1	XP_004924733.1
NW_004581716.1	XP_004924733.1
NW_004581716.1	XP_004924733.1
NW_004581716.1	XP_004924733.1
NW_004581716.1	XP_004924734.1
NW_004581716.1	XP_004924734.1
NW_004581716.1	XP_004924734.1
NW_004581716.1	XP_004924734.1
NW_004581716.1	NP_001140194.1
NW_004581716.1	NP_001140194.1
NW_004581716.1	XP_004924742.1
NW_004581716.1	XP_004924742.1
NW_004581716.1	XP_004924742.1
NW_004581716.1	XP_004924742.1
NW_004581716.1	XP_004924742.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924766.1
NW_004581717.1	XP_004924767.1
NW_004581717.1	XP_004924767.1
NW_004581717.1	XP_004924767.1
NW_004581717.1	XP_004924767.1
NW_004581717.1	XP_004924767.1
NW_004581717.1	XP_004924767.1
NW_004581717.1	XP_004924743.1
NW_004581717.1	XP_004924743.1
NW_004581717.1	XP_004924743.1
NW_004581717.1	XP_004924743.1
NW_004581717.1	XP_004924743.1
NW_004581717.1	XP_004924743.1
NW_004581717.1	XP_004924743.1
NW_004581717.1	XP_004924768.1
NW_004581717.1	XP_004924768.1
NW_004581717.1	XP_004924768.1
NW_004581717.1	XP_004924768.1
NW_004581717.1	XP_004924768.1
NW_004581717.1	XP_004924745.1
NW_004581717.1	XP_004924745.1
NW_004581717.1	XP_004924745.1
NW_004581717.1	XP_004924745.1
NW_004581717.1	XP_004924745.1
NW_004581717.1	XP_004924745.1
NW_004581717.1	XP_004924745.1
NW_004581717.1	XP_004924744.1
NW_004581717.1	XP_004924744.1
NW_004581717.1	XP_004924744.1
NW_004581717.1	XP_004924744.1
NW_004581717.1	XP_004924744.1
NW_004581717.1	XP_004924744.1
NW_004581717.1	XP_004924744.1
NW_004581717.1	XP_004924746.1
NW_004581717.1	XP_004924746.1
NW_004581717.1	XP_004924746.1
NW_004581717.1	XP_004924746.1
NW_004581717.1	XP_004924746.1
NW_004581717.1	XP_004924746.1
NW_004581717.1	XP_004924746.1
NW_004581717.1	XP_004924747.1
NW_004581717.1	XP_004924747.1
NW_004581717.1	XP_004924747.1
NW_004581717.1	XP_004924747.1
NW_004581717.1	XP_004924747.1
NW_004581717.1	XP_004924747.1
NW_004581717.1	XP_004924747.1
NW_004581717.1	XP_004924748.1
NW_004581717.1	XP_004924748.1
NW_004581717.1	XP_004924748.1
NW_004581717.1	XP_004924748.1
NW_004581717.1	XP_004924748.1
NW_004581717.1	XP_004924748.1
NW_004581717.1	XP_004924748.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924769.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	XP_004924749.1
NW_004581717.1	NP_001166892.1
NW_004581717.1	NP_001166892.1
NW_004581717.1	NP_001166892.1
NW_004581717.1	NP_001166892.1
NW_004581717.1	NP_001166892.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	XP_004924750.1
NW_004581717.1	NP_001040242.1
NW_004581717.1	NP_001040242.1
NW_004581717.1	NP_001040242.1
NW_004581717.1	NP_001040242.1
NW_004581717.1	NP_001040242.1
NW_004581717.1	XP_004924770.1
NW_004581717.1	XP_004924770.1
NW_004581717.1	XP_004924770.1
NW_004581717.1	XP_004924770.1
NW_004581717.1	XP_004924770.1
NW_004581717.1	XP_004924770.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	XP_004924751.1
NW_004581717.1	NP_001040168.1
NW_004581717.1	NP_001040168.1
NW_004581717.1	NP_001040168.1
NW_004581717.1	NP_001040168.1
NW_004581717.1	NP_001040168.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924771.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924757.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924752.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924753.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924754.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924755.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924756.1
NW_004581717.1	XP_004924772.1
NW_004581717.1	XP_004924772.1
NW_004581717.1	XP_004924772.1
NW_004581717.1	XP_004924772.1
NW_004581717.1	XP_004924772.1
NW_004581717.1	XP_004924772.1
NW_004581717.1	XP_004924772.1
NW_004581717.1	XP_004924773.1
NW_004581717.1	XP_004924773.1
NW_004581717.1	XP_004924773.1
NW_004581717.1	XP_004924773.1
NW_004581717.1	XP_004924773.1
NW_004581717.1	XP_004924758.1
NW_004581717.1	XP_004924758.1
NW_004581717.1	XP_004924758.1
NW_004581717.1	XP_004924758.1
NW_004581717.1	XP_004924758.1
NW_004581717.1	XP_004924774.1
NW_004581717.1	XP_004924774.1
NW_004581717.1	XP_004924774.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924775.1
NW_004581717.1	XP_004924759.1
NW_004581717.1	XP_004924759.1
NW_004581717.1	XP_004924759.1
NW_004581717.1	XP_004924759.1
NW_004581717.1	XP_004924759.1
NW_004581717.1	XP_004924759.1
NW_004581717.1	XP_004924776.1
NW_004581717.1	XP_004924776.1
NW_004581717.1	XP_004924776.1
NW_004581717.1	XP_004924776.1
NW_004581717.1	XP_004924776.1
NW_004581717.1	XP_004924776.1
NW_004581717.1	XP_004924776.1
NW_004581717.1	XP_004924777.1
NW_004581717.1	XP_004924777.1
NW_004581717.1	XP_004924777.1
NW_004581717.1	XP_004924778.1
NW_004581717.1	XP_004924778.1
NW_004581717.1	XP_004924778.1
NW_004581717.1	XP_004924778.1
NW_004581717.1	XP_004924778.1
NW_004581717.1	XP_004924779.1
NW_004581717.1	XP_004924779.1
NW_004581717.1	XP_004924779.1
NW_004581717.1	XP_004924780.1
NW_004581717.1	XP_004924780.1
NW_004581717.1	XP_004924780.1
NW_004581717.1	XP_004924780.1
NW_004581717.1	XP_004924780.1
NW_004581717.1	XP_004924780.1
NW_004581717.1	XP_004924780.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924781.1
NW_004581717.1	XP_004924760.1
NW_004581717.1	NP_001164467.1
NW_004581717.1	NP_001164467.1
NW_004581717.1	NP_001164467.1
NW_004581717.1	NP_001164467.1
NW_004581717.1	NP_001164467.1
NW_004581717.1	XP_004924782.1
NW_004581717.1	XP_004924782.1
NW_004581717.1	NP_001166291.1
NW_004581717.1	NP_001166291.1
NW_004581717.1	NP_001166291.1
NW_004581717.1	NP_001166291.1
NW_004581717.1	NP_001166291.1
NW_004581717.1	NP_001166291.1
NW_004581717.1	NP_001166291.1
NW_004581717.1	XP_004924761.1
NW_004581717.1	XP_004924761.1
NW_004581717.1	XP_004924761.1
NW_004581717.1	XP_004924761.1
NW_004581717.1	XP_004924762.1
NW_004581717.1	XP_004924762.1
NW_004581717.1	XP_004924762.1
NW_004581717.1	XP_004924762.1
NW_004581717.1	XP_004924762.1
NW_004581717.1	XP_004924783.1
NW_004581717.1	XP_004924783.1
NW_004581717.1	XP_004924783.1
NW_004581717.1	XP_004924783.1
