# Species	Genes	Alg.-Conn.	Hmel_prots_unique.fas	Dp_OGS2_prots.fas
2	2	1	HMEL007737	DPOGS213680
2	2	1	HMEL007739	DPOGS210793
2	2	1	HMEL007741	DPOGS210871
2	2	1	HMEL007742	DPOGS210795
2	2	1	HMEL007746	DPOGS209727
2	2	1	HMEL007747	DPOGS205757
2	2	1	HMEL007748	DPOGS205769
2	2	1	HMEL007749	DPOGS205767
2	2	1	HMEL007750	DPOGS205758
2	2	1	HMEL007751	DPOGS205765
2	2	1	HMEL007752	DPOGS205763
2	2	1	HMEL007753	DPOGS210478
2	2	1	HMEL007754	DPOGS210419
2	2	1	HMEL007755	DPOGS210420
2	2	1	HMEL007757	DPOGS202123
2	2	1	HMEL007758	DPOGS202103
2	2	1	HMEL007759	DPOGS202124
2	2	1	HMEL007760	DPOGS202125
2	2	1	HMEL007770	DPOGS212634
2	2	1	HMEL007771	DPOGS204176
2	2	1	HMEL007773	DPOGS212558
2	2	1	HMEL007774	DPOGS212559
2	2	1	HMEL007778	DPOGS213513
2	2	1	HMEL007781	DPOGS213511
2	2	1	HMEL007782	DPOGS213623
2	2	1	HMEL007784	DPOGS213621
2	2	1	HMEL007785	DPOGS213509
2	2	1	HMEL007788	DPOGS213508
2	2	1	HMEL007790	DPOGS213507
2	2	1	HMEL007791	DPOGS214450
2	2	1	HMEL007792	DPOGS214457
2	2	1	HMEL007798	DPOGS211055
2	2	1	HMEL007800	DPOGS215119
2	2	1	HMEL007802	DPOGS206789
2	2	1	HMEL007803	DPOGS206792
2	2	1	HMEL007807	DPOGS207171
2	2	1	HMEL007815	DPOGS204388
2	2	1	HMEL007816	DPOGS204501
2	2	1	HMEL007817	DPOGS204389
2	2	1	HMEL007818	DPOGS204500
2	2	1	HMEL007819	DPOGS204390
2	2	1	HMEL007820	DPOGS204499
2	2	1	HMEL007822	DPOGS204498
2	2	1	HMEL007823	DPOGS204391
2	2	1	HMEL007824	DPOGS204497
2	2	1	HMEL007825	DPOGS204392
2	2	1	HMEL007827	DPOGS210860
2	2	1	HMEL007828	DPOGS210807
2	2	1	HMEL007829	DPOGS210861
2	2	1	HMEL007830	DPOGS210806
2	2	1	HMEL007831	DPOGS210862
2	3	0.333	HMEL007832,HMEL014242	DPOGS210761
2	2	1	HMEL007834	DPOGS210760
2	2	1	HMEL007836	DPOGS215921
2	2	1	HMEL007837	DPOGS215867
2	2	1	HMEL007838	DPOGS215922
2	2	1	HMEL007839	DPOGS215866
2	2	1	HMEL007840	DPOGS215923
2	2	1	HMEL007842	DPOGS213704
2	2	1	HMEL007847	DPOGS207527
2	3	0.333	HMEL007853	DPOGS202677,DPOGS202641
2	2	1	HMEL007855	DPOGS213250
2	2	1	HMEL007856	DPOGS213244
2	2	1	HMEL007858	DPOGS205109
2	3	0.333	HMEL007862	DPOGS207617,DPOGS207616
2	2	1	HMEL007863	DPOGS207615
2	2	1	HMEL007865	DPOGS207614
2	2	1	HMEL007869	DPOGS202701
2	2	1	HMEL007870	DPOGS202692
2	2	1	HMEL007874	DPOGS202926
2	2	1	HMEL007875	DPOGS202927
2	2	1	HMEL007880	DPOGS211716
2	2	1	HMEL007881	DPOGS212922
2	2	1	HMEL007883	DPOGS202569
2	2	1	HMEL007884	DPOGS202564
2	2	1	HMEL007885	DPOGS202570
2	2	1	HMEL007889	DPOGS202707
2	2	1	HMEL007890	DPOGS202722
2	2	1	HMEL007895	DPOGS209265
2	2	1	HMEL007897	DPOGS213530
2	2	1	HMEL007898	DPOGS213596
2	2	1	HMEL007899	DPOGS213531
2	2	1	HMEL007900	DPOGS213532
2	2	1	HMEL007901	DPOGS213534
2	2	1	HMEL007902	DPOGS213536
2	2	1	HMEL007904	DPOGS213537
2	2	1	HMEL007905	DPOGS213594
2	2	1	HMEL007906	DPOGS211597
2	2	1	HMEL007909	DPOGS203128
2	2	1	HMEL007910	DPOGS203113
2	2	1	HMEL007911	DPOGS203126
2	2	1	HMEL007912	DPOGS203114
2	2	1	HMEL007922	DPOGS208300
2	2	1	HMEL007923	DPOGS208224
2	2	1	HMEL007924	DPOGS208299
2	2	1	HMEL007925	DPOGS208225
2	2	1	HMEL007926	DPOGS206172
2	2	1	HMEL007928	DPOGS205057
2	2	1	HMEL007929	DPOGS205056
2	2	1	HMEL007930	DPOGS205095
2	2	1	HMEL007931	DPOGS205055
2	2	1	HMEL007933	DPOGS205054
2	2	1	HMEL007936	DPOGS210154
2	2	1	HMEL007937	DPOGS211794
2	2	1	HMEL007938	DPOGS211766
2	2	1	HMEL007940	DPOGS211768
2	2	1	HMEL007941	DPOGS211791
2	2	1	HMEL007943	DPOGS211769
2	2	1	HMEL007944	DPOGS211789
2	2	1	HMEL007945	DPOGS211788
2	2	1	HMEL007947	DPOGS215393
2	2	1	HMEL007948	DPOGS214663
2	2	1	HMEL007949	DPOGS214671
2	2	1	HMEL007951	DPOGS215573
2	2	1	HMEL007954	DPOGS202650
2	2	1	HMEL007955	DPOGS205798
2	2	1	HMEL007956	DPOGS203425
2	2	1	HMEL007959	DPOGS209876
2	2	1	HMEL007961	DPOGS212227
2	2	1	HMEL007963	DPOGS212226
2	2	1	HMEL007964	DPOGS212231
2	2	1	HMEL007966	DPOGS212224
2	2	1	HMEL007970	DPOGS214670
2	2	1	HMEL007971	DPOGS214664
2	2	1	HMEL007972	DPOGS207256
2	2	1	HMEL007976	DPOGS200916
2	4	0.146	HMEL007977,HMEL009946	DPOGS210834,DPOGS200888
2	2	1	HMEL007981	DPOGS209894
2	2	1	HMEL007982	DPOGS209898
2	2	1	HMEL007985	DPOGS207430
2	2	1	HMEL007988	DPOGS210855
2	2	1	HMEL007994	DPOGS211242
2	2	1	HMEL007995	DPOGS211333
2	2	1	HMEL007998	DPOGS201094
2	2	1	HMEL008000	DPOGS201065
2	2	1	HMEL008007	DPOGS208924
2	2	1	HMEL008008	DPOGS208939
2	2	1	HMEL008011	DPOGS216101
2	2	1	HMEL008014	DPOGS213049
2	2	1	HMEL008015	DPOGS213048
2	2	1	HMEL008017	DPOGS209723
2	2	1	HMEL008018	DPOGS209725
2	3	0.333	HMEL008019	DPOGS209722,DPOGS209721
2	2	1	HMEL008024	DPOGS202116
2	2	1	HMEL008029	DPOGS210691
2	2	1	HMEL008033	DPOGS210251
2	2	1	HMEL008034	DPOGS215395
2	2	1	HMEL008035	DPOGS200021
2	2	1	HMEL008036	DPOGS200034
2	2	1	HMEL008037	DPOGS200035
2	2	1	HMEL008039	DPOGS211565
2	2	1	HMEL008040	DPOGS211596
2	2	1	HMEL008041	DPOGS211028
2	2	1	HMEL008042	DPOGS211029
2	2	1	HMEL008043	DPOGS210940
2	2	1	HMEL008044	DPOGS208353
2	2	1	HMEL008047	DPOGS202024
2	2	1	HMEL008048	DPOGS203914
2	2	1	HMEL008052	DPOGS209148
2	2	1	HMEL008054	DPOGS208463
2	2	1	HMEL008055	DPOGS208578
2	2	1	HMEL008057	DPOGS208460
2	2	1	HMEL008060	DPOGS215508
2	2	1	HMEL008064	DPOGS203237
2	2	1	HMEL008067	DPOGS203252
2	2	1	HMEL008068	DPOGS203235
2	2	1	HMEL008069	DPOGS202676
2	2	1	HMEL008070	DPOGS205488
2	2	1	HMEL008072	DPOGS205487
2	2	1	HMEL008076	DPOGS205484
2	2	1	HMEL008077	DPOGS205483
2	2	1	HMEL008081	DPOGS213248
2	2	1	HMEL008083	DPOGS211400
2	2	1	HMEL008084	DPOGS211416
2	2	1	HMEL008085	DPOGS211399
2	2	1	HMEL008086	DPOGS211419
2	2	1	HMEL008089	DPOGS210954
2	2	1	HMEL008090	DPOGS210955
2	2	1	HMEL008091	DPOGS211010
2	2	1	HMEL008092	DPOGS214715
2	2	1	HMEL008095	DPOGS215893
2	2	1	HMEL008096	DPOGS209935
2	2	1	HMEL008098	DPOGS215030
2	2	1	HMEL008099	DPOGS215031
2	2	1	HMEL008101	DPOGS214972
2	2	1	HMEL008103	DPOGS201580
2	2	1	HMEL008106	DPOGS201579
2	2	1	HMEL008107	DPOGS201612
2	2	1	HMEL008108	DPOGS201614
2	2	1	HMEL008112	DPOGS201603
2	2	1	HMEL008113	DPOGS201583
2	2	1	HMEL008114	DPOGS201584
2	2	1	HMEL008117	DPOGS201588
2	2	1	HMEL008118	DPOGS201598
2	2	1	HMEL008120	DPOGS201599
2	2	1	HMEL008122	DPOGS201587
2	2	1	HMEL008123	DPOGS211531
2	2	1	HMEL008126	DPOGS211519
2	2	1	HMEL008131	DPOGS203885
2	2	1	HMEL008132	DPOGS203876
2	2	1	HMEL008133	DPOGS203884
2	2	1	HMEL008134	DPOGS203877
2	2	1	HMEL008136	DPOGS205867
2	2	1	HMEL008137	DPOGS200665
2	2	1	HMEL008138	DPOGS204960
2	2	1	HMEL008143	DPOGS209131
2	2	1	HMEL008145	DPOGS209213
2	2	1	HMEL008150	DPOGS204577
2	2	1	HMEL008154	DPOGS204455
2	2	1	HMEL008156	DPOGS213877
2	2	1	HMEL008157	DPOGS205944
2	2	1	HMEL008158	DPOGS205937
2	2	1	HMEL008159	DPOGS205945
2	2	1	HMEL008160	DPOGS205936
2	2	1	HMEL008161	DPOGS205935
2	2	1	HMEL008162	DPOGS204033
2	2	1	HMEL008163	DPOGS204030
2	2	1	HMEL008166	DPOGS204031
2	2	1	HMEL008172	DPOGS212810
2	2	1	HMEL008173	DPOGS212879
2	2	1	HMEL008174	DPOGS212877
2	2	1	HMEL008175	DPOGS212811
2	2	1	HMEL008176	DPOGS212876
2	2	1	HMEL008177	DPOGS212812
2	2	1	HMEL008178	DPOGS212873
2	2	1	HMEL008179	DPOGS212813
2	2	1	HMEL008181	DPOGS212872
2	2	1	HMEL008182	DPOGS212871
2	2	1	HMEL008183	DPOGS212815
2	2	1	HMEL008185	DPOGS212816
2	2	1	HMEL008188	DPOGS212864
2	2	1	HMEL008189	DPOGS212818
2	2	1	HMEL008191	DPOGS212862
2	2	1	HMEL008195	DPOGS212860
2	2	1	HMEL008196	DPOGS212820
2	2	1	HMEL008197	DPOGS212859
2	2	1	HMEL008200	DPOGS213008
2	2	1	HMEL008201	DPOGS213015
2	2	1	HMEL008202	DPOGS214930
2	2	1	HMEL008208	DPOGS208239
2	2	1	HMEL008209	DPOGS208238
2	2	1	HMEL008212	DPOGS208236
2	2	1	HMEL008220	DPOGS204655
2	2	1	HMEL008221	DPOGS204701
2	2	1	HMEL008222	DPOGS204700
2	2	1	HMEL008225	DPOGS214430
2	2	1	HMEL008226	DPOGS214393
2	2	1	HMEL008230	DPOGS214837
2	2	1	HMEL008234	DPOGS206357
2	2	1	HMEL008235	DPOGS206305
2	2	1	HMEL008238	DPOGS208529
2	2	1	HMEL008239	DPOGS208528
2	2	1	HMEL008241	DPOGS208526
2	2	1	HMEL008244	DPOGS212938
2	2	1	HMEL008245	DPOGS204697
2	2	1	HMEL008246	DPOGS204659
2	2	1	HMEL008247	DPOGS204696
2	2	1	HMEL008248	DPOGS204660
2	2	1	HMEL008250	DPOGS204695
2	2	1	HMEL008251	DPOGS204694
2	2	1	HMEL008253	DPOGS204693
2	2	1	HMEL008254	DPOGS204663
2	2	1	HMEL008257	DPOGS207251
2	2	1	HMEL008258	DPOGS207306
2	2	1	HMEL008259	DPOGS207252
2	2	1	HMEL008262	DPOGS209243
2	2	1	HMEL008263	DPOGS209270
2	2	1	HMEL008264	DPOGS209269
2	2	1	HMEL008265	DPOGS209267
2	2	1	HMEL008268	DPOGS200490
2	2	1	HMEL008269	DPOGS200493
2	2	1	HMEL008270	DPOGS214066
2	2	1	HMEL008271	DPOGS214065
2	2	1	HMEL008272	DPOGS214061
2	2	1	HMEL008273	DPOGS214064
2	2	1	HMEL008275	DPOGS214062
2	2	1	HMEL008289	DPOGS204132
2	2	1	HMEL008290	DPOGS204110
2	2	1	HMEL008291	DPOGS204131
2	2	1	HMEL008293	DPOGS204112
2	2	1	HMEL008295	DPOGS210579
2	2	1	HMEL008296	DPOGS210580
2	2	1	HMEL008297	DPOGS210632
2	2	1	HMEL008300	DPOGS200686
2	2	1	HMEL008301	DPOGS200685
2	2	1	HMEL008302	DPOGS200684
2	2	1	HMEL008303	DPOGS212717
2	2	1	HMEL008308	DPOGS212746
2	2	1	HMEL008309	DPOGS212745
2	2	1	HMEL008310	DPOGS212744
2	2	1	HMEL008311	DPOGS212743
2	2	1	HMEL008314	DPOGS212742
2	2	1	HMEL008315	DPOGS212741
2	2	1	HMEL008322	DPOGS212737
2	2	1	HMEL008324	DPOGS212696
2	2	1	HMEL008325	DPOGS212769
2	2	1	HMEL008326	DPOGS212695
2	2	1	HMEL008327	DPOGS212770
2	2	1	HMEL008328	DPOGS212704
2	2	1	HMEL008329	DPOGS201777
2	2	1	HMEL008332	DPOGS201823
2	2	1	HMEL008333	DPOGS201778
2	2	1	HMEL008334	DPOGS201822
2	2	1	HMEL008335	DPOGS201779
2	2	1	HMEL008337	DPOGS201781
2	2	1	HMEL008338	DPOGS201820
2	2	1	HMEL008340	DPOGS201782
2	2	1	HMEL008341	DPOGS201784
2	2	1	HMEL008342	DPOGS201819
2	2	1	HMEL008344	DPOGS201785
2	2	1	HMEL008346	DPOGS215464
2	2	1	HMEL008348	DPOGS215463
2	2	1	HMEL008351	DPOGS215487
2	2	1	HMEL008352	DPOGS215459
2	2	1	HMEL008353	DPOGS215489
2	2	1	HMEL008354	DPOGS215492
2	2	1	HMEL008355	DPOGS215493
2	2	1	HMEL008356	DPOGS215494
2	2	1	HMEL008357	DPOGS215458
2	2	1	HMEL008358	DPOGS215457
2	2	1	HMEL008359	DPOGS215495
2	2	1	HMEL008360	DPOGS215497
2	2	1	HMEL008363	DPOGS215452
2	2	1	HMEL008366	DPOGS208292
2	2	1	HMEL008370	DPOGS208229
2	2	1	HMEL008371	DPOGS208295
2	2	1	HMEL008374	DPOGS208296
2	2	1	HMEL008375	DPOGS208226
2	2	1	HMEL008376	DPOGS208298
2	2	1	HMEL008378	DPOGS202519
2	3	0.333	HMEL008379,HMEL014284	DPOGS203178
2	2	1	HMEL008380	DPOGS204567
2	2	1	HMEL008381	DPOGS204570
2	2	1	HMEL008382	DPOGS204566
2	2	1	HMEL008383	DPOGS204571
2	2	1	HMEL008384	DPOGS204565
2	2	1	HMEL008386	DPOGS204591
2	2	1	HMEL008387	DPOGS204584
2	2	1	HMEL008389	DPOGS204589
2	2	1	HMEL008390	DPOGS204585
2	2	1	HMEL008391	DPOGS201074
2	2	1	HMEL008392	DPOGS204586
2	2	1	HMEL008393	DPOGS214503
2	2	1	HMEL008399	DPOGS214505
2	2	1	HMEL008404	DPOGS203985
2	2	1	HMEL008406	DPOGS209835
2	2	1	HMEL008407	DPOGS209836
2	2	1	HMEL008410	DPOGS209837
2	2	1	HMEL008414	DPOGS209792
2	2	1	HMEL008415	DPOGS207856
2	2	1	HMEL008418	DPOGS207703
2	2	1	HMEL008419	DPOGS207857
2	2	1	HMEL008421	DPOGS207701
2	2	1	HMEL008422	DPOGS207700
2	2	1	HMEL008423	DPOGS207859
2	2	1	HMEL008426	DPOGS207699
2	2	1	HMEL008429	DPOGS207698
2	2	1	HMEL008432	DPOGS207860
2	2	1	HMEL008434	DPOGS207861
2	2	1	HMEL008441	DPOGS201725
2	2	1	HMEL008442	DPOGS201726
2	2	1	HMEL008448	DPOGS213792
2	2	1	HMEL008451	DPOGS213743
2	2	1	HMEL008454	DPOGS213742
2	2	1	HMEL008455	DPOGS209666
2	2	1	HMEL008457	DPOGS209668
2	2	1	HMEL008458	DPOGS209688
2	2	1	HMEL008459	DPOGS209687
2	2	1	HMEL008461	DPOGS209686
2	2	1	HMEL008465	DPOGS201371
2	2	1	HMEL008466	DPOGS201380
2	2	1	HMEL008467	DPOGS201370
2	2	1	HMEL008468	DPOGS201381
2	2	1	HMEL008474	DPOGS216145
2	2	1	HMEL008478	DPOGS216147
2	2	1	HMEL008484	DPOGS203636
2	2	1	HMEL008488	DPOGS203864
2	2	1	HMEL008497	DPOGS205578
2	2	1	HMEL008498	DPOGS205592
2	2	1	HMEL008499	DPOGS205579
2	2	1	HMEL008500	DPOGS209057
2	2	1	HMEL008501	DPOGS205580
2	2	1	HMEL008502	DPOGS205591
2	2	1	HMEL008505	DPOGS210568
2	2	1	HMEL008506	DPOGS206158
2	2	1	HMEL008507	DPOGS200078
2	2	1	HMEL008512	DPOGS210482
2	2	1	HMEL008515	DPOGS210854
2	2	1	HMEL008516	DPOGS210816
2	2	1	HMEL008517	DPOGS210853
2	2	1	HMEL008518	DPOGS210817
2	2	1	HMEL008519	DPOGS210820
2	2	1	HMEL008520	DPOGS210851
2	2	1	HMEL008524	DPOGS203778
2	2	1	HMEL008529	DPOGS203726
2	2	1	HMEL008530	DPOGS203781
2	2	1	HMEL008531	DPOGS203725
2	2	1	HMEL008532	DPOGS203782
2	2	1	HMEL008533	DPOGS203724
2	2	1	HMEL008534	DPOGS203721
2	2	1	HMEL008535	DPOGS203784
2	2	1	HMEL008537	DPOGS203783
2	2	1	HMEL008538	DPOGS203723
2	2	1	HMEL008539	DPOGS215630
2	2	1	HMEL008540	DPOGS215158
2	2	1	HMEL008541	DPOGS215786
2	2	1	HMEL008542	DPOGS215632
2	2	1	HMEL008543	DPOGS215784
2	2	1	HMEL008552	DPOGS215824
2	2	1	HMEL008557	DPOGS213575
2	2	1	HMEL008558	DPOGS213557
2	2	1	HMEL008559	DPOGS213577
2	2	1	HMEL008560	DPOGS213555
2	2	1	HMEL008562	DPOGS213554
2	2	1	HMEL008563	DPOGS213553
2	2	1	HMEL008564	DPOGS213552
2	2	1	HMEL008565	DPOGS200540
2	2	1	HMEL008567	DPOGS200539
2	2	1	HMEL008568	DPOGS200537
2	2	1	HMEL008570	DPOGS200536
2	2	1	HMEL008571	DPOGS202867
2	3	0.333	HMEL008575,HMEL010770	DPOGS210611
2	2	1	HMEL008578	DPOGS209406
2	2	1	HMEL008582	DPOGS201170
2	2	1	HMEL008583	DPOGS201916
2	2	1	HMEL008584	DPOGS203537
2	2	1	HMEL008585	DPOGS203528
2	2	1	HMEL008586	DPOGS203536
2	2	1	HMEL008588	DPOGS208360
2	2	1	HMEL008589	DPOGS214726
2	2	1	HMEL008591	DPOGS214723
2	2	1	HMEL008592	DPOGS214730
2	2	1	HMEL008593	DPOGS214722
2	2	1	HMEL008594	DPOGS214731
2	2	1	HMEL008597	DPOGS208321
2	2	1	HMEL008599	DPOGS212755
2	2	1	HMEL008601	DPOGS212759
2	2	1	HMEL008607	DPOGS212757
2	3	0.333	HMEL008612	DPOGS210271,DPOGS210270
2	2	1	HMEL008613	DPOGS210272
2	2	1	HMEL008615	DPOGS210273
2	2	1	HMEL008616	DPOGS210267
2	2	1	HMEL008622	DPOGS210275
2	2	1	HMEL008623	DPOGS210263
2	2	1	HMEL008624	DPOGS210276
2	2	1	HMEL008630	DPOGS211414
2	2	1	HMEL008635	DPOGS212406
2	2	1	HMEL008636	DPOGS212440
2	2	1	HMEL008637	DPOGS212407
2	2	1	HMEL008638	DPOGS212439
2	2	1	HMEL008639	DPOGS212408
2	2	1	HMEL008641	DPOGS212410
2	2	1	HMEL008644	DPOGS215902
2	2	1	HMEL008645	DPOGS215904
2	2	1	HMEL008646	DPOGS205556
2	2	1	HMEL008647	DPOGS205557
2	2	1	HMEL008648	DPOGS205570
2	2	1	HMEL008651	DPOGS215342
2	2	1	HMEL008652	DPOGS215344
2	2	1	HMEL008656	DPOGS215294
2	2	1	HMEL008657	DPOGS215293
2	2	1	HMEL008658	DPOGS215349
2	2	1	HMEL008659	DPOGS215292
2	2	1	HMEL008660	DPOGS215291
2	2	1	HMEL008663	DPOGS203646
2	2	1	HMEL008664	DPOGS203644
2	2	1	HMEL008666	DPOGS207004
2	2	1	HMEL008667	DPOGS207003
2	2	1	HMEL008670	DPOGS206934
2	2	1	HMEL008671	DPOGS207002
2	2	1	HMEL008673	DPOGS207001
2	2	1	HMEL008679	DPOGS215980
2	2	1	HMEL008680	DPOGS215981
2	2	1	HMEL008682	DPOGS208197
2	2	1	HMEL008685	DPOGS208217
2	2	1	HMEL008686	DPOGS208193
2	2	1	HMEL008688	DPOGS208219
2	2	1	HMEL008689	DPOGS208192
2	2	1	HMEL008701	DPOGS203240
2	2	1	HMEL008702	DPOGS203248
2	2	1	HMEL008703	DPOGS203247
2	2	1	HMEL008704	DPOGS203241
2	2	1	HMEL008706	DPOGS203246
2	2	1	HMEL008707	DPOGS203244
2	2	1	HMEL008708	DPOGS203243
2	2	1	HMEL008711	DPOGS210387
2	2	1	HMEL008712	DPOGS210313
2	2	1	HMEL008714	DPOGS212943
2	2	1	HMEL008717	DPOGS206785
2	2	1	HMEL008719	DPOGS215022
2	2	1	HMEL008722	DPOGS202552
2	2	1	HMEL008723	DPOGS202579
2	2	1	HMEL008727	DPOGS204559
2	2	1	HMEL008730	DPOGS204523
2	2	1	HMEL008731	DPOGS204558
2	2	1	HMEL008732	DPOGS204524
2	2	1	HMEL008736	DPOGS204556
2	2	1	HMEL008738	DPOGS204555
2	3	0.333	HMEL008739	DPOGS204529,DPOGS204528
2	2	1	HMEL008740	DPOGS204531
2	2	1	HMEL008741	DPOGS204553
2	2	1	HMEL008743	DPOGS207520
2	2	1	HMEL008744	DPOGS208503
2	2	1	HMEL008746	DPOGS208502
2	2	1	HMEL008747	DPOGS208538
2	2	1	HMEL008752	DPOGS208541
2	2	1	HMEL008753	DPOGS208500
2	2	1	HMEL008754	DPOGS208542
2	2	1	HMEL008756	DPOGS208499
2	2	1	HMEL008757	DPOGS208543
2	2	1	HMEL008758	DPOGS208498
2	2	1	HMEL008759	DPOGS208497
2	2	1	HMEL008761	DPOGS212274
2	2	1	HMEL008763	DPOGS208546
2	2	1	HMEL008765	DPOGS208547
2	2	1	HMEL008766	DPOGS201062
2	2	1	HMEL008770	DPOGS201061
2	2	1	HMEL008774	DPOGS206041
2	2	1	HMEL008775	DPOGS206043
2	2	1	HMEL008776	DPOGS206141
2	2	1	HMEL008777	DPOGS206045
2	2	1	HMEL008782	DPOGS206138
2	2	1	HMEL008783	DPOGS206136
2	2	1	HMEL008784	DPOGS206046
2	2	1	HMEL008785	DPOGS206135
2	2	1	HMEL008788	DPOGS208381
2	2	1	HMEL008789	DPOGS208382
2	2	1	HMEL008790	DPOGS208365
2	2	1	HMEL008791	DPOGS208385
2	2	1	HMEL008794	DPOGS208364
2	2	1	HMEL008795	DPOGS208384
2	2	1	HMEL008802	DPOGS212569
2	2	1	HMEL008805	DPOGS212567
2	2	1	HMEL008808	DPOGS212565
2	2	1	HMEL008813	DPOGS203392
2	2	1	HMEL008814	DPOGS203320
2	2	1	HMEL008815	DPOGS203391
2	2	1	HMEL008816	DPOGS203321
2	2	1	HMEL008818	DPOGS212572
2	2	1	HMEL008819	DPOGS212575
2	2	1	HMEL008820	DPOGS212576
2	2	1	HMEL008822	DPOGS212561
2	2	1	HMEL008823	DPOGS212577
2	2	1	HMEL008824	DPOGS212579
2	2	1	HMEL008826	DPOGS212560
2	2	1	HMEL008830	DPOGS206600
2	2	1	HMEL008833	DPOGS206602
2	2	1	HMEL008835	DPOGS206693
2	2	1	HMEL008836	DPOGS206603
2	2	1	HMEL008837	DPOGS206692
2	2	1	HMEL008838	DPOGS206691
2	2	1	HMEL008839	DPOGS206604
2	2	1	HMEL008840	DPOGS206689
2	2	1	HMEL008841	DPOGS206606
2	2	1	HMEL008847	DPOGS204368
2	2	1	HMEL008850	DPOGS202553
2	2	1	HMEL008851	DPOGS202578
2	2	1	HMEL008853	DPOGS207348
2	2	1	HMEL008854	DPOGS207331
2	2	1	HMEL008855	DPOGS207349
2	2	1	HMEL008856	DPOGS207330
2	2	1	HMEL008858	DPOGS207355
2	2	1	HMEL008859	DPOGS207356
2	2	1	HMEL008860	DPOGS207358
2	2	1	HMEL008861	DPOGS207359
2	2	1	HMEL008863	DPOGS207360
2	2	1	HMEL008865	DPOGS207323
2	2	1	HMEL008866	DPOGS207361
2	2	1	HMEL008867	DPOGS207322
2	2	1	HMEL008868	DPOGS207362
2	2	1	HMEL008869	DPOGS207363
2	2	1	HMEL008871	DPOGS207364
2	2	1	HMEL008877	DPOGS203601
2	2	1	HMEL008878	DPOGS203619
2	2	1	HMEL008879	DPOGS203600
2	2	1	HMEL008881	DPOGS203599
2	2	1	HMEL008883	DPOGS203598
2	2	1	HMEL008886	DPOGS203597
2	2	1	HMEL008887	DPOGS203624
2	2	1	HMEL008888	DPOGS210707
2	2	1	HMEL008889	DPOGS210744
2	2	1	HMEL008890	DPOGS210708
2	2	1	HMEL008892	DPOGS213929
2	2	1	HMEL008894	DPOGS208891
2	2	1	HMEL008897	DPOGS208887
2	2	1	HMEL008900	DPOGS208886
2	2	1	HMEL008901	DPOGS208972
2	2	1	HMEL008903	DPOGS204510
2	2	1	HMEL008906	DPOGS210375
2	3	0.333	HMEL008913,HMEL008915	DPOGS216062
2	2	1	HMEL008917	DPOGS216046
2	2	1	HMEL008918	DPOGS216045
2	2	1	HMEL008919	DPOGS216063
2	2	1	HMEL008920	DPOGS216044
2	2	1	HMEL008921	DPOGS216064
2	2	1	HMEL008923	DPOGS216043
2	2	1	HMEL008924	DPOGS216066
2	2	1	HMEL008926	DPOGS216067
2	2	1	HMEL008928	DPOGS216068
2	2	1	HMEL008929	DPOGS216038
2	2	1	HMEL008932	DPOGS216070
2	2	1	HMEL008933	DPOGS216071
2	2	1	HMEL008934	DPOGS216072
2	2	1	HMEL008935	DPOGS216037
2	2	1	HMEL008937	DPOGS216036
2	2	1	HMEL008938	DPOGS216035
2	2	1	HMEL008939	DPOGS216074
2	2	1	HMEL008940	DPOGS216075
2	2	1	HMEL008941	DPOGS216076
2	2	1	HMEL008942	DPOGS216033
2	2	1	HMEL008944	DPOGS216077
2	2	1	HMEL008945	DPOGS216032
2	2	1	HMEL008947	DPOGS216078
2	2	1	HMEL008948	DPOGS216030
2	2	1	HMEL008949	DPOGS216029
2	2	1	HMEL008952	DPOGS200730
2	2	1	HMEL008955	DPOGS200734
2	2	1	HMEL008956	DPOGS200728
2	2	1	HMEL008957	DPOGS200727
2	2	1	HMEL008958	DPOGS200736
2	2	1	HMEL008959	DPOGS200726
2	2	1	HMEL008960	DPOGS200737
2	2	1	HMEL008961	DPOGS200725
2	2	1	HMEL008962	DPOGS200739
2	2	1	HMEL008963	DPOGS200724
2	2	1	HMEL008964	DPOGS200740
2	2	1	HMEL008965	DPOGS200723
2	2	1	HMEL008967	DPOGS200741
2	2	1	HMEL008969	DPOGS200743
2	2	1	HMEL008970	DPOGS200719
2	2	1	HMEL008971	DPOGS200744
2	2	1	HMEL008972	DPOGS204515
2	2	1	HMEL008973	DPOGS204516
2	2	1	HMEL008975	DPOGS204518
2	2	1	HMEL008976	DPOGS204514
2	2	1	HMEL008977	DPOGS204519
2	2	1	HMEL008979	DPOGS204512
2	2	1	HMEL008980	DPOGS209798
2	2	1	HMEL008981	DPOGS209829
2	2	1	HMEL008984	DPOGS209828
2	2	1	HMEL008985	DPOGS209799
2	2	1	HMEL008986	DPOGS209826
2	2	1	HMEL008987	DPOGS209800
2	2	1	HMEL008988	DPOGS209825
2	2	1	HMEL008990	DPOGS209821
2	2	1	HMEL008994	DPOGS209820
2	2	1	HMEL008995	DPOGS209803
2	2	1	HMEL009000	DPOGS209842
2	2	1	HMEL009001	DPOGS209788
2	2	1	HMEL009003	DPOGS209841
2	2	1	HMEL009004	DPOGS209790
2	2	1	HMEL009006	DPOGS200472
2	2	1	HMEL009009	DPOGS206381
2	2	1	HMEL009010	DPOGS206379
2	2	1	HMEL009011	DPOGS206387
2	2	1	HMEL009012	DPOGS206388
2	2	1	HMEL009013	DPOGS206377
2	2	1	HMEL009014	DPOGS206392
2	2	1	HMEL009016	DPOGS206374
