scaffold	geneID	ZorA	chromosome
DPSCF300061	DPOGS209152	A	14
DPSCF300061	DPOGS209128	A	14
DPSCF300061	DPOGS209155	A	14
DPSCF300061	DPOGS209172	A	14
DPSCF300061	DPOGS209166	A	14
DPSCF300061	DPOGS209208	A	14
DPSCF300061	DPOGS209178	A	14
DPSCF300061	DPOGS209199	A	14
DPSCF300061	DPOGS209191	A	14
DPSCF300061	DPOGS209200	A	14
DPSCF300061	DPOGS209201	A	14
DPSCF300061	DPOGS209141	A	14
DPSCF300061	DPOGS209154	A	14
DPSCF300061	DPOGS209153	A	14
DPSCF300061	DPOGS209215	A	14
DPSCF300061	DPOGS209131	A	14
DPSCF300061	DPOGS209195	A	14
DPSCF300061	DPOGS209148	A	14
DPSCF300061	DPOGS209212	A	14
DPSCF300062	DPOGS210429	A	16
DPSCF300062	DPOGS210419	A	16
DPSCF300062	DPOGS210456	A	16
DPSCF300062	DPOGS210428	A	16
DPSCF300062	DPOGS210455	A	16
DPSCF300062	DPOGS210470	A	16
DPSCF300062	DPOGS210413	A	16
DPSCF300062	DPOGS210469	A	16
DPSCF300062	DPOGS210478	A	16
DPSCF300062	DPOGS210411	A	16
DPSCF300062	DPOGS210426	A	16
DPSCF300062	DPOGS210457	A	16
DPSCF300062	DPOGS210427	A	16
DPSCF300062	DPOGS210416	A	16
DPSCF300062	DPOGS210439	A	16
DPSCF300062	DPOGS210435	A	16
DPSCF300062	DPOGS210452	A	16
DPSCF300062	DPOGS210453	A	16
DPSCF300062	DPOGS210476	A	16
DPSCF300062	DPOGS210422	A	16
DPSCF300062	DPOGS210449	A	16
DPSCF300062	DPOGS210438	A	16
DPSCF300062	DPOGS210479	A	16
DPSCF300062	DPOGS210436	A	16
DPSCF300062	DPOGS210480	A	16
DPSCF300062	DPOGS210454	A	16
DPSCF300062	DPOGS210423	A	16
DPSCF300062	DPOGS210450	A	16
DPSCF300062	DPOGS210412	A	16
DPSCF300062	DPOGS210477	A	16
DPSCF300062	DPOGS210424	A	16
DPSCF300062	DPOGS210431	A	16
DPSCF300062	DPOGS210471	A	16
DPSCF300062	DPOGS210474	A	16
DPSCF300062	DPOGS210468	A	16
DPSCF300062	DPOGS210466	A	16
DPSCF300062	DPOGS210465	A	16
DPSCF300062	DPOGS210415	A	16
DPSCF300062	DPOGS210417	A	16
DPSCF300062	DPOGS210446	A	16
DPSCF300062	DPOGS210467	A	16
DPSCF300062	DPOGS210464	A	16
DPSCF300062	DPOGS210425	A	16
DPSCF300062	DPOGS210463	A	16
DPSCF300062	DPOGS210458	A	16
DPSCF300062	DPOGS210414	A	16
DPSCF300062	DPOGS210447	A	16
DPSCF300062	DPOGS210475	A	16
DPSCF300062	DPOGS210420	A	16
DPSCF300062	DPOGS210434	A	16
DPSCF300062	DPOGS210437	A	16
DPSCF300062	DPOGS210421	A	16
DPSCF300062	DPOGS210418	A	16
DPSCF300062	DPOGS210445	A	16
DPSCF300062	DPOGS210472	A	16
DPSCF300062	DPOGS210451	A	16
DPSCF300062	DPOGS210444	A	16
DPSCF300062	DPOGS210473	A	16
DPSCF300062	DPOGS210485	A	16
DPSCF300062	DPOGS210484	A	16
DPSCF300062	DPOGS210459	A	16
DPSCF300062	DPOGS210483	A	16
DPSCF300062	DPOGS210462	A	16
DPSCF300062	DPOGS210461	A	16
DPSCF300062	DPOGS210433	A	16
DPSCF300062	DPOGS210441	A	16
DPSCF300062	DPOGS210443	A	16
DPSCF300062	DPOGS210481	A	16
DPSCF300062	DPOGS210460	A	16
DPSCF300062	DPOGS210430	A	16
DPSCF300062	DPOGS210440	A	16
DPSCF300062	DPOGS210432	A	16
DPSCF300062	DPOGS210482	A	16
DPSCF300062	DPOGS210442	A	16
DPSCF300063	DPOGS203590	A	8
DPSCF300063	DPOGS203634	A	8
DPSCF300063	DPOGS203592	A	8
DPSCF300063	DPOGS203600	A	8
DPSCF300063	DPOGS203591	A	8
DPSCF300063	DPOGS203635	A	8
DPSCF300063	DPOGS203629	A	8
DPSCF300063	DPOGS203631	A	8
DPSCF300063	DPOGS203587	A	8
DPSCF300063	DPOGS203588	A	8
DPSCF300063	DPOGS203585	A	8
DPSCF300063	DPOGS203615	A	8
DPSCF300063	DPOGS203594	A	8
DPSCF300063	DPOGS203586	A	8
DPSCF300063	DPOGS203616	A	8
DPSCF300063	DPOGS203630	A	8
DPSCF300063	DPOGS203617	A	8
DPSCF300063	DPOGS203614	A	8
DPSCF300063	DPOGS203589	A	8
DPSCF300063	DPOGS203618	A	8
DPSCF300063	DPOGS203625	A	8
DPSCF300063	DPOGS203607	A	8
DPSCF300063	DPOGS203620	A	8
DPSCF300063	DPOGS203601	A	8
DPSCF300063	DPOGS203633	A	8
DPSCF300063	DPOGS203622	A	8
DPSCF300063	DPOGS203603	A	8
DPSCF300063	DPOGS203599	A	8
DPSCF300063	DPOGS203583	A	8
DPSCF300063	DPOGS203611	A	8
DPSCF300063	DPOGS203621	A	8
DPSCF300063	DPOGS203619	A	8
DPSCF300063	DPOGS203623	A	8
DPSCF300063	DPOGS203628	A	8
DPSCF300063	DPOGS203626	A	8
DPSCF300063	DPOGS203602	A	8
DPSCF300063	DPOGS203612	A	8
DPSCF300063	DPOGS203596	A	8
DPSCF300063	DPOGS203598	A	8
DPSCF300063	DPOGS203593	A	8
DPSCF300063	DPOGS203604	A	8
DPSCF300063	DPOGS203632	A	8
DPSCF300063	DPOGS203595	A	8
DPSCF300063	DPOGS203605	A	8
DPSCF300063	DPOGS203624	A	8
DPSCF300063	DPOGS203613	A	8
DPSCF300063	DPOGS203584	A	8
DPSCF300063	DPOGS203627	A	8
DPSCF300063	DPOGS203597	A	8
DPSCF300063	DPOGS203610	A	8
DPSCF300063	DPOGS203608	A	8
DPSCF300064	DPOGS208492	A	4
DPSCF300064	DPOGS208486	A	4
DPSCF300064	DPOGS208539	A	4
DPSCF300064	DPOGS208462	A	4
DPSCF300064	DPOGS208533	A	4
DPSCF300064	DPOGS208485	A	4
DPSCF300064	DPOGS208487	A	4
DPSCF300064	DPOGS208542	A	4
DPSCF300064	DPOGS208524	A	4
DPSCF300064	DPOGS208491	A	4
DPSCF300064	DPOGS208477	A	4
DPSCF300064	DPOGS208575	A	4
DPSCF300064	DPOGS208484	A	4
DPSCF300064	DPOGS208571	A	4
DPSCF300064	DPOGS208530	A	4
DPSCF300064	DPOGS208576	A	4
DPSCF300064	DPOGS208562	A	4
DPSCF300064	DPOGS208582	A	4
DPSCF300064	DPOGS208541	A	4
DPSCF300064	DPOGS208538	A	4
DPSCF300064	DPOGS208586	A	4
DPSCF300064	DPOGS208529	A	4
DPSCF300064	DPOGS208566	A	4
DPSCF300064	DPOGS208534	A	4
DPSCF300064	DPOGS208570	A	4
DPSCF300064	DPOGS208579	A	4
DPSCF300064	DPOGS208527	A	4
DPSCF300064	DPOGS208581	A	4
DPSCF300064	DPOGS208578	A	4
DPSCF300064	DPOGS208459	A	4
DPSCF300064	DPOGS208522	A	4
DPSCF300064	DPOGS208490	A	4
DPSCF300064	DPOGS208474	A	4
DPSCF300064	DPOGS208513	A	4
DPSCF300064	DPOGS208495	A	4
DPSCF300064	DPOGS208480	A	4
DPSCF300064	DPOGS208483	A	4
DPSCF300064	DPOGS208481	A	4
DPSCF300064	DPOGS208573	A	4
DPSCF300064	DPOGS208580	A	4
DPSCF300064	DPOGS208536	A	4
DPSCF300064	DPOGS208561	A	4
DPSCF300064	DPOGS208519	A	4
DPSCF300064	DPOGS208504	A	4
DPSCF300064	DPOGS208565	A	4
DPSCF300064	DPOGS208537	A	4
DPSCF300064	DPOGS208526	A	4
DPSCF300064	DPOGS208540	A	4
DPSCF300064	DPOGS208584	A	4
DPSCF300064	DPOGS208482	A	4
DPSCF300064	DPOGS208497	A	4
DPSCF300064	DPOGS208532	A	4
DPSCF300064	DPOGS208488	A	4
DPSCF300064	DPOGS208521	A	4
DPSCF300064	DPOGS208574	A	4
DPSCF300064	DPOGS208572	A	4
DPSCF300064	DPOGS208560	A	4
DPSCF300064	DPOGS208563	A	4
DPSCF300064	DPOGS208463	A	4
DPSCF300064	DPOGS208489	A	4
DPSCF300064	DPOGS208511	A	4
DPSCF300064	DPOGS208509	A	4
DPSCF300064	DPOGS208478	A	4
DPSCF300064	DPOGS208472	A	4
DPSCF300064	DPOGS208479	A	4
DPSCF300064	DPOGS208470	A	4
DPSCF300064	DPOGS208535	A	4
DPSCF300064	DPOGS208502	A	4
DPSCF300064	DPOGS208545	A	4
DPSCF300064	DPOGS208543	A	4
DPSCF300064	DPOGS208548	A	4
DPSCF300064	DPOGS208475	A	4
DPSCF300064	DPOGS208505	A	4
DPSCF300064	DPOGS208476	A	4
DPSCF300064	DPOGS208525	A	4
DPSCF300064	DPOGS208528	A	4
DPSCF300064	DPOGS208569	A	4
DPSCF300064	DPOGS208494	A	4
DPSCF300064	DPOGS208554	A	4
DPSCF300064	DPOGS208460	A	4
DPSCF300064	DPOGS208520	A	4
DPSCF300064	DPOGS208516	A	4
DPSCF300064	DPOGS208559	A	4
DPSCF300064	DPOGS208500	A	4
DPSCF300064	DPOGS208549	A	4
DPSCF300064	DPOGS208553	A	4
DPSCF300064	DPOGS208466	A	4
DPSCF300064	DPOGS208468	A	4
DPSCF300064	DPOGS208493	A	4
DPSCF300064	DPOGS208503	A	4
DPSCF300064	DPOGS208514	A	4
DPSCF300064	DPOGS208546	A	4
DPSCF300064	DPOGS208556	A	4
DPSCF300064	DPOGS208498	A	4
DPSCF300064	DPOGS208547	A	4
DPSCF300064	DPOGS208550	A	4
DPSCF300064	DPOGS208507	A	4
DPSCF300064	DPOGS208469	A	4
DPSCF300064	DPOGS208568	A	4
DPSCF300064	DPOGS208508	A	4
DPSCF300064	DPOGS208558	A	4
DPSCF300064	DPOGS208499	A	4
DPSCF300064	DPOGS208517	A	4
DPSCF300064	DPOGS208471	A	4
DPSCF300064	DPOGS208551	A	4
DPSCF300064	DPOGS208501	A	4
DPSCF300064	DPOGS208457	A	4
DPSCF300064	DPOGS208464	A	4
DPSCF300064	DPOGS208458	A	4
DPSCF300064	DPOGS208557	A	4
DPSCF300064	DPOGS208567	A	4
DPSCF300064	DPOGS208473	A	4
DPSCF300064	DPOGS208461	A	4
DPSCF300064	DPOGS208544	A	4
DPSCF300064	DPOGS208552	A	4
DPSCF300064	DPOGS208515	A	4
DPSCF300064	DPOGS208465	A	4
DPSCF300064	DPOGS208555	A	4
DPSCF300064	DPOGS208467	A	4
DPSCF300065	DPOGS201165	A	8
DPSCF300065	DPOGS201137	A	8
DPSCF300065	DPOGS201136	A	8
DPSCF300065	DPOGS201166	A	8
DPSCF300065	DPOGS201140	A	8
DPSCF300065	DPOGS201133	A	8
DPSCF300065	DPOGS201164	A	8
DPSCF300065	DPOGS201162	A	8
DPSCF300065	DPOGS201154	A	8
DPSCF300065	DPOGS201141	A	8
DPSCF300065	DPOGS201142	A	8
DPSCF300065	DPOGS201163	A	8
DPSCF300065	DPOGS201134	A	8
DPSCF300065	DPOGS201144	A	8
DPSCF300065	DPOGS201157	A	8
DPSCF300065	DPOGS201130	A	8
DPSCF300065	DPOGS201155	A	8
DPSCF300065	DPOGS201129	A	8
DPSCF300065	DPOGS201139	A	8
DPSCF300065	DPOGS201143	A	8
DPSCF300065	DPOGS201131	A	8
DPSCF300065	DPOGS201156	A	8
DPSCF300065	DPOGS201151	A	8
DPSCF300065	DPOGS201145	A	8
DPSCF300065	DPOGS201158	A	8
DPSCF300065	DPOGS201152	A	8
DPSCF300065	DPOGS201153	A	8
DPSCF300065	DPOGS201160	A	8
DPSCF300065	DPOGS201146	A	8
DPSCF300065	DPOGS201132	A	8
DPSCF300065	DPOGS201138	A	8
DPSCF300065	DPOGS201149	A	8
DPSCF300065	DPOGS201159	A	8
DPSCF300065	DPOGS201167	A	8
DPSCF300065	DPOGS201147	A	8
DPSCF300065	DPOGS201150	A	8
DPSCF300065	DPOGS201148	A	8
DPSCF300066	DPOGS200909	Z_anc	1
DPSCF300066	DPOGS200904	Z_anc	1
DPSCF300066	DPOGS200903	Z_anc	1
DPSCF300066	DPOGS200916	Z_anc	1
DPSCF300066	DPOGS200910	Z_anc	1
DPSCF300066	DPOGS200898	Z_anc	1
DPSCF300066	DPOGS200899	Z_anc	1
DPSCF300066	DPOGS200897	Z_anc	1
DPSCF300066	DPOGS200906	Z_anc	1
DPSCF300066	DPOGS200894	Z_anc	1
DPSCF300066	DPOGS200908	Z_anc	1
DPSCF300066	DPOGS200888	Z_anc	1
DPSCF300066	DPOGS200889	Z_anc	1
DPSCF300066	DPOGS200893	Z_anc	1
DPSCF300066	DPOGS200912	Z_anc	1
DPSCF300066	DPOGS200896	Z_anc	1
DPSCF300066	DPOGS200901	Z_anc	1
DPSCF300066	DPOGS200891	Z_anc	1
DPSCF300066	DPOGS200900	Z_anc	1
DPSCF300066	DPOGS200907	Z_anc	1
DPSCF300066	DPOGS200911	Z_anc	1
DPSCF300066	DPOGS200915	Z_anc	1
DPSCF300066	DPOGS200890	Z_anc	1
DPSCF300066	DPOGS200895	Z_anc	1
DPSCF300066	DPOGS200902	Z_anc	1
DPSCF300066	DPOGS200905	Z_anc	1
DPSCF300066	DPOGS200913	Z_anc	1
DPSCF300066	DPOGS200914	Z_anc	1
DPSCF300067	DPOGS216026	A	17
DPSCF300067	DPOGS216027	A	17
DPSCF300067	DPOGS216028	A	17
DPSCF300067	DPOGS216029	A	17
DPSCF300067	DPOGS216030	A	17
DPSCF300067	DPOGS216035	A	17
DPSCF300067	DPOGS216036	A	17
DPSCF300067	DPOGS216037	A	17
DPSCF300067	DPOGS216025	A	17
DPSCF300067	DPOGS216039	A	17
DPSCF300067	DPOGS216040	A	17
DPSCF300067	DPOGS216041	A	17
DPSCF300067	DPOGS216042	A	17
DPSCF300067	DPOGS216043	A	17
DPSCF300067	DPOGS216031	A	17
DPSCF300067	DPOGS216032	A	17
DPSCF300067	DPOGS216033	A	17
DPSCF300067	DPOGS216034	A	17
DPSCF300067	DPOGS216048	A	17
DPSCF300067	DPOGS216049	A	17
DPSCF300067	DPOGS216050	A	17
DPSCF300067	DPOGS216038	A	17
DPSCF300067	DPOGS216053	A	17
DPSCF300067	DPOGS216054	A	17
DPSCF300067	DPOGS216055	A	17
DPSCF300067	DPOGS216056	A	17
DPSCF300067	DPOGS216059	A	17
DPSCF300067	DPOGS216060	A	17
DPSCF300067	DPOGS216061	A	17
DPSCF300067	DPOGS216062	A	17
DPSCF300067	DPOGS216063	A	17
DPSCF300067	DPOGS216064	A	17
DPSCF300067	DPOGS216065	A	17
DPSCF300067	DPOGS216066	A	17
DPSCF300067	DPOGS216067	A	17
DPSCF300067	DPOGS216068	A	17
DPSCF300067	DPOGS216069	A	17
DPSCF300067	DPOGS216070	A	17
DPSCF300067	DPOGS216071	A	17
DPSCF300067	DPOGS216072	A	17
DPSCF300067	DPOGS216074	A	17
DPSCF300067	DPOGS216075	A	17
DPSCF300067	DPOGS216076	A	17
DPSCF300067	DPOGS216077	A	17
DPSCF300067	DPOGS216078	A	17
DPSCF300067	DPOGS216051	A	17
DPSCF300067	DPOGS216044	A	17
DPSCF300067	DPOGS216045	A	17
DPSCF300067	DPOGS216046	A	17
DPSCF300067	DPOGS216047	A	17
DPSCF300067	DPOGS216024	A	17
DPSCF300068	DPOGS203024	Z_anc	1
DPSCF300068	DPOGS202983	Z_anc	1
DPSCF300068	DPOGS202986	Z_anc	1
DPSCF300068	DPOGS202975	Z_anc	1
DPSCF300068	DPOGS202990	Z_anc	1
DPSCF300068	DPOGS202982	Z_anc	1
DPSCF300068	DPOGS202984	Z_anc	1
DPSCF300068	DPOGS203034	Z_anc	1
DPSCF300068	DPOGS202989	Z_anc	1
DPSCF300068	DPOGS202981	Z_anc	1
DPSCF300068	DPOGS203009	Z_anc	1
DPSCF300068	DPOGS202980	Z_anc	1
DPSCF300068	DPOGS202987	Z_anc	1
DPSCF300068	DPOGS202976	Z_anc	1
DPSCF300068	DPOGS203029	Z_anc	1
DPSCF300068	DPOGS203010	Z_anc	1
DPSCF300068	DPOGS203015	Z_anc	1
DPSCF300068	DPOGS203033	Z_anc	1
DPSCF300068	DPOGS202978	Z_anc	1
DPSCF300068	DPOGS202993	Z_anc	1
DPSCF300068	DPOGS203000	Z_anc	1
DPSCF300068	DPOGS203020	Z_anc	1
DPSCF300068	DPOGS202992	Z_anc	1
DPSCF300068	DPOGS203030	Z_anc	1
DPSCF300068	DPOGS203018	Z_anc	1
DPSCF300068	DPOGS203019	Z_anc	1
DPSCF300068	DPOGS202995	Z_anc	1
DPSCF300068	DPOGS203031	Z_anc	1
DPSCF300068	DPOGS202985	Z_anc	1
DPSCF300068	DPOGS203021	Z_anc	1
DPSCF300068	DPOGS203006	Z_anc	1
DPSCF300068	DPOGS203001	Z_anc	1
DPSCF300068	DPOGS203017	Z_anc	1
DPSCF300068	DPOGS203026	Z_anc	1
DPSCF300068	DPOGS203002	Z_anc	1
DPSCF300068	DPOGS203012	Z_anc	1
DPSCF300068	DPOGS202979	Z_anc	1
DPSCF300068	DPOGS203007	Z_anc	1
DPSCF300068	DPOGS203016	Z_anc	1
DPSCF300068	DPOGS203023	Z_anc	1
DPSCF300068	DPOGS202977	Z_anc	1
DPSCF300068	DPOGS203032	Z_anc	1
DPSCF300068	DPOGS202988	Z_anc	1
DPSCF300068	DPOGS203008	Z_anc	1
DPSCF300068	DPOGS203035	Z_anc	1
DPSCF300068	DPOGS203013	Z_anc	1
DPSCF300068	DPOGS203025	Z_anc	1
DPSCF300068	DPOGS202998	Z_anc	1
DPSCF300068	DPOGS202991	Z_anc	1
DPSCF300068	DPOGS202999	Z_anc	1
DPSCF300068	DPOGS203022	Z_anc	1
DPSCF300068	DPOGS203028	Z_anc	1
DPSCF300068	DPOGS203027	Z_anc	1
DPSCF300068	DPOGS203003	Z_anc	1
DPSCF300068	DPOGS203005	Z_anc	1
DPSCF300068	DPOGS203011	Z_anc	1
DPSCF300068	DPOGS202994	Z_anc	1
DPSCF300068	DPOGS202997	Z_anc	1
DPSCF300068	DPOGS203014	Z_anc	1
DPSCF300068	DPOGS203036	Z_anc	1
DPSCF300068	DPOGS203004	Z_anc	1
DPSCF300068	DPOGS202996	Z_anc	1
DPSCF300069	DPOGS214419	A	30
DPSCF300069	DPOGS214391	A	30
DPSCF300069	DPOGS214429	A	30
DPSCF300069	DPOGS214393	A	30
DPSCF300069	DPOGS214397	A	30
DPSCF300069	DPOGS214430	A	30
DPSCF300069	DPOGS214417	A	30
DPSCF300069	DPOGS214403	A	30
DPSCF300069	DPOGS214405	A	30
DPSCF300069	DPOGS214392	A	30
DPSCF300069	DPOGS214432	A	30
DPSCF300069	DPOGS214433	A	30
DPSCF300069	DPOGS214431	A	30
DPSCF300069	DPOGS214418	A	30
DPSCF300069	DPOGS214412	A	30
DPSCF300069	DPOGS214411	A	30
DPSCF300069	DPOGS214404	A	30
DPSCF300069	DPOGS214394	A	30
DPSCF300069	DPOGS214416	A	30
DPSCF300069	DPOGS214428	A	30
DPSCF300069	DPOGS214427	A	30
DPSCF300069	DPOGS214424	A	30
DPSCF300069	DPOGS214398	A	30
DPSCF300069	DPOGS214420	A	30
DPSCF300069	DPOGS214421	A	30
DPSCF300069	DPOGS214414	A	30
DPSCF300069	DPOGS214401	A	30
DPSCF300069	DPOGS214396	A	30
DPSCF300069	DPOGS214436	A	30
DPSCF300069	DPOGS214406	A	30
DPSCF300069	DPOGS214407	A	30
DPSCF300069	DPOGS214402	A	30
DPSCF300069	DPOGS214439	A	30
DPSCF300069	DPOGS214410	A	30
DPSCF300069	DPOGS214437	A	30
DPSCF300069	DPOGS214435	A	30
DPSCF300069	DPOGS214408	A	30
DPSCF300069	DPOGS214438	A	30
DPSCF300069	DPOGS214423	A	30
DPSCF300069	DPOGS214413	A	30
DPSCF300069	DPOGS214415	A	30
DPSCF300069	DPOGS214422	A	30
DPSCF300069	DPOGS214426	A	30
DPSCF300069	DPOGS214434	A	30
DPSCF300069	DPOGS214400	A	30
DPSCF300069	DPOGS214399	A	30
DPSCF300069	DPOGS214409	A	30
DPSCF300069	DPOGS214425	A	30
DPSCF300070	DPOGS206432	A	13
DPSCF300070	DPOGS206472	A	13
DPSCF300070	DPOGS206470	A	13
DPSCF300070	DPOGS206437	A	13
DPSCF300070	DPOGS206457	A	13
DPSCF300070	DPOGS206431	A	13
DPSCF300070	DPOGS206483	A	13
DPSCF300070	DPOGS206436	A	13
DPSCF300070	DPOGS206471	A	13
DPSCF300070	DPOGS206475	A	13
DPSCF300070	DPOGS206446	A	13
DPSCF300070	DPOGS206456	A	13
DPSCF300070	DPOGS206439	A	13
DPSCF300070	DPOGS206482	A	13
DPSCF300070	DPOGS206469	A	13
DPSCF300070	DPOGS206460	A	13
DPSCF300070	DPOGS206438	A	13
DPSCF300070	DPOGS206477	A	13
DPSCF300070	DPOGS206473	A	13
DPSCF300070	DPOGS206441	A	13
DPSCF300070	DPOGS206448	A	13
DPSCF300070	DPOGS206481	A	13
DPSCF300070	DPOGS206480	A	13
DPSCF300070	DPOGS206466	A	13
DPSCF300070	DPOGS206468	A	13
DPSCF300070	DPOGS206451	A	13
DPSCF300070	DPOGS206435	A	13
DPSCF300070	DPOGS206474	A	13
DPSCF300070	DPOGS206461	A	13
DPSCF300070	DPOGS206442	A	13
DPSCF300070	DPOGS206443	A	13
DPSCF300070	DPOGS206452	A	13
DPSCF300070	DPOGS206433	A	13
DPSCF300070	DPOGS206478	A	13
DPSCF300070	DPOGS206479	A	13
DPSCF300070	DPOGS206462	A	13
DPSCF300070	DPOGS206447	A	13
DPSCF300070	DPOGS206454	A	13
DPSCF300070	DPOGS206458	A	13
DPSCF300070	DPOGS206453	A	13
DPSCF300070	DPOGS206449	A	13
DPSCF300070	DPOGS206444	A	13
DPSCF300070	DPOGS206455	A	13
DPSCF300070	DPOGS206476	A	13
DPSCF300070	DPOGS206467	A	13
DPSCF300070	DPOGS206463	A	13
DPSCF300070	DPOGS206445	A	13
DPSCF300070	DPOGS206450	A	13
DPSCF300070	DPOGS206465	A	13
DPSCF300070	DPOGS206459	A	13
DPSCF300070	DPOGS206464	A	13
DPSCF300071	DPOGS200859	A	13
DPSCF300071	DPOGS200847	A	13
DPSCF300071	DPOGS200839	A	13
DPSCF300071	DPOGS200855	A	13
DPSCF300071	DPOGS200830	A	13
DPSCF300071	DPOGS200861	A	13
DPSCF300071	DPOGS200854	A	13
DPSCF300071	DPOGS200846	A	13
DPSCF300071	DPOGS200864	A	13
DPSCF300071	DPOGS200873	A	13
DPSCF300071	DPOGS200862	A	13
DPSCF300071	DPOGS200872	A	13
DPSCF300071	DPOGS200863	A	13
DPSCF300071	DPOGS200821	A	13
DPSCF300071	DPOGS200851	A	13
DPSCF300071	DPOGS200849	A	13
DPSCF300071	DPOGS200858	A	13
DPSCF300071	DPOGS200829	A	13
DPSCF300071	DPOGS200856	A	13
DPSCF300071	DPOGS200840	A	13
DPSCF300071	DPOGS200860	A	13
DPSCF300071	DPOGS200842	A	13
DPSCF300071	DPOGS200874	A	13
DPSCF300071	DPOGS200850	A	13
DPSCF300071	DPOGS200828	A	13
DPSCF300071	DPOGS200877	A	13
DPSCF300071	DPOGS200848	A	13
DPSCF300071	DPOGS200871	A	13
DPSCF300071	DPOGS200852	A	13
DPSCF300071	DPOGS200857	A	13
DPSCF300071	DPOGS200831	A	13
DPSCF300071	DPOGS200816	A	13
DPSCF300071	DPOGS200827	A	13
DPSCF300071	DPOGS200845	A	13
DPSCF300071	DPOGS200869	A	13
DPSCF300071	DPOGS200870	A	13
DPSCF300071	DPOGS200853	A	13
DPSCF300071	DPOGS200878	A	13
DPSCF300071	DPOGS200820	A	13
DPSCF300071	DPOGS200838	A	13
DPSCF300071	DPOGS200832	A	13
DPSCF300071	DPOGS200866	A	13
DPSCF300071	DPOGS200825	A	13
DPSCF300071	DPOGS200835	A	13
DPSCF300071	DPOGS200837	A	13
DPSCF300071	DPOGS200819	A	13
DPSCF300071	DPOGS200817	A	13
DPSCF300071	DPOGS200843	A	13
DPSCF300071	DPOGS200844	A	13
DPSCF300071	DPOGS200868	A	13
DPSCF300071	DPOGS200836	A	13
DPSCF300071	DPOGS200818	A	13
DPSCF300071	DPOGS200824	A	13
DPSCF300071	DPOGS200823	A	13
DPSCF300071	DPOGS200822	A	13
DPSCF300071	DPOGS200865	A	13
DPSCF300071	DPOGS200826	A	13
DPSCF300071	DPOGS200834	A	13
DPSCF300071	DPOGS200875	A	13
DPSCF300071	DPOGS200841	A	13
DPSCF300071	DPOGS200833	A	13
DPSCF300071	DPOGS200867	A	13
DPSCF300071	DPOGS200876	A	13
DPSCF300072	DPOGS207576	A	11
DPSCF300072	DPOGS207550	A	11
DPSCF300072	DPOGS207579	A	11
DPSCF300072	DPOGS207582	A	11
DPSCF300072	DPOGS207572	A	11
DPSCF300072	DPOGS207555	A	11
DPSCF300072	DPOGS207580	A	11
DPSCF300072	DPOGS207605	A	11
DPSCF300072	DPOGS207570	A	11
DPSCF300072	DPOGS207589	A	11
DPSCF300072	DPOGS207586	A	11
DPSCF300072	DPOGS207587	A	11
DPSCF300072	DPOGS207604	A	11
DPSCF300072	DPOGS207577	A	11
DPSCF300072	DPOGS207575	A	11
DPSCF300072	DPOGS207581	A	11
DPSCF300072	DPOGS207585	A	11
DPSCF300072	DPOGS207591	A	11
DPSCF300072	DPOGS207595	A	11
DPSCF300072	DPOGS207603	A	11
DPSCF300072	DPOGS207559	A	11
DPSCF300072	DPOGS207567	A	11
DPSCF300072	DPOGS207565	A	11
DPSCF300072	DPOGS207578	A	11
DPSCF300072	DPOGS207588	A	11
DPSCF300072	DPOGS207549	A	11
DPSCF300072	DPOGS207590	A	11
DPSCF300072	DPOGS207551	A	11
DPSCF300072	DPOGS207592	A	11
DPSCF300072	DPOGS207584	A	11
DPSCF300072	DPOGS207593	A	11
DPSCF300072	DPOGS207571	A	11
DPSCF300072	DPOGS207566	A	11
DPSCF300072	DPOGS207602	A	11
DPSCF300072	DPOGS207601	A	11
DPSCF300072	DPOGS207561	A	11
DPSCF300072	DPOGS207599	A	11
DPSCF300072	DPOGS207560	A	11
DPSCF300072	DPOGS207596	A	11
DPSCF300072	DPOGS207583	A	11
DPSCF300072	DPOGS207563	A	11
DPSCF300072	DPOGS207554	A	11
DPSCF300072	DPOGS207558	A	11
DPSCF300072	DPOGS207556	A	11
DPSCF300072	DPOGS207564	A	11
DPSCF300072	DPOGS207569	A	11
DPSCF300072	DPOGS207573	A	11
DPSCF300072	DPOGS207553	A	11
DPSCF300072	DPOGS207600	A	11
DPSCF300072	DPOGS207562	A	11
DPSCF300072	DPOGS207547	A	11
DPSCF300072	DPOGS207606	A	11
DPSCF300072	DPOGS207552	A	11
DPSCF300072	DPOGS207546	A	11
DPSCF300072	DPOGS207597	A	11
DPSCF300072	DPOGS207598	A	11
DPSCF300072	DPOGS207557	A	11
DPSCF300072	DPOGS207594	A	11
DPSCF300072	DPOGS207548	A	11
DPSCF300073	DPOGS215814	A	2
DPSCF300073	DPOGS215812	A	2
DPSCF300073	DPOGS215818	A	2
DPSCF300073	DPOGS215815	A	2
DPSCF300073	DPOGS215820	A	2
DPSCF300073	DPOGS215808	A	2
DPSCF300073	DPOGS215819	A	2
DPSCF300073	DPOGS215811	A	2
DPSCF300073	DPOGS215825	A	2
DPSCF300073	DPOGS215813	A	2
DPSCF300073	DPOGS215827	A	2
DPSCF300073	DPOGS215828	A	2
DPSCF300073	DPOGS215829	A	2
DPSCF300073	DPOGS215817	A	2
DPSCF300073	DPOGS215831	A	2
DPSCF300073	DPOGS215832	A	2
DPSCF300073	DPOGS215833	A	2
DPSCF300073	DPOGS215821	A	2
DPSCF300073	DPOGS215822	A	2
