# Species	Genes	Alg.-Conn.	Dp_OGS2_prots.fas	Mcinx_prots_noPA.fas
2	2	1	DPOGS205668	MCINX005144
2	2	1	DPOGS205669	MCINX005143
2	2	1	DPOGS205671	MCINX008350
2	2	1	DPOGS205673	MCINX008353
2	2	1	DPOGS205674	MCINX008354
2	2	1	DPOGS205676	MCINX009637
2	2	1	DPOGS205677	MCINX009639
2	2	1	DPOGS205679	MCINX011631
2	4	0.5	DPOGS205683,DPOGS205723-PA	MCINX011302,MCINX011301
2	2	1	DPOGS205690	MCINX013115
2	2	1	DPOGS205699	MCINX009499
2	2	1	DPOGS205703	MCINX009500
2	2	1	DPOGS205708	MCINX015078
2	2	1	DPOGS205710	MCINX013301
2	3	0.333	DPOGS205715,DPOGS205716-PA	MCINX001097
2	2	1	DPOGS205720	MCINX002619
2	2	1	DPOGS205721	MCINX009393
2	3	0.333	DPOGS205724	MCINX011304,MCINX009394
2	2	1	DPOGS205726	MCINX004572
2	2	1	DPOGS205727	MCINX004573
2	2	1	DPOGS205730	MCINX009336
2	2	1	DPOGS205732	MCINX009338
2	2	1	DPOGS205733	MCINX013602
2	2	1	DPOGS205734	MCINX013600
2	2	1	DPOGS205738	MCINX013601
2	2	1	DPOGS205739	MCINX009337
2	2	1	DPOGS205747	MCINX001178
2	2	1	DPOGS205749	MCINX001181
2	2	1	DPOGS205750	MCINX004893
2	2	1	DPOGS205757	MCINX000733
2	2	1	DPOGS205758	MCINX000564
2	2	1	DPOGS205763	MCINX009738
2	2	1	DPOGS205765	MCINX000563
2	2	1	DPOGS205766	MCINX013880
2	2	1	DPOGS205767	MCINX000562
2	2	1	DPOGS205769	MCINX000732
2	2	1	DPOGS205778	MCINX009381
2	2	1	DPOGS205780	MCINX005279
2	2	1	DPOGS205781	MCINX003911
2	2	1	DPOGS205783	MCINX003914
2	2	1	DPOGS205789	MCINX009700
2	2	1	DPOGS205790	MCINX016662
2	2	1	DPOGS205791	MCINX016663
2	2	1	DPOGS205792	MCINX009216
2	2	1	DPOGS205793	MCINX009217
2	2	1	DPOGS205794	MCINX009819
2	2	1	DPOGS205796	MCINX009822
2	2	1	DPOGS205797	MCINX015682
2	2	1	DPOGS205798	MCINX009219
2	2	1	DPOGS205799	MCINX009218
2	2	1	DPOGS205802	MCINX003912
2	2	1	DPOGS205804	MCINX003910
2	2	1	DPOGS205805	MCINX016040
2	2	1	DPOGS205806	MCINX005282
2	2	1	DPOGS205808	MCINX005280
2	2	1	DPOGS205814	MCINX001950
2	2	1	DPOGS205815	MCINX009382
2	2	1	DPOGS205816	MCINX004912
2	2	1	DPOGS205819	MCINX011979
2	2	1	DPOGS205821	MCINX003253
2	2	1	DPOGS205822	MCINX015711
2	2	1	DPOGS205823	MCINX009150
2	2	1	DPOGS205827	MCINX003012
2	2	1	DPOGS205828	MCINX000452
2	2	1	DPOGS205831	MCINX013989
2	2	1	DPOGS205834	MCINX001944
2	2	1	DPOGS205838	MCINX001577
2	3	0.333	DPOGS205842,DPOGS208493-PA	MCINX013235
2	2	1	DPOGS205844	MCINX006849
2	2	1	DPOGS205845	MCINX006850
2	2	1	DPOGS205846	MCINX006851
2	2	1	DPOGS205849	MCINX013991
2	2	1	DPOGS205851	MCINX000453
2	2	1	DPOGS205854	MCINX004160
2	2	1	DPOGS205855	MCINX004161
2	2	1	DPOGS205859	MCINX012944
2	2	1	DPOGS205863	MCINX001060
2	2	1	DPOGS205869	MCINX009254
2	2	1	DPOGS205870	MCINX009253
2	2	1	DPOGS205872	MCINX009248
2	2	1	DPOGS205875	MCINX000264
2	2	1	DPOGS205876	MCINX000262
2	2	1	DPOGS205877	MCINX009249
2	2	1	DPOGS205879	MCINX009250
2	2	1	DPOGS205880	MCINX009252
2	2	1	DPOGS205888	MCINX001729
2	2	1	DPOGS205891	MCINX001730
2	2	1	DPOGS205892	MCINX001737
2	2	1	DPOGS205893	MCINX001734
2	2	1	DPOGS205894	MCINX001732
2	2	1	DPOGS205898	MCINX001741
2	2	1	DPOGS205899	MCINX000623
2	2	1	DPOGS205900	MCINX000625
2	2	1	DPOGS205901	MCINX000626
2	2	1	DPOGS205904	MCINX002491
2	2	1	DPOGS205905	MCINX000633
2	2	1	DPOGS205906	MCINX000634
2	2	1	DPOGS205910	MCINX004327
2	2	1	DPOGS205913	MCINX000627
2	2	1	DPOGS205914	MCINX000624
2	2	1	DPOGS205915	MCINX001742
2	2	1	DPOGS205916	MCINX001740
2	2	1	DPOGS205921	MCINX008613
2	2	1	DPOGS205924	MCINX012637
2	2	1	DPOGS205936	MCINX011507
2	2	1	DPOGS205942	MCINX001049
2	2	1	DPOGS205944	MCINX011505
2	2	1	DPOGS205945	MCINX011506
2	2	1	DPOGS205946	MCINX009532
2	2	1	DPOGS205947	MCINX009534
2	2	1	DPOGS205948	MCINX009536
2	2	1	DPOGS205949	MCINX009538
2	2	1	DPOGS205950	MCINX009540
2	2	1	DPOGS205959	MCINX012636
2	2	1	DPOGS205961	MCINX003794
2	2	1	DPOGS205963	MCINX010375
2	2	1	DPOGS205966	MCINX005944
2	2	1	DPOGS205968	MCINX011081
2	2	1	DPOGS205969	MCINX011084
2	2	1	DPOGS205970	MCINX011086
2	2	1	DPOGS205971	MCINX012276
2	2	1	DPOGS205973	MCINX008683
2	2	1	DPOGS205975	MCINX008684
2	2	1	DPOGS205976	MCINX007636
2	2	1	DPOGS205977	MCINX007637
2	2	1	DPOGS205978	MCINX007639
2	2	1	DPOGS205983	MCINX007640
2	2	1	DPOGS205984	MCINX007638
2	2	1	DPOGS205989	MCINX011087
2	2	1	DPOGS205992	MCINX011080
2	2	1	DPOGS205993	MCINX012399
2	2	1	DPOGS205994	MCINX012400
2	2	1	DPOGS205995	MCINX012401
2	2	1	DPOGS205996	MCINX012402
2	2	1	DPOGS205997	MCINX012403
2	3	0.333	DPOGS205999,DPOGS209690-PA	MCINX003225
2	2	1	DPOGS206001	MCINX000725
2	2	1	DPOGS206002	MCINX014234
2	2	1	DPOGS206003	MCINX014231
2	2	1	DPOGS206006	MCINX011121
2	3	0.333	DPOGS206008,DPOGS210529-PA	MCINX000856
2	2	1	DPOGS206011	MCINX003226
2	2	1	DPOGS206013	MCINX011122
2	2	1	DPOGS206015	MCINX014232
2	2	1	DPOGS206016	MCINX000726
2	2	1	DPOGS206021	MCINX012869
2	2	1	DPOGS206023	MCINX003754
2	2	1	DPOGS206024	MCINX010723
2	2	1	DPOGS206025	MCINX003419
2	2	1	DPOGS206026	MCINX003424
2	2	1	DPOGS206028	MCINX004374
2	2	1	DPOGS206029	MCINX008019
2	2	1	DPOGS206030	MCINX006724
2	2	1	DPOGS206032	MCINX006729
2	2	1	DPOGS206036	MCINX016231
2	2	1	DPOGS206039	MCINX016233
2	2	1	DPOGS206040	MCINX016234
2	2	1	DPOGS206041	MCINX000751
2	2	1	DPOGS206043	MCINX000754
2	2	1	DPOGS206044	MCINX000755
2	2	1	DPOGS206045	MCINX011298
2	2	1	DPOGS206046	MCINX006746
2	2	1	DPOGS206047	MCINX002844
2	2	1	DPOGS206048	MCINX002843
2	2	1	DPOGS206049	MCINX002842
2	2	1	DPOGS206050	MCINX002840
2	2	1	DPOGS206051	MCINX010915
2	2	1	DPOGS206052	MCINX010913
2	2	1	DPOGS206053	MCINX013816
2	2	1	DPOGS206058	MCINX003119
2	2	1	DPOGS206060	MCINX003116
2	2	1	DPOGS206067	MCINX005468
2	2	1	DPOGS206068	MCINX005467
2	2	1	DPOGS206069	MCINX014389
2	2	1	DPOGS206070	MCINX007190
2	2	1	DPOGS206073	MCINX005164
2	2	1	DPOGS206074	MCINX005167
2	2	1	DPOGS206076	MCINX005171
2	2	1	DPOGS206078	MCINX005177
2	2	1	DPOGS206079	MCINX005179
2	2	1	DPOGS206081	MCINX000359
2	2	1	DPOGS206082	MCINX000361
2	2	1	DPOGS206083	MCINX000363
2	2	1	DPOGS206086	MCINX003405
2	2	1	DPOGS206089	MCINX010673
2	2	1	DPOGS206092	MCINX007337
2	2	1	DPOGS206093	MCINX000364
2	2	1	DPOGS206094	MCINX000362
2	2	1	DPOGS206095	MCINX000360
2	2	1	DPOGS206096	MCINX013309
2	2	1	DPOGS206097	MCINX011046
2	2	1	DPOGS206099	MCINX005178
2	2	1	DPOGS206100	MCINX005175
2	2	1	DPOGS206101	MCINX005174
2	2	1	DPOGS206102	MCINX005172
2	2	1	DPOGS206104	MCINX005165
2	2	1	DPOGS206106	MCINX007188
2	2	1	DPOGS206107	MCINX007189
2	2	1	DPOGS206112	MCINX003113
2	2	1	DPOGS206113	MCINX003117
2	2	1	DPOGS206114	MCINX003118
2	2	1	DPOGS206115	MCINX003120
2	2	1	DPOGS206117	MCINX003122
2	2	1	DPOGS206121	MCINX016195
2	2	1	DPOGS206125	MCINX007871
2	2	1	DPOGS206128	MCINX010914
2	2	1	DPOGS206129	MCINX010916
2	2	1	DPOGS206132	MCINX002841
2	2	1	DPOGS206135	MCINX000522
2	2	1	DPOGS206136	MCINX000526
2	2	1	DPOGS206138	MCINX012910
2	2	1	DPOGS206139	MCINX012909
2	2	1	DPOGS206141	MCINX000757
2	2	1	DPOGS206143	MCINX016237
2	2	1	DPOGS206144	MCINX016236
2	2	1	DPOGS206145	MCINX016230
2	2	1	DPOGS206148	MCINX006727
2	2	1	DPOGS206149	MCINX008017
2	2	1	DPOGS206150	MCINX008020
2	2	1	DPOGS206151	MCINX008716
2	2	1	DPOGS206153	MCINX003427
2	2	1	DPOGS206154	MCINX003426
2	2	1	DPOGS206155	MCINX003425
2	2	1	DPOGS206156	MCINX003423
2	2	1	DPOGS206158	MCINX003422
2	2	1	DPOGS206159	MCINX003420
2	2	1	DPOGS206160	MCINX003755
2	2	1	DPOGS206169	MCINX000432
2	2	1	DPOGS206170	MCINX000433
2	2	1	DPOGS206172	MCINX000430
2	2	1	DPOGS206177	MCINX003561
2	2	1	DPOGS206178	MCINX008645
2	2	1	DPOGS206183	MCINX006272
2	2	1	DPOGS206185	MCINX004724
2	2	1	DPOGS206186	MCINX004725
2	2	1	DPOGS206187	MCINX004726
2	2	1	DPOGS206188	MCINX004723
2	2	1	DPOGS206189	MCINX004722
2	2	1	DPOGS206191	MCINX015932
2	2	1	DPOGS206194	MCINX001773
2	2	1	DPOGS206204	MCINX010922
2	2	1	DPOGS206217	MCINX001683
2	2	1	DPOGS206221	MCINX005044
2	2	1	DPOGS206224	MCINX006681
2	2	1	DPOGS206234	MCINX006682
2	2	1	DPOGS206235	MCINX005888
2	2	1	DPOGS206237	MCINX001685
2	2	1	DPOGS206238	MCINX001682
2	2	1	DPOGS206243	MCINX000116
2	2	1	DPOGS206246	MCINX015332
2	2	1	DPOGS206247	MCINX015333
2	2	1	DPOGS206248	MCINX014456
2	2	1	DPOGS206256	MCINX000184
2	2	1	DPOGS206257	MCINX000186
2	2	1	DPOGS206260	MCINX007877
2	2	1	DPOGS206263	MCINX010750
2	2	1	DPOGS206264	MCINX003394
2	2	1	DPOGS206273	MCINX003304
2	2	1	DPOGS206274	MCINX006698
2	2	1	DPOGS206276	MCINX003903
2	2	1	DPOGS206279	MCINX006699
2	2	1	DPOGS206280	MCINX000094
2	2	1	DPOGS206283	MCINX006692
2	2	1	DPOGS206285	MCINX010691
2	2	1	DPOGS206286	MCINX012768
2	2	1	DPOGS206292	MCINX006899
2	2	1	DPOGS206295	MCINX007878
2	2	1	DPOGS206299	MCINX007742
2	2	1	DPOGS206301	MCINX011015
2	2	1	DPOGS206303	MCINX015049
2	2	1	DPOGS206308	MCINX000534
2	3	0.333	DPOGS206310	MCINX015939,MCINX000056
2	2	1	DPOGS206311	MCINX000536
2	2	1	DPOGS206317	MCINX008644
2	2	1	DPOGS206318	MCINX007610
2	2	1	DPOGS206320	MCINX007601
2	2	1	DPOGS206322	MCINX015596
2	2	1	DPOGS206323	MCINX015599
2	2	1	DPOGS206326	MCINX001906
2	2	1	DPOGS206327	MCINX007518
2	2	1	DPOGS206328	MCINX016643
2	2	1	DPOGS206335	MCINX007521
2	2	1	DPOGS206337	MCINX007517
2	2	1	DPOGS206339	MCINX015598
2	2	1	DPOGS206340	MCINX015595
2	2	1	DPOGS206341	MCINX007598
2	2	1	DPOGS206343	MCINX007599
2	2	1	DPOGS206344	MCINX007602
2	2	1	DPOGS206349	MCINX007611
2	2	1	DPOGS206350	MCINX007612
2	2	1	DPOGS206353	MCINX005756
2	2	1	DPOGS206354	MCINX015478
2	2	1	DPOGS206355	MCINX000535
2	2	1	DPOGS206356	MCINX013202
2	2	1	DPOGS206358	MCINX011014
2	2	1	DPOGS206362	MCINX011763
2	2	1	DPOGS206365	MCINX011760
2	2	1	DPOGS206366	MCINX011759
2	2	1	DPOGS206369	MCINX007560
2	2	1	DPOGS206370	MCINX007562
2	2	1	DPOGS206371	MCINX007563
2	2	1	DPOGS206372	MCINX007447
2	2	1	DPOGS206373	MCINX001935
2	2	1	DPOGS206381	MCINX000978
2	2	1	DPOGS206384	MCINX000560
2	2	1	DPOGS206388	MCINX007558
2	2	1	DPOGS206392	MCINX001931
2	2	1	DPOGS206394	MCINX001934
2	2	1	DPOGS206397	MCINX007564
2	2	1	DPOGS206401	MCINX007559
2	2	1	DPOGS206403	MCINX004958
2	2	1	DPOGS206407	MCINX000972
2	2	1	DPOGS206411	MCINX000309
2	2	1	DPOGS206413	MCINX006782
2	2	1	DPOGS206416	MCINX000005
2	2	1	DPOGS206417	MCINX000006
2	2	1	DPOGS206419	MCINX000002
2	2	1	DPOGS206420	MCINX007220
2	2	1	DPOGS206422	MCINX006786
2	2	1	DPOGS206423	MCINX006785
2	2	1	DPOGS206427	MCINX000970
2	2	1	DPOGS206429	MCINX000969
2	2	1	DPOGS206442	MCINX016342
2	2	1	DPOGS206443	MCINX016341
2	2	1	DPOGS206444	MCINX016340
2	2	1	DPOGS206447	MCINX016638
2	2	1	DPOGS206448	MCINX006205
2	2	1	DPOGS206452	MCINX016534
2	2	1	DPOGS206453	MCINX016532
2	2	1	DPOGS206457	MCINX000135
2	2	1	DPOGS206458	MCINX000139
2	2	1	DPOGS206459	MCINX013276
2	2	1	DPOGS206460	MCINX008851
2	2	1	DPOGS206461	MCINX013275
2	2	1	DPOGS206463	MCINX006769
2	2	1	DPOGS206464	MCINX000134
2	2	1	DPOGS206465	MCINX016530
2	2	1	DPOGS206466	MCINX016533
2	2	1	DPOGS206467	MCINX016535
2	2	1	DPOGS206468	MCINX005065
2	2	1	DPOGS206470	MCINX005791
2	2	1	DPOGS206471	MCINX005790
2	2	1	DPOGS206472	MCINX005789
2	2	1	DPOGS206473	MCINX005788
2	2	1	DPOGS206475	MCINX016334
2	2	1	DPOGS206476	MCINX016338
2	2	1	DPOGS206477	MCINX001194
2	2	1	DPOGS206478	MCINX011113
2	2	1	DPOGS206483	MCINX007851
2	3	0.333	DPOGS206488,DPOGS209809-PA	MCINX008951
2	2	1	DPOGS206489	MCINX006936
2	2	1	DPOGS206490	MCINX006935
2	2	1	DPOGS206493	MCINX016488
2	2	1	DPOGS206513	MCINX015383
2	2	1	DPOGS206515	MCINX000407
2	2	1	DPOGS206517	MCINX007930
2	3	0.333	DPOGS206520	MCINX015388,MCINX015384
2	2	1	DPOGS206522	MCINX007585
2	2	1	DPOGS206525	MCINX001731
2	2	1	DPOGS206526	MCINX002597
2	2	1	DPOGS206528	MCINX002599
2	2	1	DPOGS206529	MCINX002602
2	2	1	DPOGS206532	MCINX013580
2	2	1	DPOGS206534	MCINX007427
2	2	1	DPOGS206535	MCINX015694
2	2	1	DPOGS206538	MCINX010315
2	2	1	DPOGS206543	MCINX008043
2	2	1	DPOGS206544	MCINX008041
2	2	1	DPOGS206545	MCINX010314
2	2	1	DPOGS206546	MCINX010313
2	2	1	DPOGS206547	MCINX010311
2	2	1	DPOGS206548	MCINX010310
2	2	1	DPOGS206549	MCINX007428
2	2	1	DPOGS206550	MCINX007426
2	2	1	DPOGS206552	MCINX013581
2	2	1	DPOGS206553	MCINX002601
2	2	1	DPOGS206554	MCINX002598
2	2	1	DPOGS206555	MCINX015649
2	2	1	DPOGS206561	MCINX009607
2	2	1	DPOGS206563	MCINX009606
2	2	1	DPOGS206565	MCINX005903
2	2	1	DPOGS206566	MCINX005901
2	3	0.333	DPOGS206567,DPOGS206568-PA	MCINX005900
2	2	1	DPOGS206569	MCINX005898
2	2	1	DPOGS206571	MCINX007986
2	2	1	DPOGS206574	MCINX007984
2	2	1	DPOGS206576	MCINX004086
2	2	1	DPOGS206580	MCINX010977
2	2	1	DPOGS206581	MCINX005899
2	2	1	DPOGS206584	MCINX005904
2	2	1	DPOGS206586	MCINX007017
2	2	1	DPOGS206587	MCINX009645
2	2	1	DPOGS206588	MCINX014536
2	2	1	DPOGS206593	MCINX014539
2	2	1	DPOGS206594	MCINX009128
2	2	1	DPOGS206597	MCINX008594
2	2	1	DPOGS206598	MCINX013104
2	2	1	DPOGS206601	MCINX011666
2	2	1	DPOGS206606	MCINX008328
2	2	1	DPOGS206607	MCINX013080
2	2	1	DPOGS206608	MCINX001381
2	2	1	DPOGS206609	MCINX007157
2	2	1	DPOGS206611	MCINX010626
2	2	1	DPOGS206613	MCINX010628
2	3	0.333	DPOGS206614,DPOGS206615-PA	MCINX010631
2	2	1	DPOGS206617	MCINX011323
2	2	1	DPOGS206619	MCINX015307
2	3	0.333	DPOGS206621,DPOGS208017-PA	MCINX007615
2	2	1	DPOGS206623	MCINX007621
2	2	1	DPOGS206624	MCINX012498
2	2	1	DPOGS206627	MCINX013996
2	2	1	DPOGS206628	MCINX014000
2	2	1	DPOGS206630	MCINX007925
2	2	1	DPOGS206638	MCINX008098
2	2	1	DPOGS206641	MCINX012835
2	2	1	DPOGS206642	MCINX001389
2	2	1	DPOGS206643	MCINX001388
2	2	1	DPOGS206646	MCINX002935
2	2	1	DPOGS206647	MCINX002934
2	2	1	DPOGS206648	MCINX002933
2	2	1	DPOGS206649	MCINX002930
2	2	1	DPOGS206651	MCINX002927
2	2	1	DPOGS206652	MCINX002929
2	2	1	DPOGS206656	MCINX016661
2	2	1	DPOGS206658	MCINX010489
2	2	1	DPOGS206664	MCINX002940
2	2	1	DPOGS206665	MCINX002941
2	2	1	DPOGS206666	MCINX001387
2	2	1	DPOGS206667	MCINX009384
2	2	1	DPOGS206669	MCINX014989
2	2	1	DPOGS206670	MCINX007924
2	2	1	DPOGS206672	MCINX012497
2	2	1	DPOGS206673	MCINX007622
2	2	1	DPOGS206680	MCINX010632
2	2	1	DPOGS206681	MCINX010630
2	2	1	DPOGS206683	MCINX010627
2	2	1	DPOGS206685	MCINX007155
2	2	1	DPOGS206687	MCINX013943
2	2	1	DPOGS206689	MCINX008329
2	2	1	DPOGS206690	MCINX008332
2	2	1	DPOGS206691	MCINX011661
2	2	1	DPOGS206693	MCINX011663
2	2	1	DPOGS206695	MCINX013105
2	2	1	DPOGS206696	MCINX014771
2	2	1	DPOGS206698	MCINX005561
2	2	1	DPOGS206699	MCINX005557
2	2	1	DPOGS206700	MCINX009129
2	3	0.333	DPOGS206701,DPOGS206702-PA	MCINX014538
2	2	1	DPOGS206703	MCINX010510
2	2	1	DPOGS206704	MCINX010322
2	2	1	DPOGS206720	MCINX010565
2	3	0.333	DPOGS206725,DPOGS212423-PA	MCINX009581
2	2	1	DPOGS206730	MCINX010568
2	2	1	DPOGS206733	MCINX014980
2	2	1	DPOGS206735	MCINX012232
2	2	1	DPOGS206736	MCINX012233
2	3	0.333	DPOGS206741,DPOGS206760-PA	MCINX013079
2	2	1	DPOGS206747	MCINX002753
2	2	1	DPOGS206749	MCINX007455
2	2	1	DPOGS206750	MCINX007454
2	3	0.333	DPOGS206753,DPOGS206754-PA	MCINX010747
2	2	1	DPOGS206757	MCINX002747
2	2	1	DPOGS206761	MCINX009438
2	2	1	DPOGS206766	MCINX012565
2	2	1	DPOGS206769	MCINX009044
2	2	1	DPOGS206776	MCINX004874
2	2	1	DPOGS206779	MCINX004909
2	2	1	DPOGS206781	MCINX004198
2	2	1	DPOGS206786	MCINX007876
2	2	1	DPOGS206788	MCINX008971
2	2	1	DPOGS206792	MCINX011679
2	2	1	DPOGS206800	MCINX005959
2	2	1	DPOGS206801	MCINX016442
2	2	1	DPOGS206803	MCINX010063
2	2	1	DPOGS206804	MCINX003263
2	2	1	DPOGS206806	MCINX006964
2	2	1	DPOGS206808	MCINX003603
2	2	1	DPOGS206809	MCINX003604
2	2	1	DPOGS206813	MCINX012158
2	2	1	DPOGS206819	MCINX010573
2	2	1	DPOGS206822	MCINX008693
2	2	1	DPOGS206823	MCINX008692
2	2	1	DPOGS206825	MCINX002235
2	2	1	DPOGS206826	MCINX008534
2	2	1	DPOGS206828	MCINX008532
2	2	1	DPOGS206830	MCINX009625
2	2	1	DPOGS206832	MCINX009628
2	2	1	DPOGS206834	MCINX000238
2	2	1	DPOGS206838	MCINX000247
2	2	1	DPOGS206840	MCINX003469
2	2	1	DPOGS206841	MCINX003470
2	2	1	DPOGS206844	MCINX000189
2	2	1	DPOGS206848	MCINX006597
2	2	1	DPOGS206852	MCINX016358
2	2	1	DPOGS206853	MCINX001468
2	2	1	DPOGS206854	MCINX016360
2	2	1	DPOGS206856	MCINX016362
2	2	1	DPOGS206857	MCINX016365
2	2	1	DPOGS206860	MCINX005366
2	2	1	DPOGS206861	MCINX005371
2	2	1	DPOGS206865	MCINX004260
2	2	1	DPOGS206866	MCINX004253
2	2	1	DPOGS206867	MCINX016581
2	2	1	DPOGS206868	MCINX016582
2	2	1	DPOGS206869	MCINX004707
2	2	1	DPOGS206870	MCINX006960
2	2	1	DPOGS206872	MCINX004748
2	2	1	DPOGS206873	MCINX004752
2	2	1	DPOGS206874	MCINX002510
2	2	1	DPOGS206876	MCINX007568
2	2	1	DPOGS206879	MCINX013966
2	2	1	DPOGS206880	MCINX004024
2	2	1	DPOGS206881	MCINX004023
2	2	1	DPOGS206882	MCINX004019
2	2	1	DPOGS206883	MCINX010749
2	2	1	DPOGS206884	MCINX002424
2	2	1	DPOGS206887	MCINX002420
2	2	1	DPOGS206891	MCINX011545
2	2	1	DPOGS206892	MCINX011546
2	2	1	DPOGS206893	MCINX011549
2	2	1	DPOGS206894	MCINX011550
2	2	1	DPOGS206895	MCINX011552
2	2	1	DPOGS206898	MCINX011557
2	2	1	DPOGS206899	MCINX011558
2	2	1	DPOGS206900	MCINX007552
2	2	1	DPOGS206903	MCINX001844
2	2	1	DPOGS206905	MCINX001841
2	2	1	DPOGS206907	MCINX001837
2	2	1	DPOGS206908	MCINX001835
2	2	1	DPOGS206909	MCINX010304
2	2	1	DPOGS206910	MCINX003841
2	2	1	DPOGS206911	MCINX016020
2	2	1	DPOGS206912	MCINX012558
2	2	1	DPOGS206913	MCINX004863
2	2	1	DPOGS206914	MCINX004861
2	2	1	DPOGS206915	MCINX000341
2	2	1	DPOGS206917	MCINX000372
2	2	1	DPOGS206920	MCINX008719
2	2	1	DPOGS206922	MCINX006892
2	2	1	DPOGS206923	MCINX003277
2	2	1	DPOGS206924	MCINX008209
2	2	1	DPOGS206926	MCINX006122
2	2	1	DPOGS206927	MCINX006125
2	2	1	DPOGS206928	MCINX006127
2	2	1	DPOGS206929	MCINX005609
2	2	1	DPOGS206931	MCINX005613
2	2	1	DPOGS206933	MCINX005121
2	2	1	DPOGS206934	MCINX016041
2	2	1	DPOGS206936	MCINX003411
2	2	1	DPOGS206937	MCINX008985
2	2	1	DPOGS206938	MCINX007796
2	2	1	DPOGS206939	MCINX006765
2	2	1	DPOGS206942	MCINX014476
2	2	1	DPOGS206943	MCINX015869
2	2	1	DPOGS206946	MCINX003418
2	2	1	DPOGS206947	MCINX008984
2	2	1	DPOGS206948	MCINX008983
2	2	1	DPOGS206950	MCINX015363
2	2	1	DPOGS206951	MCINX011196
2	2	1	DPOGS206952	MCINX011195
2	2	1	DPOGS206953	MCINX004282
2	2	1	DPOGS206954	MCINX004284
2	2	1	DPOGS206959	MCINX005104
2	2	1	DPOGS206960	MCINX003928
2	2	1	DPOGS206961	MCINX005105
2	2	1	DPOGS206964	MCINX005107
2	2	1	DPOGS206965	MCINX005110
2	2	1	DPOGS206966	MCINX000374
2	2	1	DPOGS206967	MCINX000373
2	2	1	DPOGS206968	MCINX004288
2	2	1	DPOGS206969	MCINX004285
2	2	1	DPOGS206970	MCINX004283
2	2	1	DPOGS206971	MCINX011194
2	2	1	DPOGS206973	MCINX015045
2	2	1	DPOGS206975	MCINX015362
2	2	1	DPOGS206976	MCINX006443
2	2	1	DPOGS206977	MCINX008982
2	2	1	DPOGS206978	MCINX003415
2	2	1	DPOGS206979	MCINX003417
2	2	1	DPOGS206980	MCINX008932
2	2	1	DPOGS206983	MCINX008933
2	2	1	DPOGS206985	MCINX002632
2	2	1	DPOGS206987	MCINX015872
2	2	1	DPOGS206989	MCINX014475
2	2	1	DPOGS206990	MCINX009617
2	2	1	DPOGS206991	MCINX007795
2	2	1	DPOGS206992	MCINX007794
2	2	1	DPOGS206993	MCINX008981
2	2	1	DPOGS206994	MCINX003414
2	2	1	DPOGS206996	MCINX003412
2	2	1	DPOGS207004	MCINX005122
2	2	1	DPOGS207006	MCINX005612
2	2	1	DPOGS207007	MCINX005610
2	2	1	DPOGS207008	MCINX006128
2	2	1	DPOGS207009	MCINX006126
2	2	1	DPOGS207010	MCINX006124
2	2	1	DPOGS207012	MCINX006121
2	2	1	DPOGS207013	MCINX006118
2	2	1	DPOGS207014	MCINX003276
2	2	1	DPOGS207016	MCINX006893
2	2	1	DPOGS207019	MCINX008720
2	2	1	DPOGS207020	MCINX011307
2	2	1	DPOGS207022	MCINX000340
2	2	1	DPOGS207030	MCINX010306
2	2	1	DPOGS207034	MCINX001840
2	2	1	DPOGS207036	MCINX015742
2	2	1	DPOGS207037	MCINX001842
2	2	1	DPOGS207039	MCINX009621
2	2	1	DPOGS207040	MCINX011559
2	2	1	DPOGS207043	MCINX011553
2	2	1	DPOGS207044	MCINX011548
2	2	1	DPOGS207046	MCINX005130
2	2	1	DPOGS207049	MCINX004018
2	2	1	DPOGS207055	MCINX007379
2	2	1	DPOGS207056	MCINX007378
2	3	0.333	DPOGS207057	MCINX007377,MCINX007376
2	2	1	DPOGS207058	MCINX007380
2	2	1	DPOGS207059	MCINX011931
2	2	1	DPOGS207062	MCINX005802
2	2	1	DPOGS207066	MCINX004751
2	2	1	DPOGS207072	MCINX004257
2	2	1	DPOGS207073	MCINX004258
2	2	1	DPOGS207076	MCINX004262
2	2	1	DPOGS207078	MCINX013241
2	2	1	DPOGS207080	MCINX008596
2	2	1	DPOGS207089	MCINX016367
2	2	1	DPOGS207094	MCINX016357
2	2	1	DPOGS207101	MCINX000191
2	2	1	DPOGS207106	MCINX004781
2	2	1	DPOGS207108	MCINX003471
2	2	1	DPOGS207110	MCINX010449
2	2	1	DPOGS207114	MCINX000244
2	2	1	DPOGS207115	MCINX000241
2	2	1	DPOGS207118	MCINX001544
2	2	1	DPOGS207119	MCINX013565
2	2	1	DPOGS207120	MCINX009627
2	2	1	DPOGS207121	MCINX009624
2	2	1	DPOGS207125	MCINX008533
2	2	1	DPOGS207131	MCINX002237
2	2	1	DPOGS207134	MCINX000463
2	2	1	DPOGS207135	MCINX010575
2	2	1	DPOGS207137	MCINX012159
2	2	1	DPOGS207144	MCINX014152
2	2	1	DPOGS207145	MCINX004518
2	2	1	DPOGS207147	MCINX008966
2	2	1	DPOGS207149	MCINX010065
2	2	1	DPOGS207150	MCINX001995
2	2	1	DPOGS207151	MCINX001988
2	2	1	DPOGS207155	MCINX008815
2	2	1	DPOGS207156	MCINX008814
2	2	1	DPOGS207157	MCINX003300
2	2	1	DPOGS207160	MCINX002271
2	2	1	DPOGS207162	MCINX002270
2	2	1	DPOGS207163	MCINX005958
