NW_004581272	NP_001108405
NW_004581715	XP_004924608
NW_004581715	XP_004924609
NW_004581715	XP_004924610
NW_004581715	XP_004924611
NW_004581715	XP_004924612
NW_004581715	XP_004924613
NW_004581715	XP_004924614
NW_004581715	XP_004924615
NW_004581715	XP_004924616
NW_004581715	XP_004924617
NW_004581715	XP_004924618
NW_004581715	XP_004924619
NW_004581715	XP_004924620
NW_004581715	XP_004924621
NW_004581715	XP_004924622
NW_004581715	XP_004924623
NW_004581715	XP_004924624
NW_004581715	XP_004924625
NW_004581715	XP_004924626
NW_004581715	XP_004924627
NW_004581715	XP_004924628
NW_004581715	XP_004924629
NW_004581715	XP_004924630
NW_004581715	XP_004924631
NW_004581715	XP_004924632
NW_004581715	XP_004924633
NW_004581715	XP_004924634
NW_004581715	XP_004924635
NW_004581715	XP_004924636
NW_004581715	XP_004924637
NW_004581715	XP_004924638
NW_004581715	XP_004924639
NW_004581715	XP_004924640
NW_004581715	XP_004924641
NW_004581715	XP_004924642
NW_004581715	XP_004924643
NW_004581715	XP_004924644
NW_004581715	XP_004924645
NW_004581715	XP_004924646
NW_004581715	XP_004924647
NW_004581715	XP_004924648
NW_004581715	XP_004924649
NW_004581715	XP_004924650
NW_004581715	XP_004924651
NW_004581715	XP_004924652
NW_004581715	XP_004924653
NW_004581715	XP_004924654
NW_004581715	XP_004924655
NW_004581715	XP_004924656
NW_004581715	XP_004924657
NW_004581715	XP_004924658
NW_004581715	XP_004924659
NW_004581715	XP_004924660
NW_004581715	XP_004924661
NW_004581715	XP_004924662
NW_004581715	XP_004924663
NW_004581715	XP_004924664
NW_004581715	XP_004924665
NW_004581715	XP_004924666
NW_004581715	XP_004924667
NW_004581715	XP_004924668
NW_004581715	XP_004924669
NW_004581715	XP_004924670
NW_004581715	XP_004924671
NW_004581715	XP_004924672
NW_004581715	XP_004924673
NW_004581715	XP_004924674
NW_004581715	XP_004924675
NW_004581715	XP_004924676
NW_004581715	XP_004924677
NW_004581715	XP_004924678
NW_004581715	XP_004924679
NW_004581715	XP_004924680
NW_004581715	XP_004924681
NW_004581715	XP_004924682
NW_004581715	XP_004924683
NW_004581715	XP_004924684
NW_004581715	XP_004924685
NW_004581715	XP_004924686
NW_004581715	XP_004924687
NW_004581715	XP_004924688
NW_004581715	XP_004924689
NW_004581715	XP_004924690
NW_004581715	XP_004924691
NW_004581715	XP_004924692
NW_004581715	XP_004924693
NW_004581715	XP_004924694
NW_004581715	XP_004924695
NW_004581715	XP_004924696
NW_004581715	XP_004924697
NW_004581715	XP_004924698
NW_004581715	XP_004924699
NW_004581715	XP_004924700
NW_004581715	XP_004924701
NW_004581715	XP_004924702
NW_004581715	XP_004924703
NW_004581715	XP_004924704
NW_004581715	XP_004924705
NW_004581715	XP_004924706
NW_004581715	XP_004924707
NW_004581715	XP_004924708
NW_004581715	XP_004924709
NW_004581715	XP_004924710
NW_004581715	XP_004924711
NW_004581715	XP_004924712
NW_004581716	NP_001037466
NW_004581716	NP_001140194
NW_004581716	XP_004924713
NW_004581716	XP_004924714
NW_004581716	XP_004924715
NW_004581716	XP_004924716
NW_004581716	XP_004924717
NW_004581716	XP_004924718
NW_004581716	XP_004924719
NW_004581716	XP_004924720
NW_004581716	XP_004924721
NW_004581716	XP_004924722
NW_004581716	XP_004924723
NW_004581716	XP_004924724
NW_004581716	XP_004924725
NW_004581716	XP_004924726
NW_004581716	XP_004924727
NW_004581716	XP_004924728
NW_004581716	XP_004924729
NW_004581716	XP_004924730
NW_004581716	XP_004924731
NW_004581716	XP_004924732
NW_004581716	XP_004924733
NW_004581716	XP_004924734
NW_004581716	XP_004924735
NW_004581716	XP_004924736
NW_004581716	XP_004924737
NW_004581716	XP_004924738
NW_004581716	XP_004924739
NW_004581716	XP_004924740
NW_004581716	XP_004924741
NW_004581716	XP_004924742
NW_004581717	NP_001040168
NW_004581717	NP_001040242
NW_004581717	NP_001164467
NW_004581717	NP_001166291
NW_004581717	NP_001166892
NW_004581717	XP_004924743
NW_004581717	XP_004924744
NW_004581717	XP_004924745
NW_004581717	XP_004924746
NW_004581717	XP_004924747
NW_004581717	XP_004924748
NW_004581717	XP_004924749
NW_004581717	XP_004924750
NW_004581717	XP_004924751
NW_004581717	XP_004924752
NW_004581717	XP_004924753
NW_004581717	XP_004924754
NW_004581717	XP_004924755
NW_004581717	XP_004924756
NW_004581717	XP_004924757
NW_004581717	XP_004924758
NW_004581717	XP_004924759
NW_004581717	XP_004924760
NW_004581717	XP_004924761
NW_004581717	XP_004924762
NW_004581717	XP_004924763
NW_004581717	XP_004924764
NW_004581717	XP_004924765
NW_004581717	XP_004924766
NW_004581717	XP_004924767
NW_004581717	XP_004924768
NW_004581717	XP_004924769
NW_004581717	XP_004924770
NW_004581717	XP_004924771
NW_004581717	XP_004924772
NW_004581717	XP_004924773
NW_004581717	XP_004924774
NW_004581717	XP_004924775
NW_004581717	XP_004924776
NW_004581717	XP_004924777
NW_004581717	XP_004924778
NW_004581717	XP_004924779
NW_004581717	XP_004924780
NW_004581717	XP_004924781
NW_004581717	XP_004924782
NW_004581717	XP_004924783
NW_004581717	XP_004924784
NW_004581718	NP_001037628
NW_004581718	NP_001040238
NW_004581718	NP_001040311
NW_004581718	NP_001040379
NW_004581718	NP_001041678
NW_004581718	NP_001091832
NW_004581718	NP_001243977
NW_004581718	XP_004924785
NW_004581718	XP_004924786
NW_004581718	XP_004924787
NW_004581718	XP_004924788
NW_004581718	XP_004924789
NW_004581718	XP_004924790
NW_004581718	XP_004924791
NW_004581718	XP_004924792
NW_004581718	XP_004924793
NW_004581718	XP_004924794
NW_004581718	XP_004924795
NW_004581718	XP_004924796
NW_004581718	XP_004924797
NW_004581718	XP_004924798
NW_004581718	XP_004924799
NW_004581718	XP_004924800
NW_004581718	XP_004924801
NW_004581718	XP_004924802
NW_004581718	XP_004924803
NW_004581718	XP_004924804
NW_004581718	XP_004924805
NW_004581718	XP_004924806
NW_004581718	XP_004924807
NW_004581718	XP_004924808
NW_004581718	XP_004924809
NW_004581718	XP_004924810
NW_004581718	XP_004924811
NW_004581718	XP_004924812
NW_004581718	XP_004924813
NW_004581718	XP_004924814
NW_004581718	XP_004924815
NW_004581719	NP_001036861
NW_004581719	NP_001036920
NW_004581719	NP_001037025
NW_004581719	NP_001037042
NW_004581719	NP_001037229
NW_004581719	NP_001037570
NW_004581719	NP_001040181
NW_004581719	NP_001040203
NW_004581719	NP_001040380
NW_004581719	NP_001040402
NW_004581719	NP_001091745
NW_004581719	NP_001093083
NW_004581719	NP_001104834
NW_004581719	NP_001106079
NW_004581719	NP_001106080
NW_004581719	NP_001108336
NW_004581719	NP_001116822
NW_004581719	NP_001124378
NW_004581719	NP_001157373
NW_004581719	NP_001157382
NW_004581719	NP_001161754
NW_004581719	NP_001164652
NW_004581719	NP_001166627
NW_004581719	NP_001245293
NW_004581719	XP_004924816
NW_004581719	XP_004924817
NW_004581719	XP_004924818
NW_004581719	XP_004924819
NW_004581719	XP_004924820
NW_004581719	XP_004924821
NW_004581719	XP_004924822
NW_004581719	XP_004924823
NW_004581719	XP_004924824
NW_004581719	XP_004924825
NW_004581719	XP_004924826
NW_004581719	XP_004924827
NW_004581719	XP_004924828
NW_004581719	XP_004924829
NW_004581719	XP_004924830
NW_004581719	XP_004924831
NW_004581719	XP_004924832
NW_004581719	XP_004924833
NW_004581719	XP_004924834
NW_004581719	XP_004924835
NW_004581719	XP_004924836
NW_004581719	XP_004924837
NW_004581719	XP_004924838
NW_004581719	XP_004924839
NW_004581719	XP_004924840
NW_004581719	XP_004924841
NW_004581719	XP_004924842
NW_004581719	XP_004924843
NW_004581719	XP_004924844
NW_004581719	XP_004924845
NW_004581719	XP_004924846
NW_004581719	XP_004924847
NW_004581719	XP_004924848
NW_004581719	XP_004924849
NW_004581719	XP_004924850
NW_004581719	XP_004924851
NW_004581719	XP_004924852
NW_004581719	XP_004924853
NW_004581719	XP_004924854
NW_004581719	XP_004924855
NW_004581719	XP_004924856
NW_004581719	XP_004924857
NW_004581719	XP_004924858
NW_004581719	XP_004924859
NW_004581719	XP_004924860
NW_004581719	XP_004924861
NW_004581719	XP_004924862
NW_004581719	XP_004924863
NW_004581719	XP_004924864
NW_004581719	XP_004924865
NW_004581719	XP_004924866
NW_004581719	XP_004924867
NW_004581719	XP_004924868
NW_004581719	XP_004924869
NW_004581719	XP_004924870
NW_004581719	XP_004924871
NW_004581719	XP_004924872
NW_004581719	XP_004924873
NW_004581719	XP_004924874
NW_004581719	XP_004924875
NW_004581719	XP_004924876
NW_004581719	XP_004924877
NW_004581719	XP_004924878
NW_004581719	XP_004924879
NW_004581719	XP_004924880
NW_004581719	XP_004924881
NW_004581719	XP_004924882
NW_004581719	XP_004924883
NW_004581719	XP_004924884
NW_004581719	XP_004924885
NW_004581719	XP_004924886
NW_004581719	XP_004924887
NW_004581719	XP_004924888
NW_004581719	XP_004924889
NW_004581719	XP_004924890
NW_004581719	XP_004924891
NW_004581719	XP_004924892
NW_004581719	XP_004924893
NW_004581719	XP_004924894
NW_004581719	XP_004924895
NW_004581719	XP_004924896
NW_004581719	XP_004924897
NW_004581719	XP_004924898
NW_004581719	XP_004924899
NW_004581719	XP_004924900
NW_004581719	XP_004924901
NW_004581720	NP_001166873
NW_004581720	XP_004924902
NW_004581720	XP_004924903
NW_004581720	XP_004924904
NW_004581720	XP_004924905
NW_004581720	XP_004924906
NW_004581720	XP_004924907
NW_004581720	XP_004924908
NW_004581720	XP_004924909
NW_004581720	XP_004924910
NW_004581720	XP_004924911
NW_004581720	XP_004924912
NW_004581720	XP_004924913
NW_004581720	XP_004924914
NW_004581720	XP_004924915
NW_004581720	XP_004924916
NW_004581720	XP_004924917
NW_004581720	XP_004924918
NW_004581720	XP_004924919
NW_004581720	XP_004924920
NW_004581720	XP_004924921
NW_004581720	XP_004924922
NW_004581720	XP_004924923
NW_004581720	XP_004924924
NW_004581721	NP_001036925
NW_004581721	NP_001036982
NW_004581721	NP_001093266
NW_004581721	NP_001103822
NW_004581721	NP_001127716
NW_004581721	NP_001166610
NW_004581721	NP_001243940
NW_004581721	NP_001243941
NW_004581721	XP_004924925
NW_004581721	XP_004924926
NW_004581721	XP_004924927
NW_004581721	XP_004924928
NW_004581721	XP_004924929
NW_004581721	XP_004924930
NW_004581721	XP_004924931
NW_004581721	XP_004924932
NW_004581721	XP_004924933
NW_004581721	XP_004924934
NW_004581721	XP_004924935
NW_004581721	XP_004924936
NW_004581721	XP_004924937
NW_004581721	XP_004924938
NW_004581721	XP_004924939
NW_004581721	XP_004924940
NW_004581721	XP_004924941
NW_004581721	XP_004924942
NW_004581721	XP_004924943
NW_004581721	XP_004924944
NW_004581721	XP_004924945
NW_004581721	XP_004924946
NW_004581721	XP_004924947
NW_004581721	XP_004924948
NW_004581721	XP_004924949
NW_004581721	XP_004924950
NW_004581721	XP_004924951
NW_004581721	XP_004924952
NW_004581721	XP_004924953
NW_004581721	XP_004924954
NW_004581721	XP_004924955
NW_004581721	XP_004924956
NW_004581721	XP_004924957
NW_004581721	XP_004924958
NW_004581722	NP_001093298
NW_004581722	NP_001108115
NW_004581722	NP_001124360
NW_004581722	XP_004924959
NW_004581722	XP_004924960
NW_004581722	XP_004924961
NW_004581722	XP_004924962
NW_004581722	XP_004924963
NW_004581722	XP_004924964
NW_004581722	XP_004924965
NW_004581722	XP_004924966
NW_004581722	XP_004924967
NW_004581722	XP_004924968
NW_004581722	XP_004924969
NW_004581722	XP_004924970
NW_004581722	XP_004924971
NW_004581722	XP_004924972
NW_004581722	XP_004924973
NW_004581722	XP_004924974
NW_004581722	XP_004924975
NW_004581722	XP_004924976
NW_004581722	XP_004924977
NW_004581722	XP_004924978
NW_004581722	XP_004924979
NW_004581722	XP_004924980
NW_004581722	XP_004924981
NW_004581722	XP_004924982
NW_004581722	XP_004924983
NW_004581722	XP_004924984
NW_004581722	XP_004924985
NW_004581722	XP_004924986
NW_004581722	XP_004924987
NW_004581722	XP_004924988
NW_004581722	XP_004924989
NW_004581722	XP_004924990
NW_004581722	XP_004924991
NW_004581722	XP_004924992
NW_004581722	XP_004924993
NW_004581722	XP_004924994
NW_004581722	XP_004924995
NW_004581722	XP_004924996
NW_004581722	XP_004924997
NW_004581722	XP_004924998
NW_004581722	XP_004924999
NW_004581722	XP_004925000
NW_004581722	XP_004925001
NW_004581722	XP_004925002
NW_004581722	XP_004925003
NW_004581722	XP_004925004
NW_004581722	XP_004925005
NW_004581722	XP_004925006
NW_004581722	XP_004925007
NW_004581722	XP_004925008
NW_004581722	XP_004925009
NW_004581722	XP_004925010
NW_004581722	XP_004925011
NW_004581722	XP_004925012
NW_004581722	XP_004925013
NW_004581722	XP_004925014
NW_004581722	XP_004925015
NW_004581722	XP_004925016
NW_004581722	XP_004925017
NW_004581722	XP_004925018
NW_004581722	XP_004925019
NW_004581722	XP_004925020
NW_004581722	XP_004925021
NW_004581722	XP_004925022
NW_004581722	XP_004925023
NW_004581722	XP_004925024
NW_004581722	XP_004925025
NW_004581722	XP_004925026
NW_004581722	XP_004925027
NW_004581722	XP_004925028
NW_004581722	XP_004925029
NW_004581722	XP_004925030
NW_004581722	XP_004925031
NW_004581722	XP_004925032
NW_004581722	XP_004925033
NW_004581722	XP_004925034
NW_004581722	XP_004925035
NW_004581722	XP_004925036
NW_004581722	XP_004925037
NW_004581722	XP_004925038
NW_004581722	XP_004925039
NW_004581722	XP_004925040
NW_004581722	XP_004925041
NW_004581723	NP_001036973
NW_004581723	NP_001127745
NW_004581723	NP_001136399
NW_004581723	NP_001157210
NW_004581723	XP_004925042
NW_004581723	XP_004925043
NW_004581723	XP_004925044
NW_004581723	XP_004925045
NW_004581723	XP_004925046
NW_004581723	XP_004925047
NW_004581723	XP_004925048
NW_004581723	XP_004925049
NW_004581723	XP_004925050
NW_004581723	XP_004925051
NW_004581723	XP_004925052
NW_004581723	XP_004925053
NW_004581723	XP_004925054
NW_004581723	XP_004925055
NW_004581723	XP_004925056
NW_004581723	XP_004925057
NW_004581723	XP_004925058
NW_004581723	XP_004925059
NW_004581723	XP_004925060
NW_004581723	XP_004925061
NW_004581723	XP_004925062
NW_004581723	XP_004925063
NW_004581723	XP_004925064
NW_004581723	XP_004925065
NW_004581723	XP_004925066
NW_004581723	XP_004925067
NW_004581723	XP_004925068
NW_004581723	XP_004925069
NW_004581723	XP_004925070
NW_004581723	XP_004925071
NW_004581723	XP_004925072
NW_004581723	XP_004925073
NW_004581723	XP_004925074
NW_004581723	XP_004925075
NW_004581723	XP_004925076
NW_004581723	XP_004925077
NW_004581723	XP_004925078
NW_004581723	XP_004925079
NW_004581723	XP_004925080
NW_004581723	XP_004925081
NW_004581723	XP_004925082
NW_004581723	XP_004925083
NW_004581723	XP_004925084
NW_004581723	XP_004925085
NW_004581723	XP_004925086
NW_004581723	XP_004925087
NW_004581723	XP_004925088
NW_004581723	XP_004925089
NW_004581723	XP_004925090
NW_004581723	XP_004925091
NW_004581723	XP_004925092
NW_004581723	XP_004925093
NW_004581723	XP_004925094
NW_004581723	XP_004925095
NW_004581723	XP_004925096
NW_004581723	XP_004925097
NW_004581723	XP_004925098
NW_004581723	XP_004925099
NW_004581724	NP_001037652
NW_004581724	NP_001040336
NW_004581724	NP_001091743
NW_004581724	NP_001091812
NW_004581724	NP_001166708
NW_004581724	XP_004925100
NW_004581724	XP_004925101
NW_004581724	XP_004925102
NW_004581724	XP_004925103
NW_004581724	XP_004925104
NW_004581724	XP_004925105
NW_004581724	XP_004925106
NW_004581724	XP_004925107
NW_004581724	XP_004925108
NW_004581724	XP_004925109
NW_004581724	XP_004925110
NW_004581724	XP_004925111
NW_004581724	XP_004925112
NW_004581724	XP_004925113
NW_004581724	XP_004925114
NW_004581724	XP_004925115
NW_004581724	XP_004925116
NW_004581724	XP_004925117
NW_004581724	XP_004925118
NW_004581724	XP_004925119
NW_004581724	XP_004925120
NW_004581724	XP_004925121
NW_004581724	XP_004925122
NW_004581724	XP_004925123
NW_004581724	XP_004925124
NW_004581724	XP_004925125
NW_004581724	XP_004925126
NW_004581724	XP_004925127
NW_004581724	XP_004925128
NW_004581724	XP_004925129
NW_004581724	XP_004925130
NW_004581724	XP_004925131
NW_004581724	XP_004925132
NW_004581724	XP_004925133
NW_004581724	XP_004925134
NW_004581724	XP_004925135
NW_004581724	XP_004925136
NW_004581724	XP_004925137
NW_004581724	XP_004925138
NW_004581724	XP_004925139
NW_004581724	XP_004925140
NW_004581724	XP_004925141
NW_004581724	XP_004925142
NW_004581724	XP_004925143
NW_004581724	XP_004925144
NW_004581724	XP_004925145
NW_004581724	XP_004925146
NW_004581724	XP_004925147
NW_004581724	XP_004925148
NW_004581724	XP_004925149
NW_004581724	XP_004925150
NW_004581724	XP_004925151
NW_004581724	XP_004925152
NW_004581724	XP_004925153
NW_004581724	XP_004925154
NW_004581724	XP_004925155
NW_004581724	XP_004925156
NW_004581724	XP_004925157
NW_004581724	XP_004925158
NW_004581724	XP_004925159
NW_004581724	XP_004925160
NW_004581724	XP_004925161
NW_004581724	XP_004925162
NW_004581724	XP_004925163
NW_004581724	XP_004925164
NW_004581724	XP_004925165
NW_004581725	NP_001036978
NW_004581725	NP_001037096
NW_004581725	NP_001040266
NW_004581725	NP_001040512
NW_004581725	NP_001093291
NW_004581725	NP_001182634
NW_004581725	XP_004925166
NW_004581725	XP_004925167
NW_004581725	XP_004925168
NW_004581725	XP_004925169
NW_004581725	XP_004925170
NW_004581725	XP_004925171
NW_004581725	XP_004925172
NW_004581725	XP_004925173
NW_004581725	XP_004925174
NW_004581725	XP_004925175
NW_004581725	XP_004925176
NW_004581725	XP_004925177
NW_004581725	XP_004925178
NW_004581725	XP_004925179
NW_004581725	XP_004925180
NW_004581725	XP_004925181
NW_004581725	XP_004925182
NW_004581725	XP_004925183
NW_004581725	XP_004925184
NW_004581725	XP_004925185
NW_004581725	XP_004925186
NW_004581725	XP_004925187
NW_004581725	XP_004925188
NW_004581725	XP_004925189
NW_004581725	XP_004925190
NW_004581725	XP_004925191
NW_004581725	XP_004925192
NW_004581726	NP_001036970
NW_004581726	NP_001037231
NW_004581726	NP_001040280
NW_004581726	NP_001040292
NW_004581726	NP_001040312
NW_004581726	NP_001040389
NW_004581726	NP_001041705
NW_004581726	NP_001091811
NW_004581726	NP_001103389
NW_004581726	NP_001127729
NW_004581726	NP_001157386
NW_004581726	NP_001166816
NW_004581726	XP_004925193
NW_004581726	XP_004925194
NW_004581726	XP_004925195
NW_004581726	XP_004925196
NW_004581726	XP_004925197
NW_004581726	XP_004925198
NW_004581726	XP_004925199
NW_004581726	XP_004925200
NW_004581726	XP_004925201
NW_004581726	XP_004925202
NW_004581726	XP_004925203
NW_004581726	XP_004925204
NW_004581726	XP_004925205
NW_004581726	XP_004925206
NW_004581726	XP_004925207
NW_004581726	XP_004925208
NW_004581726	XP_004925209
NW_004581726	XP_004925210
NW_004581726	XP_004925211
NW_004581726	XP_004925212
NW_004581726	XP_004925213
NW_004581726	XP_004925214
NW_004581726	XP_004925215
NW_004581726	XP_004925216
NW_004581726	XP_004925217
NW_004581726	XP_004925218
NW_004581726	XP_004925219
NW_004581726	XP_004925220
NW_004581726	XP_004925221
NW_004581726	XP_004925222
NW_004581726	XP_004925223
NW_004581726	XP_004925224
NW_004581726	XP_004925225
NW_004581726	XP_004925226
NW_004581726	XP_004925227
NW_004581726	XP_004925228
NW_004581726	XP_004925229
NW_004581726	XP_004925230
NW_004581726	XP_004925231
NW_004581726	XP_004925232
NW_004581726	XP_004925233
NW_004581726	XP_004925234
NW_004581726	XP_004925235
NW_004581726	XP_004925236
NW_004581726	XP_004925237
NW_004581726	XP_004925238
NW_004581726	XP_004925239
NW_004581726	XP_004925240
NW_004581726	XP_004925241
NW_004581726	XP_004925242
NW_004581726	XP_004925243
NW_004581726	XP_004925244
NW_004581726	XP_004925245
NW_004581726	XP_004925246
NW_004581726	XP_004925247
NW_004581726	XP_004925248
NW_004581726	XP_004925249
NW_004581726	XP_004925250
NW_004581727	NP_001036992
NW_004581727	NP_001040143
NW_004581727	NP_001040224
NW_004581727	NP_001040229
NW_004581727	NP_001091833
NW_004581727	NP_001138804
NW_004581727	NP_001243976
NW_004581727	XP_004925251
NW_004581727	XP_004925252
NW_004581727	XP_004925253
NW_004581727	XP_004925254
NW_004581727	XP_004925255
