# Species	Genes	Alg.-Conn.	bombyx_refseq_proteins_accession.fa	Dp_OGS2_prots.fas
2	2	1	XP_004922416	DPOGS214307
2	2	1	XP_004922419	DPOGS214383
2	2	1	XP_004922420	DPOGS214308
2	2	1	XP_004922423	DPOGS214309
2	3	0.333	XP_004922424,XP_004922425	DPOGS214310
2	2	1	XP_004922426	DPOGS214382
2	2	1	XP_004922428	DPOGS214313
2	2	1	XP_004922429	DPOGS214381
2	3	0.333	XP_004922430,XP_004922504	DPOGS214379
2	4	0.146	XP_004922435,XP_004922437	DPOGS214378,DPOGS212215
2	2	1	XP_004922436	DPOGS215709
2	3	0.333	XP_004922440,XP_004922442	DPOGS214325
2	3	0.333	XP_004922443,XP_004922444	DPOGS214324
2	2	1	XP_004922446	DPOGS214323
2	2	1	XP_004922448	DPOGS214359
2	2	1	XP_004922449	DPOGS214333
2	2	1	XP_004922450	DPOGS214331
2	3	0.333	XP_004922451,XP_004922452	DPOGS214357
2	2	1	XP_004922453	DPOGS214375
2	5	0.2	XP_004922454,XP_004922457,XP_004922456,XP_004922455	DPOGS214318
2	2	1	XP_004922458	DPOGS214320
2	2	1	XP_004922459	DPOGS214321
2	2	1	XP_004922460	DPOGS214363
2	3	0.333	XP_004922461	DPOGS214362,DPOGS202868
2	2	1	XP_004922462	DPOGS214361
2	3	0.333	XP_004922463,XP_004922464	DPOGS214360
2	2	1	XP_004922465	DPOGS214335
2	4	0.25	XP_004922466,XP_004922468,XP_004922467	DPOGS214336
2	2	1	XP_004922469	DPOGS214338
2	3	0.333	XP_004922470,XP_004922471	DPOGS214351
2	2	1	XP_004922472	DPOGS214337
2	2	1	XP_004922473	DPOGS214349
2	2	1	XP_004922474	DPOGS214348
2	2	1	XP_004922475	DPOGS214346
2	2	1	XP_004922476	DPOGS214340
2	2	1	XP_004922477	DPOGS214015
2	2	1	XP_004922481	DPOGS208407
2	2	1	XP_004922483	DPOGS208333
2	2	1	XP_004922484	DPOGS208339
2	2	1	XP_004922485	DPOGS208340
2	2	1	XP_004922486	DPOGS211777
2	2	1	XP_004922489	DPOGS211783
2	2	1	XP_004922490	DPOGS204561
2	2	1	XP_004922493	DPOGS211788
2	2	1	XP_004922497	DPOGS211764
2	2	1	XP_004922499	DPOGS211798
2	2	1	XP_004922500	DPOGS214302
2	2	1	XP_004922501	DPOGS214304
2	2	1	XP_004922505	DPOGS214314
2	2	1	XP_004922506	DPOGS214330
2	2	1	XP_004922507	DPOGS214334
2	2	1	XP_004922508	DPOGS214355
2	2	1	XP_004922512	DPOGS214369
2	3	0.333	XP_004922513	DPOGS214368,DPOGS214367
2	2	1	XP_004922514	DPOGS214365
2	2	1	XP_004922515	DPOGS214322
2	2	1	XP_004922516	DPOGS214339
2	2	1	XP_004922517	DPOGS214345
2	2	1	XP_004922518	DPOGS212670
2	2	1	XP_004922519	DPOGS209872
2	2	1	XP_004922520	DPOGS209874
2	2	1	XP_004922522	DPOGS209875
2	2	1	XP_004922523	DPOGS209876
2	2	1	XP_004922524	DPOGS209866
2	2	1	XP_004922525	DPOGS212227
2	2	1	XP_004922526	DPOGS212228
2	2	1	XP_004922527	DPOGS212231
2	2	1	XP_004922528	DPOGS212226
2	2	1	XP_004922530	DPOGS212234
2	2	1	XP_004922531	DPOGS212221
2	2	1	XP_004922532	DPOGS213421
2	2	1	XP_004922533	DPOGS212235
2	3	0.333	XP_004922536,XP_004922537	DPOGS213427
2	2	1	XP_004922547	DPOGS213429
2	2	1	XP_004922554	DPOGS213419
2	2	1	XP_004922555	DPOGS213415
2	3	0.333	XP_004922556,XP_004922557	DPOGS213413
2	2	1	XP_004922558	DPOGS213412
2	2	1	XP_004922569	DPOGS211742
2	2	1	XP_004922570	DPOGS214448
2	2	1	XP_004922571	DPOGS211743
2	2	1	XP_004922572	DPOGS211744
2	2	1	XP_004922574	DPOGS211745
2	2	1	XP_004922575	DPOGS213456
2	2	1	XP_004922576	DPOGS213457
2	2	1	XP_004922577	DPOGS213460
2	2	1	XP_004922579	DPOGS213498
2	2	1	XP_004922580	DPOGS213462
2	5	0.2	XP_004922581,XP_004922584,XP_004922583,XP_004922582	DPOGS213497
2	2	1	XP_004922585	DPOGS213463
2	2	1	XP_004922586	DPOGS213495
2	2	1	XP_004922587	DPOGS213470
2	2	1	XP_004922588	DPOGS213471
2	2	1	XP_004922589	DPOGS203469
2	2	1	XP_004922590	DPOGS213488
2	2	1	XP_004922591	DPOGS213487
2	2	1	XP_004922592	DPOGS213483
2	2	1	XP_004922593	DPOGS213480
2	2	1	XP_004922594	DPOGS213475
2	2	1	XP_004922595	DPOGS213479
2	2	1	XP_004922596	DPOGS202719
2	2	1	XP_004922600	DPOGS209870
2	2	1	XP_004922602	DPOGS212229
2	2	1	XP_004922605	DPOGS213428
2	2	1	XP_004922609	DPOGS213430
2	2	1	XP_004922610	DPOGS213431
2	2	1	XP_004922611	DPOGS213416
2	2	1	XP_004922612	DPOGS213433
2	2	1	XP_004922615	DPOGS209234
2	2	1	XP_004922616	DPOGS213461
2	2	1	XP_004922617	DPOGS213467
2	2	1	XP_004922618	DPOGS213468
2	2	1	XP_004922620	DPOGS213490
2	2	1	XP_004922623	DPOGS213486
2	2	1	XP_004922624	DPOGS213478
2	2	1	XP_004922625	DPOGS202717
2	2	1	XP_004922626	DPOGS202711
2	3	0.333	XP_004922627,XP_004922628	DPOGS216100
2	2	1	XP_004922629	DPOGS216125
2	2	1	XP_004922630	DPOGS213766
2	2	1	XP_004922631	DPOGS213770
2	2	1	XP_004922632	DPOGS213764
2	2	1	XP_004922633	DPOGS213771
2	2	1	XP_004922634	DPOGS213762
2	2	1	XP_004922638	DPOGS213757
2	2	1	XP_004922639	DPOGS213756
2	2	1	XP_004922640	DPOGS213754
2	2	1	XP_004922641	DPOGS213779
2	3	0.333	XP_004922643,XP_004922644	DPOGS213780
2	2	1	XP_004922646	DPOGS213750
2	2	1	XP_004922647	DPOGS213785
2	2	1	XP_004922648	DPOGS213749
2	2	1	XP_004922649	DPOGS213748
2	2	1	XP_004922650	DPOGS213746
2	2	1	XP_004922653	DPOGS213792
2	5	0.2	XP_004922655,XP_004922658,XP_004922657,XP_004922656	DPOGS213743
2	2	1	XP_004922659	DPOGS213793
2	3	0.333	XP_004922660,XP_004922661	DPOGS213742
2	2	1	XP_004922662	DPOGS216113
2	2	1	XP_004922663	DPOGS214009
2	2	1	XP_004922664	DPOGS216111
2	4	0.25	XP_004922665,XP_004922667,XP_004922666	DPOGS216109
2	3	0.333	XP_004922669,XP_004922670	DPOGS216103
2	2	1	XP_004922674	DPOGS216102
2	2	1	XP_004922675	DPOGS216121
2	2	1	XP_004922677	DPOGS216122
2	2	1	XP_004922680	DPOGS200803
2	2	1	XP_004922681	DPOGS200802
2	3	0.333	XP_004922682	DPOGS205438,DPOGS205436
2	2	1	XP_004922683	DPOGS205447
2	2	1	XP_004922685	DPOGS205442
2	2	1	XP_004922687	DPOGS202024
2	2	1	XP_004922688	DPOGS215505
2	2	1	XP_004922689	DPOGS215508
2	2	1	XP_004922695	DPOGS213760
2	2	1	XP_004922700	DPOGS213784
2	2	1	XP_004922701	DPOGS213788
2	2	1	XP_004922702	DPOGS213744
2	2	1	XP_004922704	DPOGS216115
2	2	1	XP_004922705	DPOGS216107
2	2	1	XP_004922706	DPOGS216104
2	2	1	XP_004922707	DPOGS216120
2	2	1	XP_004922710	DPOGS216101
2	2	1	XP_004922711	DPOGS216123
2	2	1	XP_004922712	DPOGS216124
2	2	1	XP_004922717	DPOGS205439
2	2	1	XP_004922719	DPOGS205443
2	2	1	XP_004922721	DPOGS213316
2	2	1	XP_004922722	DPOGS206164
2	2	1	XP_004922723	DPOGS212693
2	2	1	XP_004922725	DPOGS212686
2	2	1	XP_004922728	DPOGS212685
2	2	1	XP_004922729	DPOGS201797
2	2	1	XP_004922730	DPOGS201805
2	2	1	XP_004922731	DPOGS201807
2	2	1	XP_004922732	DPOGS201811
2	2	1	XP_004922733	DPOGS201812
2	4	0.25	XP_004922735,XP_004922737,XP_004922736	DPOGS201789
2	2	1	XP_004922739	DPOGS212724
2	2	1	XP_004922740	DPOGS212723
2	2	1	XP_004922741	DPOGS212749
2	2	1	XP_004922742	DPOGS212722
2	2	1	XP_004922743	DPOGS212711
2	2	1	XP_004922744	DPOGS212748
2	2	1	XP_004922745	DPOGS212712
2	2	1	XP_004922747	DPOGS212716
2	2	1	XP_004922748	DPOGS212747
2	2	1	XP_004922750	DPOGS212764
2	3	0.333	XP_004922751,XP_004922752	DPOGS212700
2	2	1	XP_004922753	DPOGS212744
2	4	0.25	XP_004922754,XP_004922756,XP_004922755	DPOGS212746
2	2	1	XP_004922757	DPOGS212755
2	2	1	XP_004922758	DPOGS212705
2	2	1	XP_004922764	DPOGS212707
2	2	1	XP_004922768	DPOGS212710
2	2	1	XP_004922769	DPOGS212752
2	2	1	XP_004922770	DPOGS212751
2	2	1	XP_004922771	DPOGS212771
2	2	1	XP_004922774	DPOGS212692
2	2	1	XP_004922777	DPOGS212779
2	2	1	XP_004922781	DPOGS212784
2	2	1	XP_004922782	DPOGS212683
2	2	1	XP_004922784	DPOGS201801
2	2	1	XP_004922785	DPOGS201806
2	2	1	XP_004922786	DPOGS201795
2	2	1	XP_004922790	DPOGS201814
2	2	1	XP_004922791	DPOGS201788
2	2	1	XP_004922792	DPOGS212727
2	2	1	XP_004922793	DPOGS212725
2	2	1	XP_004922795	DPOGS212740
2	2	1	XP_004922796	DPOGS212715
2	2	1	XP_004922797	DPOGS212743
2	2	1	XP_004922801	DPOGS212730
2	2	1	XP_004922809	DPOGS200398
2	2	1	XP_004922811	DPOGS204790
2	2	1	XP_004922814	DPOGS204786
2	2	1	XP_004922815	DPOGS204784
2	3	0.333	XP_004922817,XP_004922818	DPOGS204792
2	2	1	XP_004922819	DPOGS204641
2	2	1	XP_004922820	DPOGS204626
2	2	1	XP_004922821	DPOGS204640
2	3	0.333	XP_004922822,XP_004922823	DPOGS204639
2	2	1	XP_004922824	DPOGS204628
2	2	1	XP_004922825	DPOGS204630
2	2	1	XP_004922826	DPOGS204633
2	2	1	XP_004922828	DPOGS213317
2	2	1	XP_004922829	DPOGS202550
2	2	1	XP_004922830	DPOGS213235
2	2	1	XP_004922831	DPOGS213262
2	2	1	XP_004922832	DPOGS213238
2	2	1	XP_004922833	DPOGS213240
2	2	1	XP_004922836	DPOGS213255
2	3	0.333	XP_004922837,XP_004922838	DPOGS213241
2	2	1	XP_004922839	DPOGS213254
2	2	1	XP_004922840	DPOGS213251
2	2	1	XP_004922841	DPOGS213244
2	2	1	XP_004922842	DPOGS213243
2	2	1	XP_004922844	DPOGS213245
2	2	1	XP_004922845	DPOGS213248
2	2	1	XP_004922851	DPOGS216091
2	2	1	XP_004922853	DPOGS216094
2	2	1	XP_004922854	DPOGS200394
2	2	1	XP_004922855	DPOGS211547
2	2	1	XP_004922856	DPOGS204643
2	2	1	XP_004922857	DPOGS204625
2	2	1	XP_004922858	DPOGS204642
2	2	1	XP_004922859	DPOGS204638
2	2	1	XP_004922860	DPOGS204636
2	2	1	XP_004922864	DPOGS213330
2	2	1	XP_004922871	DPOGS213261
2	2	1	XP_004922872	DPOGS213260
2	2	1	XP_004922873	DPOGS213259
2	2	1	XP_004922874	DPOGS213242
2	2	1	XP_004922876	DPOGS213249
2	2	1	XP_004922879	DPOGS209806
2	2	1	XP_004922880	DPOGS209816
2	2	1	XP_004922881	DPOGS209805
2	2	1	XP_004922883	DPOGS209817
2	2	1	XP_004922884	DPOGS209818
2	2	1	XP_004922885	DPOGS209821
2	2	1	XP_004922886	DPOGS209803
2	3	0.333	XP_004922887,XP_004922888	DPOGS209825
2	2	1	XP_004922890	DPOGS209800
2	3	0.333	XP_004922894,XP_004922950	DPOGS209826
2	2	1	XP_004922895	DPOGS209827
2	4	0.25	XP_004922897,XP_004922900,XP_004922898	DPOGS209798
2	2	1	XP_004922901	DPOGS209829
2	2	1	XP_004922902	DPOGS209832
2	2	1	XP_004922905	DPOGS209793
2	2	1	XP_004922906	DPOGS209840
2	2	1	XP_004922907	DPOGS209791
2	2	1	XP_004922908	DPOGS209790
2	2	1	XP_004922909	DPOGS209841
2	2	1	XP_004922910	DPOGS209843
2	3	0.333	XP_004922911,XP_004922912	DPOGS209844
2	2	1	XP_004922913	DPOGS209845
2	2	1	XP_004922915	DPOGS209785
2	3	0.333	XP_004922916,XP_004922917	DPOGS209847
2	5	0.2	XP_004922919,XP_004922922,XP_004922921,XP_004922920	DPOGS209784
2	2	1	XP_004922924	DPOGS209781
2	2	1	XP_004922925	DPOGS201038
2	2	1	XP_004922927	DPOGS201049
2	2	1	XP_004922930	DPOGS201225
2	2	1	XP_004922931	DPOGS201224
2	2	1	XP_004922932	DPOGS201263
2	2	1	XP_004922933	DPOGS201223
2	2	1	XP_004922934	DPOGS201222
2	2	1	XP_004922935	DPOGS201265
2	2	1	XP_004922936	DPOGS201266
2	2	1	XP_004922937	DPOGS211475
2	2	1	XP_004922938	DPOGS208978
2	2	1	XP_004922939	DPOGS208977
2	2	1	XP_004922940	DPOGS208880
2	2	1	XP_004922941	DPOGS208980
2	2	1	XP_004922942	DPOGS208876
2	3	0.333	XP_004922943,XP_004922967	DPOGS208875
2	2	1	XP_004922945	DPOGS209802
2	2	1	XP_004922946	DPOGS209820
2	2	1	XP_004922949	DPOGS206911
2	2	1	XP_004922952	DPOGS209830
2	2	1	XP_004922953	DPOGS209834
2	3	0.333	XP_004922954	DPOGS209838,DPOGS209837
2	2	1	XP_004922957	DPOGS209788
2	2	1	XP_004922959	DPOGS209787
2	2	1	XP_004922964	DPOGS211481
2	2	1	XP_004922965	DPOGS211477
2	2	1	XP_004922966	DPOGS211476
2	2	1	XP_004922974	DPOGS213954
2	2	1	XP_004922978	DPOGS213948
2	3	0.333	XP_004922979,XP_004922980	DPOGS208721
2	2	1	XP_004922981	DPOGS208722
2	2	1	XP_004922982	DPOGS208717
2	2	1	XP_004922983	DPOGS208723
2	3	0.333	XP_004922986,XP_004922988	DPOGS208716
2	2	1	XP_004922990	DPOGS208714
2	5	0.2	XP_004922993,XP_004922996,XP_004922995,XP_004922994	DPOGS208710
2	2	1	XP_004922999	DPOGS208711
2	2	1	XP_004923000	DPOGS208730
2	3	0.333	XP_004923001,XP_004923002	DPOGS208709
2	2	1	XP_004923003	DPOGS208708
2	2	1	XP_004923004	DPOGS208731
2	3	0.333	XP_004923005,XP_004923006	DPOGS208703
2	2	1	XP_004923007	DPOGS208702
2	2	1	XP_004923008	DPOGS208698
2	2	1	XP_004923009	DPOGS208742
2	2	1	XP_004923011	DPOGS208743
2	2	1	XP_004923013	DPOGS208744
2	3	0.333	XP_004923014,XP_004923015	DPOGS208695
2	3	0.333	XP_004923016,XP_004923017	DPOGS208745
2	2	1	XP_004923018	DPOGS208692
2	3	0.333	XP_004923019,XP_004933871	DPOGS208691
2	3	0.333	XP_004923021,XP_004923022	DPOGS211136
2	2	1	XP_004923023	DPOGS208686
2	2	1	XP_004923024	DPOGS208685
2	2	1	XP_004923025	DPOGS208684
2	4	0.5	XP_004923026,XP_004923027	DPOGS208754,DPOGS208753
2	3	0.333	XP_004923028,XP_004923091	DPOGS208677
2	2	1	XP_004923030	DPOGS208676
2	2	1	XP_004923035	DPOGS208670
2	2	1	XP_004923036	DPOGS202146
2	3	0.333	XP_004923037,XP_004923038	DPOGS202147
2	3	0.333	XP_004923039,XP_004923040	DPOGS202178
2	2	1	XP_004923043	DPOGS202177
2	2	1	XP_004923045	DPOGS202176
2	2	1	XP_004923046	DPOGS202152
2	2	1	XP_004923047	DPOGS202154
2	2	1	XP_004923049	DPOGS202170
2	2	1	XP_004923050	DPOGS202155
2	2	1	XP_004923051	DPOGS202169
2	3	0.333	XP_004923052,XP_004923053	DPOGS202168
2	2	1	XP_004923055	DPOGS202156
2	2	1	XP_004923056	DPOGS202158
2	2	1	XP_004923057	DPOGS202164
2	2	1	XP_004923058	DPOGS202410
2	2	1	XP_004923059	DPOGS202412
2	2	1	XP_004923060	DPOGS202413
2	2	1	XP_004923061	DPOGS202414
2	2	1	XP_004923062	DPOGS202401
2	2	1	XP_004923063	DPOGS202400
2	2	1	XP_004923065	DPOGS213959
2	2	1	XP_004923066	DPOGS213935
2	2	1	XP_004923068	DPOGS200655
2	2	1	XP_004923070	DPOGS213952
2	2	1	XP_004923072	DPOGS213951
2	2	1	XP_004923073	DPOGS213946
2	2	1	XP_004923075	DPOGS208715
2	2	1	XP_004923076	DPOGS208726
2	2	1	XP_004923077	DPOGS208713
2	2	1	XP_004923080	DPOGS208728
2	2	1	XP_004923082	DPOGS208734
2	2	1	XP_004923083	DPOGS208739
2	2	1	XP_004923084	DPOGS208701
2	2	1	XP_004923088	DPOGS208755
2	2	1	XP_004923092	DPOGS208760
2	2	1	XP_004923096	DPOGS202174
2	2	1	XP_004923097	DPOGS202172
2	2	1	XP_004923098	DPOGS202157
2	2	1	XP_004923099	DPOGS202167
2	2	1	XP_004923102	DPOGS202165
2	2	1	XP_004923103	DPOGS202411
2	2	1	XP_004923105	DPOGS202409
2	2	1	XP_004923108	DPOGS202418
2	2	1	XP_004923111	DPOGS211992
2	2	1	XP_004923112	DPOGS211987
2	2	1	XP_004923113	DPOGS205876
2	2	1	XP_004923114	DPOGS205877
2	2	1	XP_004923115	DPOGS205872
2	2	1	XP_004923116	DPOGS205878
2	2	1	XP_004923117	DPOGS205879
2	4	0.25	XP_004923118,XP_004923120,XP_004923119	DPOGS205881
2	2	1	XP_004923125	DPOGS216185
2	2	1	XP_004923126	DPOGS202493
2	2	1	XP_004923131	DPOGS202539
2	2	1	XP_004923132	DPOGS202540
2	4	0.25	XP_004923134,XP_004923136,XP_004923135	DPOGS205501
2	3	0.333	XP_004923137,XP_004923138	DPOGS205537
2	2	1	XP_004923139	DPOGS205500
2	3	0.333	XP_004923140,XP_004923141	DPOGS205538
2	2	1	XP_004923143	DPOGS205499
2	2	1	XP_004923144	DPOGS205502
2	2	1	XP_004923145	DPOGS205534
2	2	1	XP_004923146	DPOGS205505
2	2	1	XP_004923149	DPOGS205508
2	3	0.333	XP_004923151,XP_004923152	DPOGS205511
2	2	1	XP_004923153	DPOGS205529
2	2	1	XP_004923155	DPOGS205517
2	2	1	XP_004923156	DPOGS205523
2	2	1	XP_004923157	DPOGS205519
2	2	1	XP_004923158	DPOGS205522
2	2	1	XP_004923159	DPOGS207923
2	2	1	XP_004923160	DPOGS207915
2	2	1	XP_004923161	DPOGS207922
2	2	1	XP_004923162	DPOGS207917
2	2	1	XP_004923163	DPOGS207920
2	2	1	XP_004923164	DPOGS207918
2	2	1	XP_004923167	DPOGS207689
2	2	1	XP_004923169	DPOGS208357
2	2	1	XP_004923171	DPOGS211993
2	2	1	XP_004923173	DPOGS211985
2	2	1	XP_004923175	DPOGS205868
2	2	1	XP_004923176	DPOGS202537
2	2	1	XP_004923180	DPOGS205542
2	2	1	XP_004923181	DPOGS205541
2	2	1	XP_004923184	DPOGS205539
2	2	1	XP_004923185	DPOGS205535
2	2	1	XP_004923187	DPOGS205532
2	2	1	XP_004923189	DPOGS205514
2	2	1	XP_004923190	DPOGS212370
2	2	1	XP_004923191	DPOGS212371
2	2	1	XP_004923192	DPOGS205527
2	2	1	XP_004923193	DPOGS205525
2	2	1	XP_004923196	DPOGS207916
2	2	1	XP_004923198	DPOGS207080
2	2	1	XP_004923203	DPOGS207691
2	2	1	XP_004923204	DPOGS208356
2	2	1	XP_004923205	DPOGS208354
2	5	0.2	XP_004923209,XP_004923212,XP_004923211,XP_004923210	DPOGS210403
2	2	1	XP_004923213	DPOGS213014
2	2	1	XP_004923214	DPOGS214930
2	2	1	XP_004923215	DPOGS213015
2	2	1	XP_004923217	DPOGS213006
2	2	1	XP_004923218	DPOGS213001
2	2	1	XP_004923219	DPOGS213020
2	2	1	XP_004923220	DPOGS213021
2	2	1	XP_004923221	DPOGS213022
2	2	1	XP_004923222	DPOGS213025
2	3	0.333	XP_004923223,XP_004923224	DPOGS213026
2	2	1	XP_004923225	DPOGS213000
2	2	1	XP_004923226	DPOGS212999
2	2	1	XP_004923227	DPOGS212996
2	2	1	XP_004923228	DPOGS213031
2	2	1	XP_004923230	DPOGS212992
2	2	1	XP_004923233	DPOGS211752
2	2	1	XP_004923234	DPOGS212990
2	2	1	XP_004923235	DPOGS210482
2	2	1	XP_004923236	DPOGS213044
2	2	1	XP_004923237	DPOGS202111
2	2	1	XP_004923238	DPOGS202115
2	2	1	XP_004923239	DPOGS202110
2	2	1	XP_004923240	DPOGS202116
2	2	1	XP_004923241	DPOGS202107
2	2	1	XP_004923242	DPOGS202120
2	2	1	XP_004923243	DPOGS202106
2	3	0.333	XP_004923245,XP_004923246	DPOGS202104
2	3	0.333	XP_004923247,XP_004923248	DPOGS202123
2	2	1	XP_004923250	DPOGS202124
2	2	1	XP_004923251	DPOGS205052
2	2	1	XP_004923252	DPOGS205048
2	2	1	XP_004923254	DPOGS205047
2	2	1	XP_004923255	DPOGS210404
2	2	1	XP_004923256	DPOGS205101
2	2	1	XP_004923257	DPOGS205042
2	2	1	XP_004923259	DPOGS213005
2	2	1	XP_004923260	DPOGS212998
2	2	1	XP_004923261	DPOGS212997
2	2	1	XP_004923262	DPOGS213040
2	2	1	XP_004923263	DPOGS202113
2	2	1	XP_004923265	DPOGS202118
2	2	1	XP_004923266	DPOGS202119
2	2	1	XP_004923267	DPOGS202121
2	2	1	XP_004923268	DPOGS209051
2	2	1	XP_004923269	DPOGS209052
2	3	0.333	XP_004923270,XP_004923271	DPOGS209054
2	2	1	XP_004923278	DPOGS209031
2	2	1	XP_004923279	DPOGS209030
2	2	1	XP_004923280	DPOGS209029
2	2	1	XP_004923281	DPOGS209063
2	2	1	XP_004923283	DPOGS209065
2	2	1	XP_004923284	DPOGS209026
2	2	1	XP_004923287	DPOGS209067
2	2	1	XP_004923288	DPOGS209068
2	2	1	XP_004923291	DPOGS209069
2	2	1	XP_004923292	DPOGS209070
2	2	1	XP_004923293	DPOGS214855
2	2	1	XP_004923294	DPOGS214858
2	2	1	XP_004923295	DPOGS214860
2	3	0.333	XP_004923296,XP_004923297	DPOGS214861
2	2	1	XP_004923301	DPOGS214869
2	2	1	XP_004923302	DPOGS214845
2	2	1	XP_004923304	DPOGS214840
2	3	0.333	XP_004923305,XP_004923306	DPOGS214873
2	2	1	XP_004923307	DPOGS214876
2	2	1	XP_004923308	DPOGS214837
2	2	1	XP_004923310	DPOGS212037
2	2	1	XP_004923311	DPOGS212039
2	2	1	XP_004923313	DPOGS212034
2	2	1	XP_004923314	DPOGS209037
2	2	1	XP_004923318	DPOGS209032
2	2	1	XP_004923319	DPOGS209028
2	2	1	XP_004923321	DPOGS214857
2	2	1	XP_004923322	DPOGS214862
2	2	1	XP_004923323	DPOGS214851
2	2	1	XP_004923326	DPOGS214868
2	2	1	XP_004923327	DPOGS214844
2	2	1	XP_004923328	DPOGS214870
2	2	1	XP_004923329	DPOGS214871
2	2	1	XP_004923330	DPOGS214872
2	2	1	XP_004923332	DPOGS212038
2	2	1	XP_004923335	DPOGS202338
2	3	0.333	XP_004923336,XP_004923337	DPOGS202243
2	2	1	XP_004923338	DPOGS202339
2	3	0.333	XP_004923340,XP_004923341	DPOGS202242
2	2	1	XP_004923342	DPOGS202340
2	2	1	XP_004923345	DPOGS202239
2	2	1	XP_004923346	DPOGS202343
2	2	1	XP_004923347	DPOGS214947
2	2	1	XP_004923348	DPOGS214946
2	2	1	XP_004923349	DPOGS214950
2	2	1	XP_004923350	DPOGS214945
2	3	0.333	XP_004923353,XP_004923354	DPOGS214951
2	2	1	XP_004923355	DPOGS214952
2	2	1	XP_004923357	DPOGS214942
2	2	1	XP_004923358	DPOGS214954
2	2	1	XP_004923359	DPOGS214939
2	3	0.333	XP_004923360,XP_004923361	DPOGS214955
2	3	0.333	XP_004923362,XP_004923363	DPOGS214934
2	2	1	XP_004923364	DPOGS202689
2	2	1	XP_004923365	DPOGS202690
2	2	1	XP_004923366	DPOGS202701
2	6	0.167	XP_004923367,XP_004923371,XP_004923370,XP_004923369,XP_004923368	DPOGS202692
2	2	1	XP_004923374	DPOGS202694
2	2	1	XP_004923375	DPOGS202695
2	2	1	XP_004923376	DPOGS202700
2	3	0.333	XP_004923377	DPOGS204053,DPOGS204052
2	2	1	XP_004923378	DPOGS204014
2	2	1	XP_004923380	DPOGS204016
2	2	1	XP_004923385	DPOGS204017
2	2	1	XP_004923387	DPOGS204042
2	2	1	XP_004923389	DPOGS204020
2	2	1	XP_004923391	DPOGS204039
2	2	1	XP_004923392	DPOGS204038
2	3	0.333	XP_004923393,XP_004923394	DPOGS204024
2	2	1	XP_004923396	DPOGS204037
2	2	1	XP_004923397	DPOGS204036
2	2	1	XP_004923398	DPOGS204027
2	2	1	XP_004923401	DPOGS204033
2	2	1	XP_004923402	DPOGS204032
2	2	1	XP_004923404	DPOGS204030
2	2	1	XP_004923408	DPOGS202241
2	2	1	XP_004923412	DPOGS201207
2	2	1	XP_004923415	DPOGS214948
2	2	1	XP_004923416	DPOGS202703
2	2	1	XP_004923417	DPOGS202702
2	2	1	XP_004923418	DPOGS210829
2	2	1	XP_004923419	DPOGS202691
2	2	1	XP_004923420	DPOGS201202
2	2	1	XP_004923422	DPOGS202693
2	2	1	XP_004923423	DPOGS202696
2	2	1	XP_004923424	DPOGS204050
2	2	1	XP_004923425	DPOGS204048
2	2	1	XP_004923427	DPOGS204045
2	2	1	XP_004923429	DPOGS201060
2	2	1	XP_004923430	DPOGS204018
2	2	1	XP_004923431	DPOGS204019
2	2	1	XP_004923433	DPOGS204025
2	2	1	XP_004923434	DPOGS204026
2	2	1	XP_004923435	DPOGS208150
2	2	1	XP_004923436	DPOGS208154
2	2	1	XP_004923438	DPOGS208155
2	4	0.5	XP_004923439,XP_004923440	DPOGS207744,DPOGS207742
2	3	0.333	XP_004923441	DPOGS211559,DPOGS211558
2	2	1	XP_004923442	DPOGS211537
2	2	1	XP_004923443	DPOGS211554
2	2	1	XP_004923446	DPOGS211538
2	2	1	XP_004923447	DPOGS213683
2	2	1	XP_004923450	DPOGS202378
2	2	1	XP_004923452	DPOGS206420
2	2	1	XP_004923453	DPOGS206421
2	4	0.25	XP_004923454,XP_004923480,XP_004923455	DPOGS209320
2	3	0.333	XP_004923456,XP_004923457	DPOGS202366
2	2	1	XP_004923458	DPOGS202368
2	2	1	XP_004923461	DPOGS206556
2	2	1	XP_004923464	DPOGS206559
2	2	1	XP_004923466	DPOGS206561
2	2	1	XP_004923468	DPOGS206582
2	2	1	XP_004923469	DPOGS206566
2	2	1	XP_004923470	DPOGS206581
2	2	1	XP_004923471	DPOGS206569
2	2	1	XP_004923472	DPOGS213974
2	3	0.333	XP_004923473,XP_004923488	DPOGS204359
2	2	1	XP_004923475	DPOGS211535
2	2	1	XP_004923478	DPOGS211541
2	2	1	XP_004923481	DPOGS209302
2	2	1	XP_004923482	DPOGS213848
2	4	0.25	XP_004923483	DPOGS213845,DPOGS213847,DPOGS202485
2	2	1	XP_004923484	DPOGS206558
2	2	1	XP_004923486	DPOGS206564
2	2	1	XP_004923487	DPOGS206580
2	2	1	XP_004923489	DPOGS215018
2	2	1	XP_004923490	DPOGS206579
2	2	1	XP_004923491	DPOGS213653
2	2	1	XP_004923492	DPOGS213652
2	2	1	XP_004923493	DPOGS213638
2	2	1	XP_004923494	DPOGS213639
2	2	1	XP_004923495	DPOGS213643
2	2	1	XP_004923497	DPOGS200116
2	2	1	XP_004923501	DPOGS200071
2	2	1	XP_004923502	DPOGS200074
2	2	1	XP_004923503	DPOGS200075
2	2	1	XP_004923504	DPOGS200076
2	2	1	XP_004923505	DPOGS216188
2	2	1	XP_004923506	DPOGS216191
