gene	scaffold	begin	end	chrom	scaff_frag	fragment	begin_frag	end_frag
HMEL002220	HE667872	172	2028	NA	HE667872_1	1	0	3012
HMEL002221	HE667873	167	4974	17	HE667873_1	1	0	114506
HMEL002222	HE667873	2005	15585	17	HE667873_1	1	0	114506
HMEL002223	HE667873	16094	18661	17	HE667873_1	1	0	114506
HMEL002224	HE667873	19542	40572	17	HE667873_1	1	0	114506
HMEL002225	HE667873	42663	43049	17	HE667873_1	1	0	114506
HMEL002226	HE667873	52853	60075	17	HE667873_1	1	0	114506
HMEL002227	HE667873	61007	63726	17	HE667873_1	1	0	114506
HMEL002228	HE667873	62753	67091	17	HE667873_1	1	0	114506
HMEL002229	HE667873	67396	86759	17	HE667873_1	1	0	114506
HMEL002230	HE667873	91408	96137	17	HE667873_1	1	0	114506
HMEL002231	HE667873	103384	114506	17	HE667873_1	1	0	114506
HMEL002232	HE667874	2291	2365	NA	HE667874_1	1	0	9847
HMEL002233	HE667882	3141	3211	NA	HE667882_1	1	0	27617
HMEL002234	HE667882	5517	5589	NA	HE667882_1	1	0	27617
HMEL002235	HE667883	4408	11251	NA	HE667883_1	1	0	37842
HMEL002236	HE667883	20606	37475	NA	HE667883_1	1	0	37842
HMEL002237	HE667884	1404	3645	NA	HE667884_1	1	0	29043
HMEL002238	HE667884	11649	25660	NA	HE667884_1	1	0	29043
HMEL002239	HE667893	44	259	NA	HE667893_1	1	0	1785
HMEL002240	HE667895	3871	7953	17	HE667895_1	1	0	38968
HMEL002241	HE667895	6573	10545	17	HE667895_1	1	0	38968
HMEL002242	HE667895	12003	13985	17	HE667895_1	1	0	38968
HMEL002243	HE667895	17157	21013	17	HE667895_1	1	0	38968
HMEL002244	HE667895	18032	23198	17	HE667895_1	1	0	38968
HMEL002245	HE667895	23665	25837	17	HE667895_1	1	0	38968
HMEL002246	HE667898	41183	48416	1	HE667898_1	1	0	85031
HMEL002247	HE667898	48806	52443	1	HE667898_1	1	0	85031
HMEL002248	HE667898	50983	53236	1	HE667898_1	1	0	85031
HMEL002249	HE667898	54459	62628	1	HE667898_1	1	0	85031
HMEL002250	HE667898	65124	78184	1	HE667898_1	1	0	85031
HMEL002251	HE667898	72835	81147	1	HE667898_1	1	0	85031
HMEL002252	HE667899	352	424	NA	HE667899_1	1	0	1977
HMEL002264	HE667906	8809	16739	13	HE667906_1	1	0	25879
HMEL002265	HE667906	17197	20896	13	HE667906_1	1	0	25879
HMEL002266	HE667906	24037	25635	13	HE667906_1	1	0	25879
HMEL002267	HE667911	523	593	NA	HE667911_1	1	0	1364
HMEL002270	HE667916	4040	16706	18	HE667916_1	1	0	107470
HMEL002271	HE667916	17142	25037	18	HE667916_1	1	0	107470
HMEL002272	HE667916	30940	31011	18	HE667916_1	1	0	107470
HMEL002273	HE667916	32326	34124	18	HE667916_1	1	0	107470
HMEL002274	HE667916	40589	41238	18	HE667916_1	1	0	107470
HMEL002275	HE667916	67646	67717	18	HE667916_1	1	0	107470
HMEL002276	HE667916	68591	80606	18	HE667916_1	1	0	107470
HMEL002277	HE667916	81691	81774	18	HE667916_1	1	0	107470
HMEL002278	HE667919	1181	1253	NA	HE667919_1	1	0	1537
HMEL002279	HE667921	3	374	NA	HE667921_1	1	0	1888
HMEL002280	HE667922	1492	10716	1	HE667922_1	1	0	316109
HMEL002281	HE667922	13259	21302	1	HE667922_1	1	0	316109
HMEL002282	HE667922	22146	29988	1	HE667922_1	1	0	316109
HMEL002283	HE667922	27824	30023	1	HE667922_1	1	0	316109
HMEL002284	HE667922	30426	33078	1	HE667922_1	1	0	316109
HMEL002285	HE667922	41157	52847	1	HE667922_1	1	0	316109
HMEL002286	HE667922	42968	43788	1	HE667922_1	1	0	316109
HMEL002287	HE667922	43924	49728	1	HE667922_1	1	0	316109
HMEL002288	HE667922	52955	74382	1	HE667922_1	1	0	316109
HMEL002289	HE667922	76024	77503	1	HE667922_1	1	0	316109
HMEL002290	HE667922	77727	79711	1	HE667922_1	1	0	316109
HMEL002291	HE667922	80341	94963	1	HE667922_1	1	0	316109
HMEL002292	HE667922	93293	93363	1	HE667922_1	1	0	316109
HMEL002293	HE667922	95386	116677	1	HE667922_1	1	0	316109
HMEL002294	HE667922	116132	121108	1	HE667922_1	1	0	316109
HMEL002295	HE667922	128108	132521	1	HE667922_1	1	0	316109
HMEL002296	HE667922	134408	134809	1	HE667922_1	1	0	316109
HMEL002297	HE667922	137346	148465	1	HE667922_1	1	0	316109
HMEL002298	HE667922	153180	155603	1	HE667922_1	1	0	316109
HMEL002299	HE667922	153216	157133	1	HE667922_1	1	0	316109
HMEL002300	HE667922	167178	172492	1	HE667922_1	1	0	316109
HMEL002301	HE667922	201448	202349	1	HE667922_1	1	0	316109
HMEL002302	HE667922	201462	205665	1	HE667922_1	1	0	316109
HMEL002303	HE667922	206577	208818	1	HE667922_1	1	0	316109
HMEL002304	HE667922	207763	218170	1	HE667922_1	1	0	316109
HMEL002305	HE667922	222244	227225	1	HE667922_1	1	0	316109
HMEL002306	HE667922	263867	265914	1	HE667922_1	1	0	316109
HMEL002307	HE667922	294919	295010	1	HE667922_1	1	0	316109
HMEL002308	HE667922	294958	295069	1	HE667922_1	1	0	316109
HMEL002309	HE667923	8	2002	NA	HE667923_1	1	0	2180
HMEL002310	HE667926	282	10106	NA	HE667926_1	1	0	10351
HMEL002311	HE667929	40	4255	NA	HE667929_1	1	0	5463
HMEL002312	HE667930	846	10627	7	HE667930_1	1	0	38226
HMEL002313	HE667930	12002	20690	7	HE667930_1	1	0	38226
HMEL002314	HE667930	22424	26365	7	HE667930_1	1	0	38226
HMEL002315	HE667931	2254	24483	NA	HE667931_1	1	0	27445
HMEL002316	HE667931	14652	21723	NA	HE667931_1	1	0	27445
HMEL002317	HE667932	2477	9820	15	HE667932_1	1	0	97833
HMEL002318	HE667932	9604	14090	15	HE667932_1	1	0	97833
HMEL002319	HE667932	15028	24065	15	HE667932_1	1	0	97833
HMEL002320	HE667932	24940	43185	15	HE667932_1	1	0	97833
HMEL002321	HE667932	31629	31701	15	HE667932_1	1	0	97833
HMEL002322	HE667932	32329	37016	15	HE667932_1	1	0	97833
HMEL002323	HE667932	49052	81951	15	HE667932_1	1	0	97833
HMEL002324	HE667933	11506	14909	3	HE667933_1	1	0	34742
HMEL002325	HE667933	18931	22131	3	HE667933_1	1	0	34742
HMEL002326	HE667934	18899	64100	NA	HE667934_1	1	0	75222
HMEL002327	HE667934	40650	40720	NA	HE667934_1	1	0	75222
HMEL002328	HE667934	65103	66539	NA	HE667934_1	1	0	75222
HMEL002329	HE667934	68057	75192	NA	HE667934_1	1	0	75222
HMEL002330	HE667934	71832	71902	NA	HE667934_1	1	0	75222
HMEL002331	HE667939	156	4277	20	HE667939_1	1	0	4280
HMEL002332	HE667942	14	1135	NA	HE667942_1	1	0	14208
HMEL002333	HE667942	5170	5240	NA	HE667942_1	1	0	14208
HMEL002334	HE667945	2636	7295	NA	HE667945_1	1	0	44692
HMEL002335	HE667948	950	1020	NA	HE667948_1	1	0	2444
HMEL002336	HE667949	7316	7386	12	HE667949_1	1	0	18128
HMEL002337	HE667955	2518	8237	NA	HE667955_1	1	0	30640
HMEL002338	HE667959	22096	23607	3	HE667959_1	1	0	33694
HMEL002339	HE667962	1661	1731	NA	HE667962_1	1	0	2624
HMEL002340	HE667968	3950	7095	15	HE667968_1	1	0	9545
HMEL002341	HE667969	1096	3821	NA	HE667969_1	1	0	66862
HMEL002342	HE667969	8673	16900	NA	HE667969_1	1	0	66862
HMEL002343	HE667969	21508	60110	NA	HE667969_1	1	0	66862
HMEL002344	HE667969	46085	46156	NA	HE667969_1	1	0	66862
HMEL002345	HE667969	64646	64716	NA	HE667969_1	1	0	66862
HMEL002346	HE667971	16083	16991	16	HE667971_1	1	0	39809
HMEL002347	HE667971	28817	28887	16	HE667971_1	1	0	39809
HMEL002348	HE667972	1637	2229	NA	HE667972_1	1	0	2308
HMEL002349	HE667975	26248	53914	19	HE667975_1	1	0	262451
HMEL002350	HE667975	39467	39537	19	HE667975_1	1	0	262451
HMEL002351	HE667975	60725	60795	19	HE667975_1	1	0	262451
HMEL002352	HE667975	67965	89150	19	HE667975_1	1	0	262451
HMEL002353	HE667975	89486	91414	19	HE667975_1	1	0	262451
HMEL002354	HE667975	141379	144825	19	HE667975_1	1	0	262451
HMEL002355	HE667975	153498	204857	19	HE667975_1	1	0	262451
HMEL002356	HE667975	185065	185137	19	HE667975_1	1	0	262451
HMEL002357	HE667975	216801	219122	19	HE667975_1	1	0	262451
HMEL002358	HE667975	224645	237647	19	HE667975_1	1	0	262451
HMEL002359	HE667975	239722	259208	19	HE667975_1	1	0	262451
HMEL002361	HE667978	3846	7323	19	HE667978_1	1	0	32575
HMEL002362	HE667978	9112	13441	19	HE667978_1	1	0	32575
HMEL002363	HE667978	18998	26105	19	HE667978_1	1	0	32575
HMEL002364	HE667978	26959	32570	19	HE667978_1	1	0	32575
HMEL002372	HE667983	1578	15567	NA	HE667983_1	1	0	15740
HMEL002373	HE667984	4525	4595	15	HE667984_1	1	0	24250
HMEL002374	HE667984	14166	15367	15	HE667984_1	1	0	24250
HMEL002375	HE667986	21206	29650	NA	HE667986_1	1	0	64049
HMEL002376	HE667986	30044	33803	NA	HE667986_1	1	0	64049
HMEL002377	HE667986	31301	32326	NA	HE667986_1	1	0	64049
HMEL002378	HE667986	44018	46843	NA	HE667986_1	1	0	64049
HMEL002379	HE667986	47709	56962	NA	HE667986_1	1	0	64049
HMEL002380	HE667986	57339	58235	NA	HE667986_1	1	0	64049
HMEL002381	HE667986	59238	60173	NA	HE667986_1	1	0	64049
HMEL002382	HE667986	61277	62659	NA	HE667986_1	1	0	64049
HMEL002383	HE667988	1699	1968	NA	HE667988_1	1	0	3767
HMEL002389	HE667998	3303	19488	10	HE667998_1	1	0	123090
HMEL002390	HE667998	21972	31747	10	HE667998_1	1	0	123090
HMEL002391	HE667998	36253	36891	10	HE667998_1	1	0	123090
HMEL002392	HE667998	57713	58494	10	HE667998_1	1	0	123090
HMEL002393	HE667998	62374	63774	10	HE667998_1	1	0	123090
HMEL002394	HE667998	65748	70272	10	HE667998_1	1	0	123090
HMEL002395	HE668000	2838	7854	13	HE668000_1	1	0	40667
HMEL002396	HE668003	2417	3178	NA	HE668003_1	1	0	4747
HMEL002397	HE668004	8723	8793	NA	HE668004_1	1	0	20145
HMEL002398	HE668004	17709	18364	NA	HE668004_1	1	0	20145
HMEL002399	HE668006	96	2604	NA	HE668006_1	1	0	2859
HMEL002400	HE668015	15959	18417	NA	HE668015_1	1	0	48080
HMEL002401	HE668015	23127	25388	NA	HE668015_1	1	0	48080
HMEL002402	HE668016	8704	14256	19	HE668016_1	1	0	22477
HMEL002410	HE668022	8162	11686	NA	HE668022_1	1	0	12795
HMEL002411	HE668029	27572	27642	NA	HE668029_1	1	0	40395
HMEL002412	HE668030	6726	13085	15	HE668030_1	1	0	30776
HMEL002413	HE668030	13803	22498	15	HE668030_1	1	0	30776
HMEL002414	HE668030	23566	30417	15	HE668030_1	1	0	30776
HMEL002415	HE668032	577	8224	3	HE668032_1	1	0	60047
HMEL002416	HE668032	29742	31214	3	HE668032_1	1	0	60047
HMEL002417	HE668032	33582	34658	3	HE668032_1	1	0	60047
HMEL002418	HE668032	35282	48869	3	HE668032_1	1	0	60047
HMEL002419	HE668032	52488	60046	3	HE668032_1	1	0	60047
HMEL002420	HE668035	12648	12718	NA	HE668035_1	1	0	13305
HMEL002422	HE668038	13001	13071	NA	HE668038_1	1	0	13285
HMEL002423	HE668044	2672	2742	13	HE668044_1	1	0	10271
HMEL002424	HE668044	4478	8362	13	HE668044_1	1	0	10271
HMEL002426	HE668052	1123	3679	NA	HE668052_1	1	0	23162
HMEL002427	HE668052	6126	6196	NA	HE668052_1	1	0	23162
HMEL002428	HE668052	8107	10275	NA	HE668052_1	1	0	23162
HMEL002429	HE668052	14869	14936	NA	HE668052_1	1	0	23162
HMEL002430	HE668053	90	221	NA	HE668053_1	1	0	1768
HMEL002431	HE668054	5166	5899	NA	HE668054_1	1	0	20267
HMEL002432	HE668054	10366	12837	NA	HE668054_1	1	0	20267
HMEL002433	HE668054	12834	14542	NA	HE668054_1	1	0	20267
HMEL002434	HE668054	17334	20109	NA	HE668054_1	1	0	20267
HMEL002435	HE668060	200	270	NA	HE668060_1	1	0	2816
HMEL002436	HE668061	168	9206	NA	HE668061_1	1	0	42145
HMEL002437	HE668061	11868	25464	NA	HE668061_1	1	0	42145
HMEL002438	HE668061	25660	30236	NA	HE668061_1	1	0	42145
HMEL002439	HE668061	27882	30235	NA	HE668061_1	1	0	42145
HMEL002440	HE668061	31771	39898	NA	HE668061_1	1	0	42145
HMEL002441	HE668063	1172	1242	NA	HE668063_1	1	0	2538
HMEL002442	HE668064	5038	8758	15	HE668064_1	1	0	15177
HMEL002443	HE668064	8781	15000	15	HE668064_1	1	0	15177
HMEL002444	HE668069	391	13761	16	HE668069_1	1	0	14256
HMEL002445	HE668073	6343	12775	8	HE668073_1	1	0	23842
HMEL002446	HE668073	15946	19982	8	HE668073_1	1	0	23842
HMEL002447	HE668073	20320	23696	8	HE668073_1	1	0	23842
HMEL002448	HE668075	58008	58079	14	HE668075_1	1	0	76549
HMEL002449	HE668075	66383	66453	14	HE668075_1	1	0	76549
HMEL002462	HE668080	660	5881	NA	HE668080_1	1	0	6023
HMEL002463	HE668080	2115	2185	NA	HE668080_1	1	0	6023
HMEL018103	HE668081	1	750	NA	HE668081_1	1	0	1909
HMEL002464	HE668084	3964	4035	NA	HE668084_1	1	0	9115
HMEL002465	HE668085	898	968	NA	HE668085_1	1	0	1127
HMEL002484	HE668092	1003	1073	NA	HE668092_1	1	0	1993
HMEL002485	HE668097	2484	4688	NA	HE668097_1	1	0	4731
HMEL002486	HE668098	10449	10519	NA	HE668098_1	1	0	12579
HMEL002487	HE668100	8262	8334	NA	HE668100_1	1	0	20892
HMEL002488	HE668104	2026	2096	NA	HE668104_1	1	0	24167
HMEL002489	HE668104	13472	14792	NA	HE668104_1	1	0	24167
HMEL002490	HE668114	9594	9665	12	HE668114_1	1	0	21850
HMEL002491	HE668114	21692	21762	12	HE668114_1	1	0	21850
HMEL002492	HE668125	9858	9928	NA	HE668125_1	1	0	16545
HMEL002493	HE668128	1040	5098	NA	HE668128_1	1	0	5340
HMEL002494	HE668129	29708	33353	5	HE668129_1	1	0	267042
HMEL002495	HE668129	150284	151063	5	HE668129_1	1	0	267042
HMEL002496	HE668129	196304	199858	5	HE668129_1	1	0	267042
HMEL002497	HE668129	201277	205997	5	HE668129_1	1	0	267042
HMEL002498	HE668129	206382	217477	5	HE668129_1	1	0	267042
HMEL002499	HE668129	216103	218750	5	HE668129_1	1	0	267042
HMEL002500	HE668129	235745	246408	5	HE668129_1	1	0	267042
HMEL002501	HE668129	246587	246657	5	HE668129_1	1	0	267042
HMEL002502	HE668129	247110	249891	5	HE668129_1	1	0	267042
HMEL002503	HE668129	250363	260412	5	HE668129_1	1	0	267042
HMEL002504	HE668129	260841	265081	5	HE668129_1	1	0	267042
HMEL002505	HE668139	9493	19064	1	HE668139_1	1	0	31266
HMEL002506	HE668139	23526	27459	1	HE668139_1	1	0	31266
HMEL002507	HE668141	5064	5134	NA	HE668141_1	1	0	6499
HMEL002510	HE668149	11027	11110	NA	HE668149_1	1	0	32525
HMEL002511	HE668149	16117	16188	NA	HE668149_1	1	0	32525
HMEL002512	HE668149	30836	32071	NA	HE668149_1	1	0	32525
HMEL002513	HE668156	110	3406	13	HE668156_1	1	0	65456
HMEL002514	HE668156	11691	15118	13	HE668156_1	1	0	65456
HMEL002515	HE668156	15964	26443	13	HE668156_1	1	0	65456
HMEL002516	HE668156	26757	29301	13	HE668156_1	1	0	65456
HMEL002517	HE668156	29517	31277	13	HE668156_1	1	0	65456
HMEL002518	HE668156	31720	33100	13	HE668156_1	1	0	65456
HMEL002519	HE668156	36128	52724	13	HE668156_1	1	0	65456
HMEL002520	HE668156	56262	57995	13	HE668156_1	1	0	65456
HMEL002521	HE668156	56443	56922	13	HE668156_1	1	0	65456
HMEL002522	HE671706	3873	5008	8	HE671706_1	1	0	8886
HMEL022612	HE671708	1665	8477	3	HE671708_1	1	0	35329
HMEL002524	HE671708	12089	20200	3	HE671708_1	1	0	35329
HMEL002525	HE671708	24122	27144	3	HE671708_1	1	0	35329
HMEL002526	HE671708	24145	25836	3	HE671708_1	1	0	35329
HMEL002527	HE671708	28226	35234	3	HE671708_1	1	0	35329
HMEL002529	HE668163	4458	9475	11	HE668163_1	1	0	23183
HMEL002530	HE668163	14307	14377	11	HE668163_1	1	0	23183
HMEL002531	HE668163	22463	22533	11	HE668163_1	1	0	23183
HMEL002532	HE668164	451	521	NA	HE668164_1	1	0	1066
HMEL002533	HE668166	9341	9413	NA	HE668166_1	1	0	12178
HMEL002534	HE668167	211	2191	NA	HE668167_1	1	0	2578
HMEL002535	HE668168	252	2481	NA	HE668168_1	1	0	2481
HMEL002536	HE668169	29804	29874	6	HE668169_1	1	0	181524
HMEL002537	HE668169	58872	62685	6	HE668169_1	1	0	181524
HMEL002538	HE668169	61248	61321	6	HE668169_1	1	0	181524
HMEL002539	HE668169	62943	67515	6	HE668169_1	1	0	181524
HMEL002540	HE668169	67582	76027	6	HE668169_1	1	0	181524
HMEL002541	HE668169	76875	97200	6	HE668169_1	1	0	181524
HMEL002542	HE668169	80206	85238	6	HE668169_1	1	0	181524
HMEL002543	HE668169	97646	99190	6	HE668169_1	1	0	181524
HMEL002544	HE668169	99875	105727	6	HE668169_1	1	0	181524
HMEL002545	HE668169	102512	103631	6	HE668169_1	1	0	181524
HMEL002546	HE668169	106086	115604	6	HE668169_1	1	0	181524
HMEL002547	HE668169	116223	122504	6	HE668169_1	1	0	181524
HMEL002548	HE668169	124717	126110	6	HE668169_1	1	0	181524
HMEL002549	HE668169	147587	151039	6	HE668169_1	1	0	181524
HMEL002550	HE668170	3166	5083	12	HE668170_1	1	0	122703
HMEL002551	HE668170	7890	7960	12	HE668170_1	1	0	122703
HMEL002552	HE668170	12487	14666	12	HE668170_1	1	0	122703
HMEL002553	HE668173	25856	33050	18	HE668173_1	1	0	191974
HMEL002554	HE668173	35755	36697	18	HE668173_1	1	0	191974
HMEL002555	HE668173	39506	39930	18	HE668173_1	1	0	191974
HMEL002556	HE668173	40562	41233	18	HE668173_1	1	0	191974
HMEL002557	HE668173	51903	55971	18	HE668173_1	1	0	191974
HMEL002558	HE668173	56529	60561	18	HE668173_1	1	0	191974
HMEL002559	HE668173	61246	63237	18	HE668173_1	1	0	191974
HMEL002560	HE668173	64626	70321	18	HE668173_1	1	0	191974
HMEL002561	HE668173	69640	73328	18	HE668173_1	1	0	191974
HMEL002562	HE668173	73683	81891	18	HE668173_1	1	0	191974
HMEL002563	HE668173	111927	137632	18	HE668173_1	1	0	191974
HMEL002564	HE668173	131085	137632	18	HE668173_1	1	0	191974
HMEL002565	HE668173	139002	151591	18	HE668173_1	1	0	191974
HMEL002566	HE668173	142353	142425	18	HE668173_1	1	0	191974
HMEL002567	HE668173	153446	159472	18	HE668173_1	1	0	191974
HMEL002568	HE668173	160085	166903	18	HE668173_1	1	0	191974
HMEL002569	HE668173	167221	182476	18	HE668173_1	1	0	191974
HMEL002586	HE668179	37	107	3	HE668179_1	1	0	31454
HMEL002587	HE668179	14745	14816	3	HE668179_1	1	0	31454
HMEL002588	HE668179	16809	19269	3	HE668179_1	1	0	31454
HMEL002589	HE668181	5503	10423	12	HE668181_1	1	0	59971
HMEL002590	HE668181	23021	27826	12	HE668181_1	1	0	59971
HMEL002591	HE668185	4676	6531	NA	HE668185_1	1	0	8724
HMEL002593	HE668193	454	524	NA	HE668193_1	1	0	4915
HMEL002594	HE668194	255	323	NA	HE668194_1	1	0	4420
HMEL002595	HE668195	1403	1475	NA	HE668195_1	1	0	4043
HMEL002596	HE668200	455	742	NA	HE668200_1	1	0	1675
HMEL002601	HE668218	403	471	14	HE668218_1	1	0	47198
HMEL002602	HE668222	39367	39437	1	HE668222_1	1	0	226744
HMEL002603	HE668222	118306	129889	1	HE668222_1	1	0	226744
HMEL002604	HE668222	131356	144796	1	HE668222_1	1	0	226744
HMEL002605	HE668222	145174	155835	1	HE668222_1	1	0	226744
HMEL002606	HE668222	146854	146926	1	HE668222_1	1	0	226744
HMEL002607	HE668222	153937	154009	1	HE668222_1	1	0	226744
HMEL002608	HE668222	169526	169598	1	HE668222_1	1	0	226744
HMEL002609	HE668222	170182	183905	1	HE668222_1	1	0	226744
HMEL002610	HE668222	175715	175787	1	HE668222_1	1	0	226744
HMEL002611	HE668222	177860	183369	1	HE668222_1	1	0	226744
HMEL002612	HE668222	184339	196634	1	HE668222_1	1	0	226744
HMEL002613	HE668222	189423	189495	1	HE668222_1	1	0	226744
HMEL002614	HE668222	197542	200178	1	HE668222_1	1	0	226744
HMEL002615	HE668222	212910	218582	1	HE668222_1	1	0	226744
HMEL002616	HE668222	220454	224906	1	HE668222_1	1	0	226744
HMEL002617	HE668223	53	3725	NA	HE668223_1	1	0	4457
HMEL002618	HE668225	658	1926	NA	HE668225_1	1	0	1977
HMEL002619	HE668226	1262	8560	NA	HE668226_1	1	0	13003
HMEL002620	HE668228	142	20513	17	HE668228_1	1	0	81666
HMEL002621	HE668228	37850	37920	17	HE668228_1	1	0	81666
HMEL002622	HE668228	41670	43798	17	HE668228_1	1	0	81666
HMEL002623	HE668228	50693	50764	17	HE668228_1	1	0	81666
HMEL002624	HE668228	54536	54606	17	HE668228_1	1	0	81666
HMEL002625	HE668228	58256	61189	17	HE668228_1	1	0	81666
HMEL018129	HE668228	64347	66683	17	HE668228_1	1	0	81666
HMEL002626	HE668230	1140	1210	NA	HE668230_1	1	0	15071
HMEL002634	HE668232	73	3455	NA	HE668232_1	1	0	6935
HMEL002635	HE668232	1108	1178	NA	HE668232_1	1	0	6935
HMEL002636	HE668233	10214	13807	NA	HE668233_1	1	0	32023
HMEL002637	HE668235	5677	7751	6	HE668235_1	1	0	367577
HMEL002638	HE668235	8595	16935	6	HE668235_1	1	0	367577
HMEL002639	HE668235	19232	22812	6	HE668235_1	1	0	367577
HMEL002640	HE668235	22938	28251	6	HE668235_1	1	0	367577
HMEL002641	HE668235	27211	29831	6	HE668235_1	1	0	367577
HMEL002642	HE668235	30215	40459	6	HE668235_1	1	0	367577
HMEL002643	HE668235	43757	46395	6	HE668235_1	1	0	367577
HMEL022527	HE668235	47703	56568	6	HE668235_1	1	0	367577
HMEL002645	HE668235	62677	62979	6	HE668235_1	1	0	367577
HMEL002646	HE668235	72108	109130	6	HE668235_1	1	0	367577
HMEL002647	HE668235	123168	146389	6	HE668235_1	1	0	367577
HMEL002648	HE668235	146588	148066	6	HE668235_1	1	0	367577
HMEL002649	HE668235	148757	151310	6	HE668235_1	1	0	367577
HMEL002650	HE668235	151063	153738	6	HE668235_1	1	0	367577
HMEL002651	HE668235	154336	157173	6	HE668235_1	1	0	367577
HMEL002652	HE668235	158409	180386	6	HE668235_1	1	0	367577
HMEL002653	HE668235	169193	172318	6	HE668235_1	1	0	367577
HMEL002654	HE668235	176558	176628	6	HE668235_1	1	0	367577
HMEL002655	HE668235	180272	184505	6	HE668235_1	1	0	367577
HMEL002656	HE668235	184758	186648	6	HE668235_1	1	0	367577
HMEL002657	HE668235	190380	208260	6	HE668235_1	1	0	367577
HMEL002658	HE668235	241148	272702	6	HE668235_1	1	0	367577
HMEL002659	HE668235	326142	326212	6	HE668235_1	1	0	367577
HMEL002660	HE668236	405	5188	19	HE668236_1	1	0	635096
HMEL002661	HE668236	12009	13693	19	HE668236_1	1	0	635096
HMEL002662	HE668236	16411	41494	19	HE668236_1	1	0	635096
HMEL002663	HE668236	47491	75628	19	HE668236_1	1	0	635096
HMEL002664	HE668236	54364	54433	19	HE668236_1	1	0	635096
HMEL002665	HE668236	79725	84042	19	HE668236_1	1	0	635096
HMEL002666	HE668236	98951	103173	19	HE668236_1	1	0	635096
HMEL002667	HE668236	103509	103582	19	HE668236_1	1	0	635096
HMEL002668	HE668236	104512	112001	19	HE668236_1	1	0	635096
HMEL002669	HE668236	114546	117738	19	HE668236_1	1	0	635096
HMEL002670	HE668236	118852	125713	19	HE668236_1	1	0	635096
HMEL002671	HE668236	124946	125016	19	HE668236_1	1	0	635096
HMEL002672	HE668236	126303	126373	19	HE668236_1	1	0	635096
HMEL002673	HE668236	128636	141030	19	HE668236_1	1	0	635096
HMEL002674	HE668236	141536	143713	19	HE668236_1	1	0	635096
HMEL002675	HE668236	146665	153506	19	HE668236_1	1	0	635096
HMEL002676	HE668236	151985	154916	19	HE668236_1	1	0	635096
HMEL002677	HE668236	158022	160806	19	HE668236_1	1	0	635096
HMEL002678	HE668236	161889	163766	19	HE668236_1	1	0	635096
HMEL002679	HE668236	166816	174566	19	HE668236_1	1	0	635096
HMEL002680	HE668236	175993	180636	19	HE668236_1	1	0	635096
HMEL002681	HE668236	182004	192020	19	HE668236_1	1	0	635096
HMEL002682	HE668236	194374	207182	19	HE668236_1	1	0	635096
HMEL002683	HE668236	208233	215346	19	HE668236_1	1	0	635096
HMEL002684	HE668236	232618	240144	19	HE668236_1	1	0	635096
HMEL002685	HE668236	241159	246032	19	HE668236_1	1	0	635096
HMEL002686	HE668236	246428	247361	19	HE668236_1	1	0	635096
HMEL002687	HE668236	250459	251430	19	HE668236_1	1	0	635096
HMEL002688	HE668236	252311	259063	19	HE668236_1	1	0	635096
HMEL002689	HE668236	259084	262130	19	HE668236_1	1	0	635096
HMEL002690	HE668236	262828	263643	19	HE668236_1	1	0	635096
HMEL002691	HE668236	284192	284893	19	HE668236_1	1	0	635096
HMEL002692	HE668236	318615	318685	19	HE668236_1	1	0	635096
HMEL002693	HE668236	322451	322521	19	HE668236_1	1	0	635096
HMEL002694	HE668236	369723	370691	19	HE668236_1	1	0	635096
HMEL002695	HE668236	417788	421591	19	HE668236_1	1	0	635096
HMEL002696	HE668236	421877	426760	19	HE668236_1	1	0	635096
HMEL002697	HE668236	427921	482805	19	HE668236_1	1	0	635096
HMEL002698	HE668236	476369	476439	19	HE668236_1	1	0	635096
HMEL002699	HE668236	483866	493009	19	HE668236_1	1	0	635096
HMEL002700	HE668236	494364	494434	19	HE668236_1	1	0	635096
HMEL002701	HE668236	494952	497156	19	HE668236_1	1	0	635096
HMEL002702	HE668236	544546	544619	19	HE668236_1	1	0	635096
HMEL002703	HE668236	633349	633419	19	HE668236_1	1	0	635096
HMEL002704	HE668237	11853	12186	NA	HE668237_1	1	0	14842
HMEL002705	HE668239	12553	14629	15	HE668239_1	1	0	22083
HMEL002706	HE668241	2679	13505	19	HE668241_1	1	0	64302
HMEL002707	HE668241	6930	7000	19	HE668241_1	1	0	64302
HMEL002708	HE668241	16180	16250	19	HE668241_1	1	0	64302
